@relation 'train-weka.filters.unsupervised.attribute.Remove-R11,16-17-weka.filters.unsupervised.attribute.Remove-R14-weka.filters.unsupervised.attribute.MathExpression-EA*100-V-R11-weka.filters.unsupervised.attribute.MathExpression-EA-273.15-V-R1-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R1-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R2-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R3-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R4-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R5-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R6-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R7-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R8-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R9-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R10-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R11-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R12-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R13-weka.filters.unsupervised.attribute.Remove-R3-weka.filters.unsupervised.attribute.Remove-R6-weka.filters.unsupervised.attribute.Remove-R1-2,5'

@attribute uwnd numeric
@attribute vwnd numeric
@attribute GST numeric
@attribute APD numeric
@attribute PRES numeric
@attribute ATMP numeric
@attribute Class_WVHT {0,1,2,3}

@data
0.734406,0.333333,0.478599,0.369212,0.74717,0.54491,2
0.724346,0.338462,0.513619,0.359199,0.772327,0.550898,2
0.738431,0.353846,0.501946,0.385482,0.788679,0.556886,2
0.702213,0.379487,0.420233,0.34418,0.797484,0.532934,2
0.67002,0.392308,0.459144,0.350438,0.789937,0.508982,1
0.674044,0.441026,0.385214,0.292866,0.789937,0.550898,1
0.682093,0.430769,0.392996,0.317897,0.78239,0.54491,1
0.665996,0.394872,0.365759,0.266583,0.774843,0.550898,1
0.665996,0.387179,0.361868,0.332916,0.774843,0.532934,1
0.672032,0.379487,0.365759,0.301627,0.787421,0.54491,1
0.688129,0.441026,0.33463,0.292866,0.794969,0.550898,1
0.68008,0.448718,0.361868,0.206508,0.791195,0.550898,1
0.706237,0.430769,0.420233,0.306633,0.787421,0.580838,1
0.716298,0.464103,0.36965,0.221527,0.803774,0.598802,1
0.752515,0.420513,0.412451,0.236546,0.815094,0.568862,1
0.700201,0.410256,0.385214,0.209011,0.818868,0.556886,0
0.651911,0.379487,0.284047,0.236546,0.821384,0.568862,0
0.61167,0.412821,0.256809,0.216521,0.827673,0.556886,0
0.631791,0.405128,0.287938,0.235294,0.812579,0.54491,0
0.575453,0.451282,0.202335,0.206508,0.793711,0.54491,0
0.551308,0.412821,0.120623,0.274093,0.773585,0.51497,0
0.511066,0.407692,0.054475,0.230288,0.766038,0.520958,0
0.533199,0.371795,0.108949,0.292866,0.767296,0.57485,0
0.523139,0.392308,0.194553,0.290363,0.762264,0.556886,0
0.545272,0.397436,0.171206,0.292866,0.758491,0.556886,0
0.539235,0.394872,0.167315,0.275344,0.755975,0.562874,0
0.60161,0.376923,0.202335,0.177722,0.758491,0.562874,0
0.579477,0.379487,0.202335,0.232791,0.754717,0.556886,0
0.60161,0.384615,0.229572,0.212766,0.754717,0.538922,0
0.567404,0.425641,0.22179,0.226533,0.754717,0.508982,0
0.539235,0.482051,0.182879,0.329161,0.767296,0.51497,0
0.45674,0.510256,0.171206,0.359199,0.772327,0.54491,0
0.360161,0.505128,0.249027,0.234043,0.771069,0.586826,0
0.241449,0.471795,0.400778,0.110138,0.759748,0.598802,1
0.183099,0.5,0.571984,0.209011,0.710692,0.580838,2
0.241449,0.625641,0.548638,0.337922,0.63522,0.634731,2
0.277666,0.641026,0.439689,0.365457,0.606289,0.616766,2
0.370221,0.574359,0.385214,0.34418,0.587421,0.60479,2
0.44668,0.538462,0.322957,0.38423,0.571069,0.60479,1
0.541247,0.548718,0.159533,0.434293,0.552201,0.598802,1
0.525151,0.582051,0.058366,0.382979,0.519497,0.580838,1
0.458752,0.597436,0.194553,0.415519,0.504403,0.550898,1
0.420523,0.551282,0.182879,0.429287,0.508176,0.592814,1
0.420523,0.510256,0.217899,0.481852,0.50566,0.598802,1
0.426559,0.448718,0.210117,0.581977,0.518239,0.592814,1
0.422535,0.479487,0.182879,0.486859,0.530818,0.60479,1
0.402415,0.507692,0.291829,0.404255,0.537107,0.622754,1
0.372233,0.484615,0.276265,0.435544,0.519497,0.610778,1
0.362173,0.435897,0.252918,0.440551,0.513208,0.60479,1
0.515091,0.397436,0.132296,0.375469,0.539623,0.60479,1
0.571429,0.55641,0.143969,0.404255,0.598742,0.60479,1
0.569417,0.676923,0.190661,0.489362,0.654088,0.622754,1
0.549296,0.730769,0.428016,0.320401,0.710692,0.592814,1
0.496982,0.689744,0.346304,0.349186,0.762264,0.610778,1
0.45674,0.630769,0.245136,0.317897,0.78239,0.616766,1
0.434608,0.517949,0.233463,0.345432,0.766038,0.60479,1
0.474849,0.435897,0.050584,0.494368,0.722013,0.556886,0
0.641851,0.351282,0.299611,0.265332,0.675472,0.538922,0
0.688129,0.402564,0.252918,0.244055,0.671698,0.610778,0
0.684105,0.512821,0.326848,0.209011,0.684277,0.610778,1
0.637827,0.612821,0.400778,0.20025,0.703145,0.586826,1
0.60161,0.661538,0.319066,0.206508,0.720755,0.60479,1
0.565392,0.697436,0.322957,0.18398,0.730818,0.634731,1
0.533199,0.679487,0.338521,0.215269,0.720755,0.60479,0
0.482897,0.653846,0.2607,0.181477,0.708176,0.598802,0
0.496982,0.605128,0.2607,0.232791,0.701887,0.628743,0
0.509054,0.576923,0.167315,0.227785,0.695597,0.628743,0
0.49497,0.510256,0.108949,0.310388,0.680503,0.568862,0
0.496982,0.428205,0,0.284105,0.662893,0.550898,0
0.43662,0.341026,0.210117,0.289111,0.667925,0.628743,0
0.484909,0.297436,0.214008,0.305382,0.686792,0.664671,0
0.531187,0.338462,0.198444,0.22403,0.701887,0.670659,0
0.637827,0.335897,0.291829,0.178974,0.700629,0.646707,0
0.657948,0.353846,0.276265,0.1602,0.70566,0.664671,1
0.674044,0.320513,0.346304,0.177722,0.720755,0.610778,0
0.643863,0.361539,0.29572,0.20025,0.728302,0.628743,0
0.609658,0.44359,0.264591,0.146433,0.724528,0.628743,0
0.607646,0.466667,0.124514,0.158949,0.72956,0.60479,0
0.619718,0.502564,0.210117,0.115144,0.725786,0.646707,1
0.639839,0.469231,0.190661,0.385482,0.724528,0.640719,1
0.641851,0.430769,0.276265,0.259074,0.738365,0.652695,0
0.551308,0.505128,0.116732,0.275344,0.740881,0.616766,0
0.474849,0.502564,0.18677,0.312891,0.710692,0.610778,0
0.54326,0.402564,0.058366,0.385482,0.677987,0.51497,0
0.661972,0.423077,0.272374,0.32791,0.659119,0.550898,0
0.686117,0.461538,0.287938,0.265332,0.651572,0.580838,1
0.696177,0.458974,0.420233,0.206508,0.667925,0.616766,1
0.676056,0.446154,0.350195,0.255319,0.671698,0.640719,1
0.672032,0.384615,0.420233,0.282854,0.684277,0.622754,1
0.678068,0.423077,0.377432,0.317897,0.691824,0.658683,1
0.67002,0.407692,0.2607,0.301627,0.691824,0.688623,1
0.597585,0.333333,0.245136,0.374218,0.674214,0.688623,1
0.533199,0.338462,0.182879,0.423029,0.689308,0.670659,1
0.511066,0.376923,0.081712,0.421777,0.696855,0.670659,1
0.529175,0.407692,0.108949,0.445557,0.700629,0.724551,0
0.535211,0.435897,0.202335,0.406758,0.703145,0.658683,1
0.62173,0.415385,0.214008,0.410513,0.704403,0.622754,0
0.609658,0.44359,0.167315,0.453066,0.715723,0.646707,0
0.637827,0.446154,0.151751,0.392991,0.728302,0.760479,0
0.625755,0.374359,0.256809,0.271589,0.72956,0.772455,0
0.65996,0.335897,0.280156,0.185232,0.730818,0.742515,0
0.649899,0.307692,0.315175,0.176471,0.735849,0.742515,1
0.682093,0.323077,0.354086,0.170213,0.74717,0.664671,1
0.641851,0.428205,0.29572,0.221527,0.744654,0.640719,0
0.589537,0.497436,0.178988,0.212766,0.750943,0.592814,0
0.529175,0.530769,0.155642,0.296621,0.763522,0.562874,0
0.511066,0.558974,0.007782,0.445557,0.78239,0.640719,0
0.535211,0.574359,0.143969,0.36796,0.794969,0.616766,0
0.503018,0.541026,0.105058,0.458073,0.806289,0.580838,1
0.496982,0.566667,0.097276,0.38423,0.823899,0.592814,0
0.515091,0.579487,0.210117,0.414268,0.840252,0.670659,0
0.517103,0.620513,0.291829,0.34418,0.845283,0.664671,1
0.503018,0.68718,0.346304,0.274093,0.85283,0.670659,1
0.490946,0.802564,0.455253,0.221527,0.846541,0.700599,2
0.492958,0.884615,0.614786,0.291615,0.816352,0.700599,2
0.597586,0.730769,0.463035,0.370463,0.769811,0.694611,1
0.617706,0.561538,0.2607,0.382979,0.76478,0.646707,1
0.657948,0.417949,0.22179,0.376721,0.763522,0.652695,1
0.692153,0.358974,0.276265,0.321652,0.761006,0.694611,1
0.692153,0.402564,0.284047,0.336671,0.740881,0.694611,1
0.722334,0.410256,0.428016,0.250313,0.725786,0.718563,1
0.678068,0.348718,0.389105,0.285357,0.72956,0.712575,1
0.668008,0.310256,0.365759,0.257822,0.735849,0.736527,1
0.593561,0.279487,0.272374,0.285357,0.748428,0.724551,0
0.557344,0.269231,0.175097,0.254068,0.769811,0.742515,0
0.571429,0.315385,0.210117,0.267835,0.797484,0.634731,0
0.619718,0.392308,0.252918,0.20776,0.801258,0.688623,0
0.653924,0.412821,0.284047,0.191489,0.793711,0.754491,1
0.653924,0.458974,0.357977,0.211514,0.784906,0.634731,0
0.639839,0.535897,0.264591,0.212766,0.76478,0.646707,0
0.615694,0.533333,0.2607,0.196496,0.737107,0.700599,0
0.627767,0.569231,0.249027,0.276596,0.714465,0.676647,0
0.629779,0.538462,0.315175,0.205257,0.686792,0.694611,0
0.60161,0.558974,0.202335,0.309136,0.695597,0.640719,1
0.581489,0.602564,0.268482,0.297872,0.689308,0.694611,1
0.547284,0.684615,0.229572,0.35169,0.672956,0.682635,1
0.496982,0.7,0.342412,0.31164,0.654088,0.682635,1
0.466801,0.707692,0.420233,0.314143,0.645283,0.676647,1
0.527163,0.676923,0.330739,0.28786,0.657862,0.688623,1
0.535211,0.689744,0.291829,0.36796,0.679245,0.706587,1
0.458752,0.692308,0.307393,0.295369,0.699371,0.682635,1
0.424547,0.671795,0.36965,0.297872,0.71195,0.706587,1
0.442656,0.682051,0.338521,0.251564,0.730818,0.706587,1
0.43662,0.679487,0.330739,0.271589,0.734591,0.718563,1
0.438632,0.684615,0.311284,0.227785,0.739623,0.730539,0
0.450704,0.630769,0.268482,0.306633,0.757233,0.724551,0
0.418511,0.587179,0.198444,0.225282,0.774843,0.748503,0
0.432596,0.607692,0.2607,0.277847,0.771069,0.742515,0
0.406439,0.55641,0.18677,0.180225,0.771069,0.718563,0
0.392354,0.571795,0.287938,0.187735,0.768553,0.742515,0
0.432596,0.612821,0.256809,0.141427,0.762264,0.748503,0
0.460765,0.648718,0.268482,0.198999,0.767296,0.748503,0
0.442656,0.605128,0.233463,0.130163,0.769811,0.736527,0
0.416499,0.617949,0.299611,0.10388,0.763522,0.712575,0
0.422535,0.602564,0.245136,0.162703,0.754717,0.736527,0
0.448692,0.584615,0.182879,0.221527,0.72956,0.730539,0
0.392354,0.548718,0.206226,0.161452,0.709434,0.736527,0
0.293763,0.484615,0.264591,0.097622,0.681761,0.742515,0
0.269618,0.382051,0.385214,0.116395,0.657862,0.730539,1
0.382294,0.34359,0.322957,0.216521,0.623899,0.748503,1
0.490946,0.335897,0.396887,0.316646,0.603774,0.736527,1
0.625755,0.335897,0.229572,0.347935,0.596226,0.760479,1
0.635815,0.361538,0.303502,0.242804,0.607547,0.742515,1
0.617706,0.358974,0.280156,0.38423,0.612579,0.742515,0
0.676056,0.384615,0.252918,0.292866,0.633962,0.742515,0
0.653924,0.44359,0.206226,0.309136,0.649057,0.748503,0
0.631791,0.515385,0.093385,0.231539,0.664151,0.772455,0
0.645875,0.469231,0.11284,0.342929,0.674214,0.790419,1
0.682093,0.451282,0.190661,0.515645,0.693082,0.784431,2
0.698189,0.474359,0.396887,0.421777,0.718239,0.772455,1
0.676056,0.55641,0.303502,0.354193,0.743396,0.760479,1
0.649899,0.530769,0.29572,0.307885,0.745912,0.766467,1
0.593561,0.517949,0.264591,0.320401,0.752201,0.736527,1
0.503018,0.589744,0.143969,0.330413,0.748428,0.748503,0
0.454728,0.607692,0.202335,0.251564,0.739623,0.754491,0
0.414487,0.541026,0.225681,0.221527,0.724528,0.778443,0
0.422535,0.446154,0.14786,0.211514,0.728302,0.772455,0
0.486921,0.446154,0.101167,0.227785,0.742138,0.772455,0
0.511066,0.446154,0.11284,0.381727,0.740881,0.802395,1
0.529175,0.489744,0.101167,0.541927,0.730818,0.778443,0
0.492958,0.446154,0.093385,0.549437,0.709434,0.772455,0
0.424547,0.451282,0.128405,0.453066,0.70566,0.778443,0
0.480885,0.394872,0.038911,0.553191,0.699371,0.844311,0
0.517103,0.41282,0.011673,0.396746,0.689308,0.802395,0
0.561368,0.415385,0.128405,0.558198,0.665409,0.790419,0
0.575453,0.379487,0.175097,0.316646,0.660377,0.784431,0
0.555332,0.292308,0.284047,0.141427,0.655346,0.808383,0
0.555332,0.282051,0.225681,0.259074,0.671698,0.838323,0
0.591549,0.274359,0.268482,0.219024,0.683019,0.844311,0
0.639839,0.323077,0.245136,0.232791,0.701887,0.826347,0
0.67002,0.366667,0.284047,0.246558,0.695597,0.844311,0
0.627767,0.384615,0.396887,0.170213,0.701887,0.820359,0
0.585513,0.441026,0.287938,0.232791,0.71195,0.766467,0
0.573441,0.523077,0.214008,0.234043,0.720755,0.754491,0
0.575453,0.625641,0.29572,0.195244,0.701887,0.790419,0
0.597586,0.615385,0.22179,0.195244,0.67044,0.784431,0
0.583501,0.535897,0.128405,0.178974,0.632704,0.784431,0
0.55332,0.387179,0.108949,0.314143,0.625157,0.820359,0
0.527163,0.335897,0.143969,0.305382,0.637736,0.88024,0
0.470825,0.253846,0.198444,0.340426,0.647799,0.88024,1
0.448692,0.261538,0.202335,0.42428,0.660377,0.874251,1
0.454728,0.305128,0.171206,0.394243,0.674214,0.886228,1
0.462777,0.35641,0.062257,0.397997,0.686792,0.904192,0
0.428571,0.358974,0.198444,0.342929,0.683019,0.916168,0
0.406439,0.379487,0.233463,0.301627,0.689308,0.892216,0
0.400402,0.407692,0.163424,0.376721,0.706918,0.898204,0
0.408451,0.369231,0.202335,0.326658,0.727044,0.94012,0
0.372233,0.489744,0.241245,0.371715,0.743396,0.904192,0
0.428571,0.476923,0.175097,0.295369,0.773585,0.898204,0
0.422535,0.51282,0.171206,0.374218,0.803774,0.886228,0
0.408451,0.561538,0.151751,0.359199,0.833962,0.94012,0
0.390342,0.602564,0.252918,0.277847,0.851572,0.928144,0
0.432596,0.579487,0.22179,0.241552,0.874214,0.892216,0
0.442656,0.6,0.237354,0.206508,0.891824,0.88024,0
0.488934,0.548718,0.194553,0.225282,0.900629,0.898204,0
0.484909,0.528205,0.120623,0.364205,0.903145,0.898204,0
0.549296,0.464103,0.14786,0.433041,0.909434,0.862275,0
0.531187,0.402564,0.217899,0.307885,0.908176,0.868263,0
0.605634,0.405128,0.280156,0.157697,0.908176,0.874251,0
0.627767,0.325641,0.396887,0.176471,0.899371,0.898204,0
0.645875,0.366667,0.33463,0.176471,0.90566,0.874251,0
0.637827,0.369231,0.291829,0.195244,0.90566,0.826347,0
0.641851,0.397436,0.392996,0.1602,0.903145,0.838323,0
0.641851,0.374359,0.381323,0.20025,0.883019,0.856287,1
0.637827,0.358974,0.381323,0.186483,0.866667,0.838323,1
0.627767,0.376923,0.33463,0.246558,0.847799,0.832335,0
0.633803,0.394872,0.256809,0.186483,0.822642,0.874251,0
0.599598,0.328205,0.307393,0.185232,0.797484,0.862275,0
0.643863,0.333333,0.385214,0.186483,0.781132,0.820359,1
0.668008,0.397436,0.338521,0.270338,0.759748,0.850299,1
0.653924,0.402564,0.33463,0.325407,0.72956,0.934132,1
0.627767,0.384615,0.256809,0.444305,0.70566,0.904192,1
0.645875,0.392308,0.22179,0.325407,0.69434,0.904192,1
0.631791,0.4,0.22179,0.396746,0.691824,0.916168,1
0.67002,0.389744,0.237354,0.321652,0.683019,0.946108,1
0.647887,0.38718,0.217899,0.376721,0.667925,0.928144,1
0.631791,0.389744,0.210117,0.329161,0.656604,0.91018,1
0.561368,0.366667,0.14786,0.416771,0.664151,0.922156,1
0.573441,0.374359,0.159533,0.372966,0.685535,0.976048,1
0.533199,0.328205,0.22179,0.387985,0.699371,0.976048,0
0.547284,0.371795,0.167315,0.371715,0.710692,0.982036,0
0.571429,0.407692,0.252918,0.321652,0.719497,0.97006,0
0.625755,0.487179,0.22179,0.265332,0.713208,0.964072,0
0.635815,0.502564,0.194553,0.285357,0.689308,0.934132,0
0.665996,0.469231,0.229572,0.22403,0.67044,0.934132,0
0.651911,0.528205,0.159533,0.306633,0.661635,0.958084,1
0.714286,0.61282,0.307393,0.235294,0.632704,0.928144,1
0.744467,0.615385,0.48249,0.220275,0.587421,0.904192,2
0.808853,0.582051,0.529183,0.319149,0.553459,0.928144,2
0.800805,0.607692,0.575875,0.35169,0.554717,0.916168,3
0.812877,0.569231,0.634241,0.459324,0.562264,0.928144,2
0.790744,0.494872,0.48249,0.439299,0.612579,0.916168,2
0.756539,0.533333,0.470817,0.440551,0.644025,0.886228,2
0.702213,0.546154,0.447471,0.379224,0.67044,0.850299,2
0.674044,0.641026,0.420233,0.334168,0.685535,0.868263,1
0.591549,0.638462,0.365759,0.331665,0.693082,0.862275,1
0.498994,0.628205,0.350195,0.305382,0.686792,0.808383,1
0.454728,0.602564,0.315175,0.251564,0.680503,0.814371,1
0.462777,0.576923,0.194553,0.250313,0.660377,0.814371,0
0.565392,0.620513,0.22179,0.262829,0.632704,0.874251,1
0.537223,0.610256,0.233463,0.269086,0.655346,0.820359,1
0.492958,0.68718,0.381323,0.197747,0.660377,0.874251,1
0.49497,0.666667,0.311284,0.260325,0.681761,0.892216,1
0.444668,0.664103,0.330739,0.271589,0.67673,0.886228,1
0.468813,0.669231,0.322957,0.250313,0.641509,0.874251,1
0.519115,0.748718,0.428016,0.232791,0.632704,0.886228,1
0.607646,0.728205,0.424125,0.245307,0.632704,0.892216,1
0.674044,0.684615,0.428016,0.250313,0.675472,0.886228,1
0.62173,0.746154,0.451362,0.284105,0.715723,0.88024,1
0.641851,0.720513,0.420233,0.301627,0.737107,0.886228,1
0.694165,0.679487,0.381323,0.30413,0.76478,0.892216,1
0.734406,0.620513,0.486381,0.271589,0.773585,0.898204,1
0.746479,0.569231,0.505837,0.269086,0.779874,0.892216,1
0.744467,0.505128,0.420233,0.332916,0.793711,0.898204,1
0.730382,0.482051,0.435798,0.230288,0.816352,0.886228,1
0.657948,0.435897,0.357977,0.274093,0.820126,0.898204,1
0.609658,0.45641,0.326848,0.237797,0.825157,0.874251,0
0.537223,0.492308,0.124514,0.235294,0.826415,0.862275,0
0.488934,0.54359,0.081712,0.209011,0.81761,0.886228,0
0.396378,0.538462,0.214008,0.260325,0.787421,0.850299,0
0.444668,0.492308,0.202335,0.142678,0.771069,0.868263,0
0.470825,0.441026,0.108949,0.237797,0.769811,0.886228,0
0.503018,0.451282,0.116732,0.185232,0.788679,0.91018,0
0.498994,0.417949,0.054475,0.214018,0.8,0.91018,0
0.54326,0.415385,0.171206,0.339174,0.81761,0.904192,0
0.551308,0.428205,0.214008,0.177722,0.83522,0.874251,0
0.571429,0.520513,0.163424,0.128911,0.85283,0.922156,0
0.585513,0.566667,0.198444,0.246558,0.846541,0.868263,0
0.585513,0.625641,0.319066,0.153942,0.826415,0.892216,1
0.623742,0.615385,0.311284,0.269086,0.793711,0.898204,1
0.682093,0.533333,0.396887,0.260325,0.786164,0.934132,1
0.706237,0.446154,0.400778,0.296621,0.788679,0.904192,1
0.696177,0.458974,0.490272,0.232791,0.784906,0.892216,1
0.688129,0.458974,0.315175,0.302879,0.816352,0.916168,1
0.663984,0.466667,0.365759,0.257822,0.837736,0.922156,1
0.627767,0.487179,0.22179,0.276596,0.849057,0.892216,0
0.591549,0.497436,0.116732,0.252816,0.847799,0.88024,0
0.593561,0.512821,0.217899,0.216521,0.841509,0.904192,0
0.639839,0.466667,0.249027,0.161452,0.847799,0.946108,0
0.647887,0.464103,0.272374,0.197747,0.849057,0.964072,0
0.657948,0.494872,0.373541,0.168961,0.844025,0.904192,1
0.663984,0.492308,0.315175,0.257822,0.837736,0.94012,1
0.684105,0.466667,0.373541,0.321652,0.826415,0.952096,1
0.672032,0.453846,0.361868,0.350438,0.831447,0.934132,1
0.647887,0.476923,0.377432,0.34418,0.828931,0.904192,1
0.647887,0.469231,0.33463,0.331665,0.828931,0.946108,1
0.605634,0.553846,0.346304,0.31164,0.816352,0.928144,1
0.633803,0.582051,0.319066,0.360451,0.794969,0.892216,2
0.589537,0.658974,0.322957,0.39174,0.758491,0.922156,2
0.589537,0.774359,0.513619,0.349186,0.715723,0.916168,2
0.613682,0.774359,0.575875,0.399249,0.662893,0.946108,2
0.641851,0.641026,0.354086,0.506884,0.641509,0.94012,2
0.595573,0.510256,0.132296,0.490613,0.623899,0.916168,1
0.647887,0.446154,0.140078,0.525657,0.628931,0.886228,1
0.68008,0.448718,0.264591,0.446809,0.65283,0.934132,1
0.645875,0.417949,0.284047,0.436796,0.69434,0.946108,1
0.651911,0.453846,0.311284,0.362954,0.730818,0.952096,1
0.643863,0.505128,0.326848,0.257822,0.758491,0.94012,1
0.635815,0.658974,0.291829,0.30413,0.761006,0.898204,1
0.702213,0.684615,0.416342,0.256571,0.732075,0.94012,2
0.740443,0.65641,0.463035,0.31164,0.701887,0.958084,1
0.722334,0.605128,0.361868,0.305382,0.701887,0.94012,2
0.694165,0.6,0.396887,0.337922,0.722013,0.952096,1
0.639839,0.589744,0.357977,0.300375,0.733333,0.922156,1
0.599598,0.666667,0.252918,0.290363,0.745912,0.904192,1
0.579477,0.730769,0.435798,0.214018,0.732075,0.94012,1
0.631791,0.741026,0.470817,0.295369,0.738365,0.976048,1
0.56338,0.764103,0.521401,0.279099,0.737107,0.94012,2
0.503018,0.810256,0.525292,0.314143,0.713208,0.94012,2
0.466801,0.802564,0.66537,0.337922,0.672956,0.952096,2
0.484909,0.733333,0.459144,0.374218,0.637736,0.934132,1
0.56338,0.6,0.175097,0.401752,0.627673,0.904192,1
0.555332,0.566667,0.14786,0.322904,0.611321,0.898204,1
0.535211,0.602564,0.256809,0.330413,0.598742,0.91018,1
0.575453,0.707692,0.381323,0.210263,0.586164,0.916168,1
0.585513,0.75641,0.40856,0.229036,0.573585,0.916168,1
0.529175,0.74359,0.455253,0.266583,0.563522,0.904192,2
0.589537,0.774359,0.568093,0.320401,0.555975,0.904192,2
0.623742,0.751282,0.501946,0.458073,0.557233,0.922156,2
0.635815,0.735897,0.533074,0.400501,0.578616,0.922156,2
0.65996,0.694872,0.420233,0.445557,0.606289,0.916168,2
0.643863,0.725641,0.428016,0.346683,0.637736,0.91018,2
0.643863,0.723077,0.44358,0.426783,0.683019,0.916168,2
0.627767,0.674359,0.428016,0.404255,0.710692,0.892216,2
0.655936,0.607692,0.245136,0.444305,0.754717,0.88024,1
0.613682,0.558974,0.322957,0.299124,0.798742,0.898204,1
0.577465,0.584615,0.214008,0.366708,0.837736,0.91018,0
0.470825,0.623077,0.202335,0.277847,0.85283,0.91018,0
0.38833,0.679487,0.272374,0.254068,0.851572,0.916168,0
0.39839,0.715385,0.463035,0.137672,0.832704,0.886228,1
0.541247,0.646154,0.249027,0.270338,0.802516,0.934132,1
0.609658,0.615385,0.175097,0.301627,0.802516,0.922156,1
0.631791,0.61282,0.377432,0.219024,0.793711,0.946108,1
0.641851,0.507692,0.190661,0.44806,0.826415,0.904192,1
0.587525,0.484615,0.167315,0.370463,0.854088,0.94012,1
0.513078,0.528205,0.019455,0.449312,0.856604,0.916168,1
0.474849,0.464103,0.190661,0.476846,0.83522,0.904192,0
0.507042,0.469231,0.202335,0.376721,0.821384,0.922156,1
0.549296,0.382051,0.050584,0.434293,0.812579,0.946108,1
0.56338,0.389744,0.031128,0.376721,0.807547,0.874251,0
0.633803,0.358974,0.315175,0.217772,0.792453,0.91018,0
0.609658,0.369231,0.299611,0.254068,0.788679,0.916168,0
0.619718,0.392308,0.2607,0.18398,0.781132,0.928144,0
0.609658,0.371795,0.241245,0.262829,0.773585,0.922156,0
0.62173,0.415385,0.190661,0.245307,0.759748,0.898204,0
0.577465,0.479487,0.245136,0.215269,0.750943,0.922156,0
0.537223,0.623077,0.299611,0.196496,0.730818,0.922156,0
0.460765,0.694872,0.33463,0.133917,0.709434,0.898204,1
0.509054,0.74359,0.455253,0.202753,0.660377,0.904192,1
0.589537,0.702564,0.346304,0.237797,0.657862,0.934132,1
0.615694,0.68718,0.365759,0.221527,0.689308,0.898204,1
0.571429,0.682051,0.322957,0.335419,0.715723,0.934132,1
0.54326,0.68718,0.307393,0.377972,0.74717,0.934132,1
0.515091,0.666667,0.29572,0.401752,0.778616,0.958084,1
0.557344,0.702564,0.365759,0.299124,0.827673,0.976048,1
0.537223,0.730769,0.311284,0.326658,0.871698,0.964072,1
0.54326,0.705128,0.357977,0.279099,0.901887,0.952096,1
0.517103,0.692308,0.365759,0.290363,0.939623,0.922156,1
0.555332,0.669231,0.342412,0.290363,0.961006,0.928144,0
0.585513,0.587179,0.252918,0.265332,0.966038,0.928144,0
0.605634,0.594872,0.284047,0.279099,0.958491,0.886228,0
0.635815,0.623077,0.326848,0.226533,0.938365,0.91018,1
0.706237,0.610256,0.322957,0.267835,0.90566,0.952096,1
0.72837,0.55641,0.365759,0.198999,0.856604,0.97006,1
0.742455,0.446154,0.431907,0.267835,0.822642,0.94012,1
0.672032,0.41282,0.249027,0.289111,0.805031,0.934132,1
0.684105,0.402564,0.33463,0.269086,0.793711,0.91018,1
0.637827,0.482051,0.249027,0.266583,0.755975,0.928144,0
0.561368,0.453846,0.050584,0.259074,0.71195,0.892216,0
0.527163,0.341026,0.105058,0.299124,0.681761,0.904192,0
0.533199,0.346154,0.167315,0.259074,0.675472,0.904192,0
0.533199,0.358974,0.155642,0.352941,0.657862,0.928144,0
0.517103,0.346154,0.237354,0.382979,0.644025,0.886228,0
0.513078,0.376923,0.14786,0.340426,0.627673,0.94012,0
0.450704,0.34359,0.194553,0.403004,0.626415,0.958084,0
0.400402,0.294872,0.291829,0.269086,0.638994,0.946108,1
0.452716,0.241026,0.198444,0.260325,0.651572,0.958084,0
0.509054,0.205128,0.315175,0.226533,0.641509,0.97006,1
0.541247,0.253846,0.272374,0.28786,0.642767,0.994012,1
0.545272,0.330769,0.151751,0.36796,0.647799,0.97006,0
0.503018,0.407692,0.241245,0.342929,0.645283,0.97006,0
0.472837,0.346154,0.319066,0.168961,0.649057,0.928144,1
0.470825,0.323077,0.311284,0.252816,0.625157,0.88024,0
0.422535,0.310256,0.252918,0.291615,0.666667,0.928144,1
0.448692,0.266667,0.338521,0.2403,0.675472,0.952096,1
0.458753,0.276923,0.338521,0.175219,0.690566,0.946108,0
0.507042,0.269231,0.303502,0.135169,0.693082,0.964072,0
0.557344,0.320513,0.22179,0.185232,0.704403,0.958084,0
0.615694,0.320513,0.29572,0.116395,0.71195,0.958084,0
0.615694,0.392308,0.252918,0.078849,0.718239,0.94012,0
