@relation test-weka.filters.unsupervised.attribute.Remove-R16-17-weka.filters.unsupervised.attribute.Remove-R15-weka.filters.unsupervised.attribute.Remove-R11-weka.filters.unsupervised.attribute.MathExpression-EA*100-V-R11-weka.filters.unsupervised.attribute.MathExpression-EA-273.15-V-R1-weka.filters.unsupervised.attribute.MathExpression-E(A+0.650031)/(16.050012+0.650031)-V-R1-weka.filters.unsupervised.attribute.MathExpression-E(A-96020)/(103850-96020)-V-R2-weka.filters.unsupervised.attribute.MathExpression-E(A-48)/(100-48)-V-R3-weka.filters.unsupervised.attribute.MathExpression-E(A+24.399998)/(25.300001+24.399998)-V-R4-weka.filters.unsupervised.attribute.MathExpression-E(A+17.9)/(21.10002+17.9)-V-R5-weka.filters.unsupervised.attribute.MathExpression-E(A+0)/(359-0)-V-R6-weka.filters.unsupervised.attribute.MathExpression-E(A-0.1)/(19.7-0.1)-V-R7-weka.filters.unsupervised.attribute.MathExpression-E(A-0.4)/(26.1-0.4)-V-R8-weka.filters.unsupervised.attribute.MathExpression-E(A-2.94)/(17.39-2.94)-V-R9-weka.filters.unsupervised.attribute.MathExpression-E(A-3.1)/(11.09-3.1)-V-R10-weka.filters.unsupervised.attribute.MathExpression-E(A-95880)/(103830-95880)-V-R11-weka.filters.unsupervised.attribute.MathExpression-E(A+0.9)/(15.8+0.9)-V-R12-weka.filters.unsupervised.attribute.MathExpression-E(A-6)/(16.1-6)-V-R13-weka.filters.unsupervised.attribute.MathExpression-E(A-6)/(16.1-6)-V-R13-unset-class-temporarily-weka.filters.unsupervised.attribute.Remove-R3-weka.filters.unsupervised.attribute.Remove-R6-weka.filters.unsupervised.attribute.Remove-R7-weka.filters.unsupervised.attribute.Remove-R10-weka.filters.unsupervised.attribute.Remove-R10

@attribute air numeric
@attribute pres numeric
@attribute uwnd numeric
@attribute vwnd numeric
@attribute WDIR numeric
@attribute GST numeric
@attribute APD numeric
@attribute PRES numeric
@attribute ATMP numeric
@attribute Class_WVHT {0,1,2,3}

@data
0.682634,0.900383,0.591549,0.448718,0.766017,0.210117,0.316646,0.899371,0.742515,?
0.622754,0.911877,0.573441,0.474359,0.727019,0.229572,0.245307,0.915723,0.688623,?
0.646706,0.93742,0.547284,0.466666,0.685237,0.155642,0.285357,0.933333,0.682635,?
0.67066,0.934866,0.533199,0.453846,0.774373,0.175097,0.290363,0.937107,0.706587,?
0.646706,0.925926,0.509054,0.361538,0.827298,0.206226,0.329161,0.927044,0.706587,?
0.628743,0.911877,0.575453,0.297436,0.835655,0.326848,0.165207,0.910692,0.676647,?
0.652694,0.899106,0.571429,0.271795,0.896936,0.33463,0.137672,0.906918,0.694611,?
0.664671,0.89272,0.61167,0.233333,0.913649,0.29572,0.1602,0.895597,0.718563,?
0.682633,0.879949,0.603622,0.25641,0.910864,0.322957,0.163955,0.884277,0.706587,?
0.676646,0.869732,0.619718,0.305128,0.871866,0.326848,0.185232,0.874214,0.670659,?
0.664671,0.860792,0.613682,0.35641,0.877437,0.272374,0.227785,0.859119,0.670659,?
0.670658,0.827586,0.587525,0.369231,0.888579,0.210117,0.181477,0.831447,0.772455,?
0.664669,0.790549,0.581489,0.364102,0.86351,0.276265,0.205257,0.802516,0.766467,?
0.658683,0.771392,0.559356,0.4,0.849582,0.245136,0.165207,0.777358,0.754491,?
0.652694,0.739464,0.531187,0.484615,0.78273,0.11284,0.197747,0.758491,0.724551,?
0.676646,0.729246,0.545272,0.471795,0.593315,0.116732,0.201502,0.734591,0.724551,?
0.67066,0.708812,0.486922,0.453846,0.300836,0.054475,0.286608,0.716981,0.706587,?
0.694611,0.702427,0.476861,0.438461,0.189415,0.085603,0.331665,0.710692,0.754491,?
0.7006,0.696041,0.440644,0.438461,0.197772,0.198444,0.181477,0.714465,0.706587,?
0.688623,0.701149,0.476861,0.420513,0.169916,0.163424,0.163955,0.724528,0.730539,?
0.676646,0.712644,0.448692,0.453846,0.264624,0.167315,0.284105,0.728302,0.682635,?
0.634731,0.727969,0.460765,0.492307,0.29805,0.155642,0.220275,0.740881,0.670659,?
0.682634,0.735632,0.432596,0.479487,0.29805,0.18677,0.331665,0.748428,0.670659,?
0.742515,0.743295,0.390342,0.494872,0.231198,0.18677,0.201502,0.755975,0.784431,?
0.76048,0.736909,0.392354,0.515384,0.275766,0.264591,0.186483,0.753459,0.790419,?
0.712573,0.747126,0.426559,0.571795,0.4039,0.252918,0.166458,0.752201,0.784431,?
0.754491,0.731801,0.432596,0.633333,0.389972,0.276265,0.166458,0.743396,0.778443,?
0.76048,0.726692,0.474849,0.697436,0.43454,0.342412,0.170213,0.724528,0.790419,?
0.7006,0.693487,0.513078,0.725641,0.506964,0.354086,0.195244,0.699371,0.736527,?
0.688623,0.679438,0.541247,0.743589,0.51532,0.44358,0.198999,0.679245,0.748503,?
0.724551,0.669221,0.535211,0.751282,0.537604,0.478599,0.262829,0.669182,0.742515,?
0.706586,0.671775,0.523139,0.741025,0.534819,0.451362,0.337922,0.675472,0.736527,?
0.712575,0.651341,0.541247,0.707692,0.523677,0.424125,0.281602,0.651572,0.730539,?
0.706586,0.650064,0.633803,0.710256,0.593315,0.412451,0.342929,0.642767,0.730539,?
0.694611,0.676884,0.682093,0.658974,0.604457,0.392996,0.394243,0.665409,0.736527,?
0.706586,0.734355,0.708249,0.61282,0.679666,0.400778,0.392991,0.72327,0.760479,?
0.67066,0.763729,0.672032,0.610256,0.665738,0.396887,0.40801,0.763522,0.736527,?
0.658683,0.789272,0.68008,0.594872,0.718663,0.416342,0.334168,0.788679,0.682635,?
0.67066,0.807152,0.629779,0.579487,0.637883,0.268482,0.399249,0.806289,0.706587,?
0.694611,0.823755,0.641851,0.533333,0.665738,0.233463,0.365457,0.821384,0.736527,?
0.682634,0.827586,0.631791,0.487179,0.749304,0.287938,0.405507,0.826415,0.736527,?
0.652694,0.845466,0.623742,0.441025,0.777159,0.272374,0.347935,0.842767,0.730539,?
0.694611,0.858238,0.551308,0.410256,0.802228,0.206226,0.372966,0.857862,0.748503,?
0.736526,0.862069,0.509054,0.402564,0.905292,0.116732,0.361702,0.871698,0.778443,?
0.730538,0.862069,0.452716,0.4,0.952646,0.093385,0.428035,0.872956,0.772455,?
0.688623,0.872286,0.478873,0.466666,0.10585,0.007782,0.326658,0.879245,0.748503,?
0.718563,0.871009,0.420523,0.564102,0.398329,0.175097,0.416771,0.885535,0.754491,?
0.736526,0.858238,0.452716,0.66923,0.442897,0.252918,0.157697,0.872956,0.778443,?
0.73054,0.825032,0.527163,0.694871,0.465181,0.385214,0.121402,0.827673,0.772455,?
0.682634,0.799489,0.668008,0.620513,0.671309,0.36965,0.146433,0.792453,0.736527,?
0.724551,0.795658,0.702213,0.54359,0.707521,0.342412,0.181477,0.794969,0.748503,?
0.652693,0.793103,0.68008,0.551282,0.668524,0.365759,0.215269,0.794969,0.742515,?
0.652694,0.740741,0.583501,0.743589,0.559889,0.354086,0.291615,0.76478,0.718563,?
0.694611,0.690932,0.676056,0.76923,0.579387,0.486381,0.300375,0.685535,0.736527,?
0.736526,0.692209,0.738431,0.602564,0.690808,0.505837,0.356696,0.67673,0.694611,?
0.706586,0.707535,0.704225,0.589743,0.682451,0.478599,0.415519,0.690566,0.748503,?
0.688623,0.702427,0.639839,0.55641,0.685237,0.342412,0.36796,0.700629,0.730539,?
0.676646,0.704981,0.627767,0.469231,0.771588,0.291829,0.397997,0.704403,0.742515,?
0.706586,0.733078,0.577465,0.476923,0.771588,0.206226,0.335419,0.735849,0.754491,?
0.718563,0.738186,0.561368,0.515384,0.693593,0.167315,0.362954,0.750943,0.766467,?
0.718563,0.747126,0.539235,0.476923,0.75766,0.151751,0.342929,0.754717,0.760479,?
0.688623,0.743295,0.567404,0.394872,0.754875,0.256809,0.285357,0.754717,0.748503,?
0.736526,0.766284,0.605634,0.379487,0.81337,0.303502,0.193992,0.771069,0.742515,?
0.754491,0.777778,0.603622,0.451282,0.768802,0.256809,0.172716,0.783648,0.760479,?
0.73054,0.782886,0.607646,0.507692,0.827298,0.143969,0.239049,0.787421,0.772455,?
0.712575,0.793103,0.60161,0.44359,0.788301,0.18677,0.284105,0.801258,0.760479,?
0.73054,0.818646,0.587525,0.402564,0.83844,0.105058,0.226533,0.820126,0.778443,?
0.760478,0.853129,0.581489,0.369231,0.86351,0.225681,0.187735,0.844025,0.790419,?
0.736526,0.859515,0.567404,0.417949,0.802228,0.159533,0.166458,0.860377,0.778443,?
0.676646,0.869732,0.565392,0.438461,0.841226,0.155642,0.244055,0.875472,0.760479,?
0.688623,0.890166,0.541247,0.446154,0.86351,0.256809,0.12015,0.890566,0.712575,?
0.7006,0.89272,0.551308,0.484615,0.740947,0.217899,0.12015,0.898113,0.748503,?
0.712575,0.885057,0.521127,0.497436,0.788301,0.206226,0.092616,0.898113,0.700599,?
0.688623,0.888889,0.535211,0.458974,0.735376,0.101167,0.237797,0.903145,0.694611,?
0.760478,0.902937,0.507042,0.458974,0.387187,0.027237,0.145181,0.908176,0.724551,?
0.778441,0.904215,0.529175,0.487179,0.643454,0.194553,0.24781,0.913208,0.784431,?
0.754491,0.905492,0.531187,0.469231,0.729805,0.155642,0.18398,0.906918,0.802395,?
0.766466,0.909323,0.555332,0.405128,0.785515,0.108949,0.377972,0.910692,0.796407,?
0.79042,0.916986,0.545272,0.448718,0.810585,0.108949,0.255319,0.915723,0.802395,?
0.802395,0.924649,0.567404,0.410256,0.788301,0.167315,0.276596,0.920755,0.844311,?
0.76048,0.909323,0.537223,0.448718,0.768802,0.14786,0.319149,0.909434,0.820359,?
0.754491,0.9106,0.509054,0.494872,0.654596,0.11284,0.334168,0.91195,0.760479,?
0.76048,0.902937,0.472837,0.535897,0.587744,0.108949,0.372966,0.904403,0.760479,?
0.76048,0.890166,0.452716,0.55641,0.545961,0.163424,0.387985,0.898113,0.784431,?
0.73054,0.8659,0.462777,0.587179,0.476323,0.120623,0.320401,0.87673,0.820359,?
0.766466,0.845466,0.422535,0.579487,0.401114,0.210117,0.20025,0.860377,0.838323,?
0.778443,0.823755,0.396378,0.620513,0.373259,0.299611,0.187735,0.840252,0.838323,?
0.796406,0.796935,0.390342,0.633333,0.381616,0.350195,0.140175,0.820126,0.850299,?
0.790418,0.775223,0.394366,0.633333,0.384401,0.284047,0.135169,0.789937,0.832335,?
0.766466,0.765006,0.430583,0.625641,0.364903,0.315175,0.128911,0.776101,0.832335,?
0.76048,0.770115,0.478873,0.625641,0.451253,0.233463,0.180225,0.773585,0.826347,?
0.784431,0.776501,0.454728,0.617948,0.420613,0.194553,0.176471,0.784906,0.826347,?
0.778441,0.765006,0.402414,0.628205,0.381616,0.245136,0.148936,0.774843,0.832335,?
0.79042,0.763729,0.428571,0.676923,0.37883,0.307393,0.133917,0.771069,0.838323,?
0.802395,0.772669,0.496982,0.715384,0.473538,0.322957,0.140175,0.778616,0.844311,?
0.832335,0.818646,0.523139,0.635897,0.501393,0.225681,0.212766,0.808805,0.838323,?
0.814371,0.825032,0.519115,0.6,0.506964,0.159533,0.242804,0.828931,0.832335,?
0.796406,0.840358,0.509054,0.597436,0.504178,0.198444,0.34418,0.841509,0.826347,?
0.814371,0.84802,0.515091,0.661538,0.501393,0.252918,0.34418,0.847799,0.838323,?
0.84431,0.854406,0.565392,0.651282,0.551532,0.252918,0.251564,0.854088,0.868263,?
0.826346,0.851852,0.571429,0.582051,0.590529,0.155642,0.281602,0.857862,0.856287,?
0.784431,0.855683,0.55332,0.525641,0.768802,0.171206,0.325407,0.864151,0.814371,?
0.796406,0.862069,0.454728,0.502564,0.300836,0.07393,0.377972,0.865409,0.826347,?
0.832335,0.850575,0.472837,0.5,0.309192,0.155642,0.357947,0.856604,0.844311,?
0.784431,0.845466,0.521127,0.569231,0.618384,0.116732,0.481852,0.844025,0.856287,?
0.772455,0.831418,0.54326,0.623077,0.545961,0.140078,0.301627,0.845283,0.838323,?
0.808381,0.846743,0.573441,0.623077,0.554318,0.175097,0.260325,0.850314,0.844311,?
0.886226,0.85696,0.547284,0.592307,0.548747,0.241245,0.206508,0.855346,0.922156,?
0.850298,0.8659,0.535211,0.569231,0.590529,0.217899,0.289111,0.865409,0.922156,?
0.832335,0.864623,0.531187,0.589743,0.584958,0.175097,0.266583,0.866667,0.88024,?
0.856286,0.868455,0.56338,0.530769,0.520891,0.163424,0.347935,0.87673,0.88024,?
0.886226,0.885057,0.55332,0.561538,0.604457,0.178988,0.309136,0.877987,0.904192,?
0.838323,0.87484,0.589537,0.523077,0.679666,0.163424,0.290363,0.875472,0.892216,?
0.808381,0.882503,0.581489,0.489743,0.763231,0.175097,0.291615,0.874214,0.850299,?
0.802395,0.885057,0.593561,0.464102,0.835655,0.108949,0.235294,0.877987,0.826347,?
0.856286,0.877395,0.60161,0.394872,0.832869,0.252918,0.346683,0.87673,0.844311,?
0.790418,0.8659,0.567404,0.369231,0.841226,0.276265,0.219024,0.864151,0.844311,?
0.790418,0.850575,0.605634,0.374359,0.791086,0.299611,0.306633,0.851572,0.808383,?
0.82036,0.849298,0.617706,0.382051,0.779944,0.264591,0.197747,0.844025,0.898204,?
0.844311,0.814815,0.65996,0.41282,0.802228,0.299611,0.345432,0.833962,0.892216,?
0.808383,0.813538,0.639839,0.410256,0.763231,0.377432,0.314143,0.812579,0.892216,?
0.802395,0.790549,0.641851,0.466666,0.779944,0.33463,0.315394,0.794969,0.88024,?
0.796406,0.776501,0.635815,0.494872,0.75766,0.268482,0.277847,0.78239,0.862275,?
0.820358,0.761175,0.623742,0.523077,0.710306,0.252918,0.322904,0.762264,0.868263,?
0.802393,0.736909,0.631791,0.507692,0.788301,0.268482,0.291615,0.734591,0.868263,?
0.796406,0.698595,0.613682,0.507692,0.821727,0.287938,0.341677,0.708176,0.808383,?
0.79042,0.667944,0.557344,0.592307,0.576602,0.175097,0.289111,0.683019,0.796407,?
0.832333,0.60281,0.561368,0.7,0.543175,0.338521,0.197747,0.630189,0.856287,?
0.82036,0.494253,0.513078,0.828205,0.442897,0.533074,0.163955,0.520755,0.862275,?
0.826346,0.376756,0.615694,0.8,0.51532,0.560311,0.28786,0.378616,0.88024,?
0.862275,0.355045,0.665996,0.692307,0.607242,0.357977,0.369212,0.354717,0.826347,?
0.862275,0.38825,0.569416,0.628205,0.476323,0.22179,0.382979,0.403774,0.862275,?
0.844311,0.452107,0.476861,0.561538,0.389972,0.163424,0.459324,0.464151,0.868263,?
0.820358,0.508301,0.424547,0.497436,0.281337,0.136187,0.545682,0.525786,0.874251,?
0.90419,0.560664,0.376258,0.428205,0.091922,0.171206,0.553191,0.58239,0.892216,?
0.934132,0.597701,0.364185,0.389743,0.203343,0.272374,0.475594,0.610063,0.916168,?
0.90419,0.639847,0.305835,0.492307,0.261838,0.307393,0.454318,0.662893,0.892216,?
0.892215,0.683269,0.29175,0.461538,0.309192,0.373541,0.355444,0.708176,0.91018,?
0.916166,0.738186,0.331992,0.423077,0.130919,0.202335,0.445557,0.758491,0.898204,?
0.898203,0.762452,0.364185,0.402564,0.164345,0.194553,0.397997,0.78239,0.898204,?
0.862275,0.768838,0.422535,0.425641,0.155989,0.054475,0.443054,0.78239,0.904192,?
0.81437,0.770115,0.490946,0.423077,0.961003,0.007782,0.435544,0.781132,0.886228,?
0.826346,0.770115,0.513078,0.538461,0.637883,0.182879,0.458073,0.771069,0.814371,?
0.874251,0.761175,0.577465,0.592307,0.615599,0.33463,0.331665,0.763522,0.874251,?
0.844311,0.735632,0.571429,0.630769,0.629526,0.33463,0.196496,0.737107,0.874251,?
0.832335,0.712644,0.61167,0.653846,0.607242,0.373541,0.275344,0.708176,0.892216,?
0.886226,0.664112,0.589537,0.705128,0.590529,0.40856,0.22403,0.665409,0.904192,?
0.898201,0.628352,0.615694,0.697436,0.601671,0.490272,0.246558,0.630189,0.886228,?
0.838321,0.595147,0.623742,0.66923,0.651811,0.463035,0.24781,0.592453,0.868263,?
0.826346,0.572158,0.615694,0.648718,0.643454,0.319066,0.262829,0.563522,0.856287,?
0.84431,0.55811,0.603622,0.582051,0.735376,0.241245,0.237797,0.552201,0.88024,?
0.90419,0.554278,0.593561,0.507692,0.618384,0.097276,0.279099,0.561006,0.892216,?
0.886226,0.547893,0.633803,0.433333,0.78273,0.299611,0.204005,0.562264,0.91018,?
0.838323,0.58493,0.653924,0.397436,0.816156,0.326848,0.216521,0.572327,0.886228,?
0.88024,0.616858,0.65996,0.44359,0.816156,0.350195,0.286608,0.602516,0.874251,?
0.91018,0.661558,0.686117,0.474359,0.75766,0.400778,0.22403,0.65283,0.922156,?
0.856286,0.702427,0.663984,0.45641,0.805014,0.361868,0.276596,0.698113,0.91018,?
0.832335,0.740741,0.688129,0.441025,0.729805,0.338521,0.265332,0.742138,0.874251,?
0.826346,0.775223,0.639839,0.464102,0.766017,0.237354,0.282854,0.774843,0.886228,?
0.862275,0.802043,0.637827,0.494872,0.746518,0.264591,0.241552,0.807547,0.904192,?
0.832335,0.809706,0.613682,0.497436,0.679666,0.233463,0.222778,0.816352,0.898204,?
0.814371,0.814815,0.627767,0.515384,0.690808,0.2607,0.211514,0.81761,0.868263,?
0.826346,0.825032,0.645875,0.538461,0.696379,0.361868,0.16771,0.830189,0.862275,?
0.874251,0.832695,0.676056,0.502564,0.721448,0.326848,0.236546,0.826415,0.886228,?
0.826346,0.836526,0.686117,0.484615,0.724234,0.357977,0.250313,0.841509,0.868263,?
0.826346,0.845466,0.661972,0.5,0.75766,0.416342,0.300375,0.849057,0.832335,?
0.814371,0.851852,0.655936,0.55641,0.688022,0.396887,0.319149,0.860377,0.850299,?
0.844311,0.846743,0.651911,0.689743,0.623955,0.385214,0.28035,0.840252,0.904192,?
0.856286,0.803321,0.686117,0.741025,0.607242,0.521401,0.339174,0.802516,0.916168,?
0.862275,0.761175,0.708249,0.782051,0.593315,0.583658,0.465582,0.744654,0.916168,?
0.868263,0.719029,0.714286,0.723077,0.632312,0.55642,0.51189,0.701887,0.898204,?
0.862273,0.689655,0.740443,0.635897,0.682451,0.478599,0.561952,0.669182,0.886228,?
0.802395,0.683269,0.740443,0.458974,0.768802,0.466926,0.506884,0.690566,0.862275,?
0.76048,0.713921,0.738431,0.428205,0.785515,0.466926,0.409262,0.699371,0.874251,?
0.760478,0.736909,0.71831,0.476923,0.754875,0.377432,0.425532,0.72327,0.856287,?
0.802395,0.739464,0.708249,0.487179,0.768802,0.357977,0.395494,0.737107,0.856287,?
0.796406,0.743295,0.702213,0.489743,0.75766,0.354086,0.395494,0.743396,0.850299,?
0.748503,0.753512,0.684105,0.520513,0.746518,0.249027,0.366708,0.752201,0.844311,?
0.76048,0.762452,0.631791,0.530769,0.682451,0.307393,0.440551,0.767296,0.838323,?
0.802393,0.759898,0.569417,0.553846,0.612813,0.229572,0.360451,0.763522,0.850299,?
0.79042,0.742018,0.517103,0.55641,0.612813,0.18677,0.366708,0.755975,0.838323,?
0.808383,0.735632,0.478873,0.530769,0.67688,0.182879,0.32791,0.750943,0.832335,?
0.862273,0.743295,0.478873,0.458974,0.754875,0.085603,0.389237,0.755975,0.844311,?
0.886226,0.752235,0.468813,0.423077,0.114206,0.140078,0.35169,0.755975,0.868263,?
0.88024,0.756066,0.567404,0.376923,0.983287,0.190661,0.34418,0.761006,0.868263,?
0.808383,0.784163,0.587525,0.407692,0.880223,0.264591,0.219024,0.777358,0.856287,?
0.814371,0.808429,0.519115,0.446154,0.924791,0.163424,0.220275,0.805031,0.850299,?
0.856286,0.83014,0.460765,0.551282,0.601671,0.077821,0.286608,0.825157,0.892216,?
0.862275,0.826309,0.412475,0.641025,0.412256,0.264591,0.190238,0.828931,0.892216,?
0.868263,0.836526,0.426559,0.628205,0.37883,0.315175,0.106383,0.83522,0.874251,?
0.910178,0.855683,0.44668,0.610256,0.504178,0.210117,0.204005,0.859119,0.898204,?
0.916166,0.85696,0.420523,0.628205,0.431755,0.245136,0.111389,0.87673,0.928144,?
0.892215,0.854406,0.416499,0.651282,0.401114,0.229572,0.261577,0.871698,0.928144,?
0.874251,0.85696,0.384306,0.7,0.37883,0.346304,0.429287,0.867925,0.904192,?
0.91018,0.85696,0.418511,0.735897,0.440111,0.389105,0.594493,0.864151,0.94012,?
0.952095,0.845466,0.44668,0.743589,0.465181,0.435798,0.481852,0.855346,0.952096,?
0.91018,0.825032,0.438632,0.761538,0.456825,0.428016,0.423029,0.833962,0.952096,?
0.922155,0.817369,0.44668,0.797436,0.465181,0.385214,0.548185,0.823899,0.934132,?
0.91018,0.800766,0.492958,0.815384,0.498607,0.439689,0.386733,0.802516,0.934132,?
0.898203,0.779055,0.460765,0.758974,0.481894,0.416342,0.387985,0.786164,0.94012,?
0.892213,0.730524,0.462777,0.75641,0.487465,0.44358,0.305382,0.744654,0.934132,?
0.958083,0.685824,0.56338,0.746154,0.518106,0.428016,0.389237,0.683019,0.928144,?
0.892213,0.661558,0.684105,0.720513,0.62117,0.428016,0.294118,0.657862,0.91018,?
0.868263,0.693487,0.700201,0.597436,0.679666,0.428016,0.347935,0.683019,0.904192,?
0.81437,0.704981,0.696177,0.551282,0.682451,0.311284,0.290363,0.700629,0.868263,?
0.832333,0.727969,0.692153,0.494872,0.763231,0.381323,0.345432,0.713208,0.874251,?
0.84431,0.740741,0.712274,0.469231,0.75766,0.389105,0.260325,0.734591,0.892216,?
0.886226,0.762452,0.714286,0.415384,0.766017,0.315175,0.266583,0.757233,0.874251,?
0.808383,0.779055,0.71831,0.446154,0.78273,0.326848,0.275344,0.768553,0.838323,?
0.748501,0.776501,0.668008,0.497436,0.793872,0.272374,0.305382,0.776101,0.814371,?
0.802395,0.750958,0.637827,0.633333,0.629526,0.311284,0.2403,0.757233,0.802395,?
0.886226,0.729246,0.651911,0.646154,0.568245,0.268482,0.255319,0.718239,0.856287,?
0.862275,0.699872,0.710262,0.561538,0.671309,0.303502,0.211514,0.700629,0.88024,?
0.856286,0.689655,0.790744,0.471795,0.777159,0.435798,0.256571,0.686792,0.88024,?
0.826346,0.701149,0.78672,0.438461,0.763231,0.509728,0.297872,0.704403,0.862275,?
0.826346,0.740741,0.782696,0.45641,0.793872,0.536965,0.342929,0.719497,0.91018,?
0.832335,0.745849,0.72837,0.525641,0.771588,0.424125,0.356696,0.733333,0.88024,?
0.802395,0.749681,0.690141,0.484615,0.754875,0.303502,0.305382,0.744654,0.868263,?
0.850298,0.752235,0.692153,0.589743,0.568245,0.245136,0.321652,0.737107,0.844311,?
0.91018,0.740741,0.820926,0.535897,0.732591,0.525292,0.236546,0.716981,0.916168,?
0.874251,0.759898,0.768612,0.428205,0.760446,0.424125,0.366708,0.744654,0.904192,?
0.820358,0.799489,0.750503,0.425641,0.799443,0.373541,0.370463,0.776101,0.904192,?
0.856286,0.826309,0.732394,0.417949,0.749304,0.29572,0.381727,0.813836,0.91018,?
0.922155,0.84802,0.730382,0.446154,0.713092,0.400778,0.334168,0.830189,0.934132,?
0.886226,0.844189,0.742455,0.484615,0.718663,0.404669,0.347935,0.846541,0.892216,?
0.874251,0.84802,0.756539,0.558974,0.707521,0.490272,0.31164,0.832704,0.874251,?
0.892215,0.841635,0.720322,0.561538,0.718663,0.451362,0.371715,0.837736,0.904192,?
0.94012,0.821201,0.700201,0.717948,0.637883,0.381323,0.377972,0.805031,0.958084,?
0.898201,0.735632,0.802817,0.71282,0.679666,0.63035,0.385482,0.716981,0.91018,?
0.838321,0.696041,0.873239,0.507692,0.78273,0.673152,0.454318,0.671698,0.892216,?
0.84431,0.699872,0.798793,0.441025,0.768802,0.587549,0.454318,0.672956,0.886228,?
0.91018,0.693487,0.754527,0.382051,0.818942,0.451362,0.379224,0.67673,0.904192,?
0.868261,0.702427,0.700201,0.353846,0.824513,0.451362,0.39174,0.69434,0.898204,?
0.868261,0.708812,0.700201,0.34359,0.841226,0.373541,0.317897,0.69434,0.874251,?
0.844311,0.707535,0.672032,0.374359,0.816156,0.315175,0.32791,0.701887,0.892216,?
0.862275,0.710089,0.668008,0.420513,0.774373,0.264591,0.314143,0.706918,0.862275,?
0.826346,0.704981,0.643863,0.494872,0.738162,0.276265,0.259074,0.709434,0.820359,?
0.82036,0.676884,0.645875,0.6,0.637883,0.299611,0.262829,0.683019,0.850299,?
0.868263,0.664112,0.678068,0.51282,0.713092,0.307393,0.231539,0.651572,0.862275,?
0.94012,0.680715,0.746479,0.31282,0.830084,0.525292,0.20025,0.667925,0.898204,?
0.832335,0.717752,0.734406,0.328205,0.802228,0.466926,0.289111,0.708176,0.88024,?
0.760478,0.734355,0.800805,0.44359,0.771588,0.478599,0.346683,0.70566,0.856287,?
0.796406,0.738186,0.7666,0.405128,0.81337,0.533074,0.416771,0.724528,0.862275,?
0.856286,0.753512,0.726358,0.433333,0.763231,0.404669,0.409262,0.744654,0.868263,?
0.826346,0.742018,0.645875,0.535897,0.688022,0.319066,0.379224,0.740881,0.844311,?
0.796406,0.704981,0.609658,0.566666,0.629526,0.252918,0.345432,0.71195,0.826347,?
0.826346,0.675607,0.635815,0.435897,0.869081,0.175097,0.409262,0.677987,0.730539,?
0.838323,0.671775,0.742455,0.307692,0.86351,0.420233,0.301627,0.680503,0.832335,?
0.808383,0.702427,0.665996,0.315385,0.844011,0.385214,0.206508,0.701887,0.856287,?
0.832333,0.735632,0.60161,0.333333,0.935933,0.252918,0.332916,0.719497,0.844311,?
0.820358,0.752235,0.617706,0.374359,0.905292,0.214008,0.257822,0.74717,0.856287,?
0.88024,0.773946,0.627767,0.423077,0.779944,0.245136,0.290363,0.772327,0.868263,?
0.81437,0.784163,0.571429,0.448718,0.827298,0.171206,0.231539,0.783648,0.88024,?
0.79042,0.791826,0.474849,0.453846,0.938719,0.077821,0.326658,0.801258,0.856287,?
0.844311,0.798212,0.416499,0.446154,0.214485,0.077821,0.286608,0.810063,0.88024,?
0.880238,0.796935,0.37827,0.394872,0.150418,0.241245,0.316646,0.811321,0.886228,?
0.832335,0.786718,0.368209,0.389743,0.256267,0.217899,0.197747,0.806289,0.88024,?
0.832335,0.773946,0.352113,0.248718,0.130919,0.338521,0.047559,0.796226,0.874251,?
0.874251,0.757344,0.311871,0.192308,0.122563,0.396887,0.158949,0.791195,0.886228,?
0.862275,0.752235,0.356137,0.141026,0.091922,0.404669,0.190238,0.781132,0.886228,?
0.844311,0.743295,0.366197,0.164102,0.077994,0.428016,0.262829,0.766038,0.868263,?
0.8503,0.726692,0.408451,0.189743,0.072423,0.396887,0.255319,0.761006,0.868263,?
0.87425,0.745849,0.404427,0.233333,0.086351,0.315175,0.250313,0.76478,0.862275,?
0.886226,0.753512,0.404427,0.276923,0.083565,0.326848,0.137672,0.767296,0.88024,?
0.832335,0.753512,0.406439,0.333333,0.10585,0.245136,0.168961,0.763522,0.898204,?
0.84431,0.744572,0.442656,0.346154,0.047354,0.225681,0.188986,0.759748,0.892216,?
0.862275,0.727969,0.460765,0.320513,0.086351,0.182879,0.251564,0.737107,0.886228,?
0.850298,0.687101,0.480885,0.34359,0.02507,0.229572,0.182728,0.709434,0.874251,?
0.79042,0.646232,0.44668,0.407692,0.047354,0.210117,0.163955,0.67044,0.838323,?
0.838321,0.609195,0.525151,0.417949,0.050139,0.18677,0.22403,0.627673,0.856287,?
0.862275,0.57599,0.476861,0.420513,0.103064,0.178988,0.125156,0.589937,0.886228,?
0.87425,0.563218,0.474849,0.430769,0.197772,0.143969,0.329161,0.58239,0.916168,?
0.826346,0.560664,0.412475,0.430769,0.155989,0.198444,0.245307,0.576101,0.91018,?
0.838321,0.554278,0.38833,0.387179,0.200557,0.206226,0.202753,0.576101,0.904192,?
0.886226,0.563218,0.311871,0.371795,0.183844,0.40856,0.138924,0.588679,0.928144,?
0.940118,0.577267,0.32998,0.279487,0.125348,0.412451,0.215269,0.601258,0.94012,?
