@relation 'train-weka.filters.unsupervised.attribute.Remove-R11,16-17-weka.filters.unsupervised.attribute.Remove-R14-weka.filters.unsupervised.attribute.MathExpression-EA*100-V-R11-weka.filters.unsupervised.attribute.MathExpression-EA-273.15-V-R1-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R1-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R2-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R3-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R4-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R5-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R6-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R7-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R8-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R9-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R10-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R11-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R12-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R13-weka.filters.unsupervised.attribute.Remove-R3-weka.filters.unsupervised.attribute.Remove-R6'

@attribute air numeric
@attribute pres numeric
@attribute uwnd numeric
@attribute vwnd numeric
@attribute GST numeric
@attribute APD numeric
@attribute Class_WVHT {0,1,2,3}

@data
0.772456,0.660281,0.597586,0.530769,0.175097,0.257822,0
0.922157,0.389527,0.488934,0.930769,0.40856,0.620776,3
0.844311,0.277139,0.531187,0.979487,0.673152,0.474343,3
0.796406,0.650064,0.464789,0.497436,0.120623,0.534418,0
0.808383,0.62963,0.462777,0.515385,0.120623,0.473091,0
0.778443,0.546616,0.547284,0.466667,0.159533,0.468085,0
0.850298,0.62963,0.60161,0.235897,0.272374,0.425532,2
0.856286,0.64751,0.682093,0.284615,0.36965,0.369212,1
0.838321,0.740741,0.60161,0.341026,0.233463,0.242804,0
0.81437,0.676884,0.575453,0.676923,0.284047,0.157697,0
0.814371,0.607918,0.800805,0.392308,0.44358,0.307885,2
0.796406,0.664112,0.736418,0.389744,0.428016,0.292866,2
0.808381,0.684547,0.643863,0.425641,0.311284,0.261577,0
0.748503,0.675607,0.661972,0.476923,0.330739,0.24781,0
0.664671,0.621967,0.734406,0.571795,0.416342,0.286608,1
0.766466,0.532567,0.62173,0.333333,0.256809,0.490613,1
0.766466,0.536398,0.665996,0.448718,0.163424,0.483104,1
0.754491,0.46871,0.561368,0.458974,0.143969,0.326658,1
0.712575,0.467433,0.591549,0.341026,0.245136,0.320401,1
0.676646,0.547893,0.738431,0.605128,0.513619,0.256571,2
0.754491,0.690932,0.480885,0.394872,0.038911,0.553191,0
0.754491,0.683269,0.517103,0.41282,0.011673,0.396746,0
0.766466,0.541507,0.676056,0.535897,0.29572,0.426783,2
0.826346,0.601533,0.559356,0.646154,0.229572,0.434293,1
0.79042,0.67433,0.527163,0.489744,0.015564,0.459324,1
0.766466,0.652618,0.39839,0.728205,0.392996,0.157697,2
0.826346,0.422733,0.16499,0.664103,0.883268,0.590738,3
0.868263,0.351213,0.434608,0.966667,0.470817,0.663329,3
0.796406,0.837803,0.541247,0.497436,0.097276,0.411765,0
0.772455,0.836526,0.579477,0.517949,0.151751,0.554443,0
0.826346,0.835249,0.509054,0.625641,0.18677,0.354193,0
0.796406,0.692209,0.533199,0.410256,0.136187,0.470588,0
0.766466,0.546616,0.567404,0.517949,0.2607,0.142678,0
0.802395,0.553001,0.565392,0.451282,0.18677,0.496871,0
0.784431,0.54023,0.859155,0.584615,0.521401,0.428035,2
0.814371,0.537676,0.653924,0.369231,0.198444,0.610763,2
0.766466,0.59387,0.665996,0.307692,0.18677,0.549437,2
0.724551,0.734355,0.587525,0.576923,0.171206,0.201502,0
0.778441,0.572158,0.577465,0.146154,0.435798,0.533166,2
0.79042,0.733078,0.581489,0.669231,0.284047,0.045056,0
0.838321,0.62963,0.585513,0.653846,0.389105,0.182728,1
0.844311,0.610473,0.762575,0.512821,0.525292,0.206508,1
0.820358,0.697318,0.639839,0.451282,0.311284,0.22403,0
0.802395,0.688378,0.67002,0.520513,0.237354,0.227785,0
0.78443,0.679438,0.678068,0.548718,0.210117,0.250313,0
0.772455,0.614304,0.348089,0.464103,0.140078,0.677096,1
0.730538,0.804598,0.692153,0.294872,0.424125,0.36796,1
0.718563,0.787995,0.686117,0.366667,0.385214,0.324155,1
0.67066,0.722861,0.738431,0.512821,0.466926,0.286608,1
0.712575,0.521073,0.68008,0.466667,0.264591,0.316646,2
0.742515,0.501916,0.607646,0.353846,0.225681,0.508135,2
0.748503,0.509579,0.635815,0.317949,0.276265,0.496871,1
0.772455,0.524904,0.674044,0.55641,0.36965,0.212766,1
0.754489,0.490421,0.696177,0.669231,0.466926,0.215269,1
0.718563,0.48659,0.591549,0.484615,0.217899,0.322904,1
0.718563,0.530013,0.732394,0.530769,0.435798,0.227785,1
0.802395,0.573436,0.631791,0.576923,0.264591,0.516896,2
0.76048,0.590038,0.022133,0.551282,0.66537,0.34418,3
0.79042,0.67433,0.464789,0.448718,0.089494,0.409262,0
0.808383,0.58493,0.458752,0.515385,0.241245,0.110138,0
0.778443,0.563218,0.515091,0.510256,0.140078,0.397997,0
0.796406,0.54917,0.529175,0.497436,0.182879,0.212766,0
0.814371,0.527458,0.756539,0.582051,0.322957,0.519399,2
0.772455,0.726692,0.603622,0.417949,0.237354,0.306633,0
0.778443,0.717752,0.67002,0.607692,0.361868,0.171464,1
0.754489,0.734355,0.527163,0.576923,0.175097,0.376721,0
0.724551,0.510856,0.706237,0.151282,0.571984,0.510638,2
0.754489,0.64751,0.450704,0.515385,0.058366,0.581977,1
0.802395,0.655172,0.488934,0.453846,0.077821,0.560701,1
0.796406,0.65645,0.509054,0.635897,0.22179,0.554443,1
0.850298,0.551724,0.549296,0.741026,0.377432,0.317897,1
0.91018,0.501916,0.509054,0.658974,0.284047,0.382979,2
0.790418,0.514687,0.629779,0.533333,0.276265,0.570713,2
0.808383,0.60281,0.525151,0.423077,0.116732,0.341677,0
0.808383,0.595147,0.545272,0.405128,0.093385,0.413016,0
0.682636,0.799489,0.492958,0.333333,0.171206,0.403004,0
0.694611,0.800766,0.323944,0.489743,0.202335,0.375469,0
0.748503,0.780332,0.245473,0.566667,0.350195,0.202753,1
0.736526,0.722861,0.134809,0.492308,0.505837,0.214018,2
0.820358,0.615581,0.44668,0.5,0.229572,0.191489,0
0.808383,0.54917,0.521127,0.502564,0.225681,0.168961,0
0.784431,0.853129,0.581489,0.489744,0.159533,0.498123,1
0.814371,0.653895,0.571429,0.507692,0.116732,0.356696,1
0.796406,0.577267,0.762575,0.530769,0.478599,0.225282,2
0.778443,0.565773,0.867203,0.510256,0.560311,0.295369,2
0.814371,0.637292,0.619718,0.369231,0.132296,0.509387,1
0.814371,0.748404,0.663984,0.507692,0.29572,0.326658,0
0.784431,0.722861,0.651911,0.574359,0.33463,0.209011,1
0.772455,0.692209,0.67002,0.648718,0.420233,0.186483,1
0.78443,0.661558,0.716298,0.589744,0.505837,0.215269,1
0.802395,0.673052,0.744467,0.517949,0.439689,0.256571,1
0.778443,0.669221,0.688129,0.571795,0.389105,0.306633,1
0.766466,0.643678,0.617706,0.641026,0.276265,0.356696,1
0.808383,0.610473,0.619718,0.525641,0.175097,0.369212,1
0.802393,0.669221,0.62173,0.441026,0.202335,0.369212,1
0.8503,0.57599,0.633803,0.648718,0.36965,0.321652,1
0.868263,0.335888,0.515091,0.758974,0.55642,0.619524,3
0.778443,0.461047,0.706237,0.510256,0.342412,0.588235,2
0.802396,0.642401,0.551308,0.558975,0.132296,0.266583,0
0.826346,0.614304,0.511066,0.520513,0.062257,0.342929,0
0.76048,0.777778,0.730382,0.246154,0.490272,0.394243,2
0.724551,0.794381,0.569417,0.3,0.326848,0.441802,2
0.784431,0.632184,0.569417,0.620513,0.350195,0.217772,0
0.82036,0.63857,0.56338,0.605128,0.233463,0.16771,0
0.838323,0.65645,0.587525,0.574359,0.276265,0.216521,1
0.868263,0.779055,0.708249,0.725641,0.521401,0.336671,2
0.838323,0.804598,0.663984,0.738462,0.509728,0.406758,2
0.868261,0.825032,0.647887,0.71282,0.474708,0.466834,2
0.856286,0.840358,0.67002,0.653846,0.455253,0.406758,2
0.808383,0.833972,0.678068,0.589744,0.365759,0.44806,1
0.82036,0.842912,0.641851,0.469231,0.276265,0.42428,1
0.796406,0.837803,0.529175,0.507692,0.101167,0.480601,1
0.796406,0.711367,0.537223,0.266667,0.412451,0.244055,1
0.826346,0.734355,0.674044,0.230769,0.420233,0.20025,1
0.766466,0.725415,0.613682,0.520513,0.342412,0.255319,1
0.778443,0.655172,0.581489,0.379487,0.143969,0.249061,1
0.81437,0.62069,0.637827,0.594872,0.225681,0.354193,1
0.802395,0.671775,0.587525,0.453846,0.210117,0.387985,1
0.742515,0.699872,0.593561,0.420513,0.120623,0.445557,1
0.772453,0.633461,0.72837,0.476923,0.357977,0.234043,1
0.784431,0.662835,0.710262,0.538462,0.346304,0.250313,1
0.754489,0.681992,0.684105,0.6,0.326848,0.220275,1
0.79042,0.696041,0.668008,0.597436,0.357977,0.274093,1
0.766466,0.726692,0.635815,0.558974,0.299611,0.244055,0
0.808381,0.706258,0.410463,0.38718,0.256809,0.269086,0
0.712575,0.478927,0.810865,0.330769,0.540856,0.519399,3
0.76048,0.494253,0.61167,0.592308,0.36965,0.49562,2
0.832336,0.615581,0.54326,0.379487,0.151751,0.342929,0
0.832336,0.62069,0.587525,0.402564,0.198444,0.317897,0
0.796406,0.661558,0.593561,0.561538,0.178988,0.231539,0
0.832336,0.689655,0.513079,0.548718,0.128405,0.267835,0
0.718563,0.717752,0.750503,0.315385,0.529183,0.428035,2
0.772456,0.750958,0.732394,0.312821,0.505837,0.38423,2
0.802395,0.597701,0.56338,0.517949,0.18677,0.40801,0
0.82036,0.610473,0.609658,0.497436,0.350195,0.270338,0
0.778443,0.624521,0.591549,0.628205,0.241245,0.170213,0
0.856286,0.688378,0.607646,0.635897,0.319066,0.231539,1
0.880238,0.713921,0.639839,0.720513,0.350195,0.257822,1
0.868263,0.744572,0.732394,0.74359,0.529183,0.244055,2
0.79042,0.789272,0.458752,0.515385,0.198444,0.548185,1
0.790418,0.733078,0.468813,0.428205,0.412451,0.286608,1
0.82036,0.762452,0.704225,0.264103,0.377432,0.215269,1
0.862275,0.757344,0.732394,0.333333,0.463035,0.234043,1
0.790418,0.675607,0.635815,0.576923,0.256809,0.2403,0
0.766466,0.652618,0.589537,0.448718,0.11284,0.250313,0
0.754491,0.716475,0.438632,0.430769,0.140078,0.554443,0
0.838323,0.590038,0.746479,0.471795,0.490272,0.446809,2
0.850298,0.595147,0.736419,0.474359,0.40856,0.371715,2
0.874251,0.67433,0.513078,0.394872,0.035019,0.370463,1
0.76048,0.476373,0.784708,0.371795,0.579767,0.573217,3
0.766466,0.496807,0.808853,0.41282,0.568093,0.543179,3
0.802395,0.65645,0.529175,0.530769,0.178988,0.519399,1
0.844311,0.615581,0.533199,0.410257,0.202335,0.355444,0
0.868263,0.634738,0.631791,0.471795,0.241245,0.239049,0
0.838323,0.648787,0.609658,0.528205,0.214008,0.22403,0
0.844311,0.678161,0.684105,0.564103,0.400778,0.390488,2
0.874251,0.717752,0.684105,0.525641,0.330739,0.470588,1
0.8503,0.738186,0.676056,0.535897,0.311284,0.423029,1
0.862277,0.754789,0.6499,0.48718,0.291829,0.364205,1
0.826346,0.55811,0.595573,0.097436,0.455253,0.261577,1
0.8503,0.582375,0.557344,0.25641,0.315175,0.26408,1
0.8503,0.590038,0.575453,0.182051,0.2607,0.297872,1
0.88024,0.609195,0.503018,0.215385,0.29572,0.386733,1
0.8503,0.62963,0.434608,0.333333,0.284047,0.483104,1
0.898203,0.609195,0.503018,0.382051,0.18677,0.461827,1
0.838323,0.581098,0.450704,0.479487,0.11284,0.481852,1
0.844311,0.510856,0.557344,0.638462,0.40856,0.256571,1
0.814371,0.503193,0.50503,0.712821,0.284047,0.290363,1
0.832336,0.436782,0.533199,0.517949,0.206226,0.413016,1
0.808383,0.583653,0.726358,0.271795,0.412451,0.26408,1
0.766466,0.684547,0.720322,0.379487,0.595331,0.357947,2
0.814371,0.753512,0.726358,0.338462,0.377432,0.187735,1
0.8503,0.759898,0.774648,0.382051,0.470817,0.246558,1
0.766466,0.759898,0.754527,0.405128,0.466926,0.245307,1
0.742513,0.754789,0.708249,0.435897,0.451362,0.24781,1
0.802395,0.662835,0.599598,0.471795,0.175097,0.475594,1
0.802395,0.729246,0.571429,0.369231,0.14786,0.336671,0
0.826346,0.780332,0.684105,0.461538,0.346304,0.312891,1
0.88024,0.533844,0.885312,0.510256,0.634241,0.456821,2
0.88024,0.570881,0.814889,0.469231,0.568093,0.403004,2
0.8503,0.628352,0.647887,0.451282,0.284047,0.375469,2
0.838321,0.634738,0.579477,0.44359,0.182879,0.463079,1
0.844311,0.791826,0.468813,0.346154,0.081712,0.436796,0
0.832335,0.448276,0.635815,0.55641,0.108949,0.55194,2
0.766466,0.384419,0.774648,0.402564,0.455253,0.623279,3
0.79042,0.702427,0.450704,0.617949,0.194553,0.136421,0
0.802396,0.722861,0.386318,0.653846,0.319066,0.162703,0
0.886226,0.771392,0.334004,0.592308,0.36965,0.198999,1
0.868263,0.793103,0.315895,0.576923,0.326848,0.230288,0
0.934132,0.808429,0.313883,0.502564,0.299611,0.191489,0
0.922157,0.687101,0.416499,0.674359,0.354086,0.210263,0
0.898203,0.701149,0.422535,0.576923,0.272374,0.180225,0
0.886226,0.565773,0.352113,0.5,0.451362,0.187735,1
0.868263,0.556833,0.571429,0.710256,0.077821,0.259074,1
0.904192,0.62963,0.736418,0.664103,0.548638,0.434293,2
0.886226,0.768838,0.668008,0.476923,0.287938,0.372966,1
0.892217,0.770115,0.637827,0.469231,0.175097,0.347935,1
0.838323,0.758621,0.599598,0.5,0.233463,0.341677,0
0.856286,0.753512,0.55332,0.494872,0.18677,0.290363,0
0.82036,0.560664,0.45674,0.523077,0.163424,0.409262,1
0.79042,0.55811,0.581489,0.084616,0.478599,0.225282,1
0.844311,0.573436,0.627767,0.164103,0.40856,0.251564,1
0.88024,0.627075,0.460765,0.228205,0.276265,0.36796,1
0.886226,0.545338,0.426559,0.630769,0.163424,0.576971,1
0.856286,0.521073,0.503018,0.625641,0.233463,0.410513,1
0.814371,0.457216,0.470825,0.712821,0.420233,0.299124,2
0.832336,0.435504,0.478873,0.648718,0.420233,0.423029,2
0.814371,0.421456,0.541247,0.630769,0.342412,0.418023,2
0.82036,0.528736,0.623743,0.223077,0.447471,0.275344,1
0.808383,0.62069,0.704225,0.364103,0.400778,0.294118,1
0.826346,0.65645,0.730382,0.374359,0.400778,0.332916,2
0.796406,0.627075,0.595573,0.564103,0.22179,0.153942,0
0.784431,0.67433,0.692153,0.51282,0.29572,0.317897,1
0.754491,0.690932,0.686117,0.520513,0.389105,0.235294,1
0.766466,0.713921,0.597586,0.55641,0.214008,0.326658,0
0.820358,0.673052,0.428571,0.730769,0.404669,0.186483,1
0.790418,0.742018,0.513078,0.541026,0.143969,0.354193,0
0.79042,0.731801,0.452716,0.494872,0.077821,0.357947,0
0.826346,0.706258,0.466801,0.333333,0.182879,0.39174,0
0.82036,0.715198,0.501006,0.335897,0.171206,0.316646,0
0.850298,0.756066,0.549296,0.397436,0.159533,0.332916,0
0.88024,0.765006,0.748491,0.561538,0.548638,0.579474,2
0.898203,0.784163,0.716298,0.497436,0.525292,0.476846,2
0.826346,0.779055,0.680081,0.415385,0.416342,0.508135,2
0.814371,0.782886,0.694165,0.453846,0.389105,0.419274,1
0.874251,0.767561,0.710262,0.489744,0.342412,0.382979,1
0.838323,0.749681,0.653924,0.371795,0.392996,0.295369,1
0.874251,0.618135,0.682093,0.48718,0.451362,0.399249,2
0.856286,0.814815,0.474849,0.310256,0.11284,0.371715,0
0.820358,0.439336,0.700201,0.212821,0.474708,0.387985,2
0.730538,0.464879,0.790744,0.348718,0.688716,0.531915,3
0.868263,0.461047,0.617706,0.564103,0.237354,0.516896,2
0.808383,0.586207,0.641851,0.353846,0.400778,0.385482,1
0.838323,0.683269,0.523139,0.430769,0.214008,0.296621,0
0.874251,0.688378,0.539236,0.397436,0.22179,0.121402,0
0.814371,0.697318,0.501006,0.615385,0.420233,0.136421,0
0.862277,0.748404,0.350101,0.628205,0.361868,0.18398,1
0.904192,0.813538,0.327968,0.515385,0.284047,0.216521,0
0.886226,0.802043,0.323944,0.48718,0.249027,0.212766,0
0.946106,0.775223,0.323944,0.594872,0.350195,0.20025,1
0.898203,0.736909,0.305835,0.489743,0.303502,0.173967,1
0.868263,0.699872,0.527163,0.682051,0.315175,0.241552,0
0.868263,0.713921,0.490946,0.607692,0.245136,0.195244,0
0.862277,0.650064,0.273642,0.525641,0.299611,0.185232,1
0.862277,0.597701,0.573441,0.835897,0.494163,0.300375,1
0.874251,0.619413,0.541247,0.766667,0.404669,0.336671,1
0.892217,0.639847,0.605634,0.669231,0.322957,0.339174,1
0.844311,0.662835,0.645875,0.607692,0.120623,0.377972,1
0.868263,0.690932,0.657948,0.541026,0.206226,0.410513,1
0.838323,0.699872,0.392354,0.425641,0.194553,0.439299,0
0.76048,0.412516,0.61167,0.120513,0.470817,0.227785,1
0.712576,0.454662,0.798793,0.341026,0.501946,0.272841,2
0.772456,0.510856,0.631791,0.502564,0.389105,0.334168,1
0.784431,0.544061,0.513079,0.55641,0.252918,0.385482,1
0.82036,0.616858,0.368209,0.389744,0.178988,0.369212,0
0.8503,0.613027,0.362173,0.276923,0.291829,0.254068,0
0.868263,0.595147,0.38833,0.197436,0.365759,0.150188,1
0.814371,0.572158,0.404426,0.087179,0.439689,0.150188,1
0.868263,0.466156,0.61167,0.353846,0.330739,0.421777,1
0.8503,0.586207,0.55332,0.474359,0.105058,0.573217,0
0.844311,0.58493,0.571429,0.484615,0.155642,0.454318,0
0.778443,0.712644,0.448692,0.674359,0.287938,0.241552,0
0.898203,0.742018,0.800805,0.68718,0.645914,0.515645,3
0.82036,0.743295,0.686117,0.420513,0.361868,0.28035,1
0.892215,0.768838,0.609658,0.361538,0.272374,0.270338,1
0.856286,0.46871,0.861167,0.65641,0.661479,0.538173,3
0.916166,0.478927,0.881288,0.523077,0.459144,0.513141,3
0.838321,0.45083,0.613682,0.205128,0.303502,0.558198,2
0.748503,0.329502,0.772636,0.328205,0.509728,0.257822,2
0.766466,0.380587,0.784708,0.266667,0.548638,0.389237,3
0.772455,0.411239,0.857143,0.338462,0.649805,0.425532,3
0.802395,0.9106,0.637827,0.369231,0.291829,0.195244,0
0.862275,0.752235,0.641851,0.720513,0.420233,0.301627,1
0.808381,0.798212,0.746479,0.569231,0.505837,0.269086,1
0.868263,0.561941,0.71831,0.566667,0.599222,0.275344,1
0.922153,0.443167,0.368209,0.866667,0.766537,0.583229,3
0.868263,0.669221,0.575453,0.564103,0.18677,0.210263,0
0.892217,0.812261,0.346076,0.525641,0.264591,0.18398,0
0.934132,0.786718,0.307847,0.510256,0.326848,0.176471,1
0.91018,0.766284,0.344064,0.541026,0.307393,0.267835,0
0.952097,0.694764,0.311871,0.587179,0.486381,0.186483,1
0.844311,0.698595,0.569417,0.494872,0.18677,0.252816,0
0.856286,0.52235,0.416499,0.764103,0.490272,0.423029,2
0.868263,0.491699,0.418511,0.666667,0.404669,0.433041,2
0.88024,0.503193,0.559356,0.610257,0.241245,0.387985,1
0.928143,0.623244,0.539236,0.758974,0.392996,0.446809,2
0.874251,0.713921,0.380282,0.346154,0.190661,0.232791,0
0.844311,0.804598,0.535211,0.320513,0.132296,0.345432,0
0.88024,0.831418,0.561368,0.341026,0.120623,0.270338,0
0.898203,0.787995,0.657948,0.574359,0.299611,0.30413,1
0.8503,0.538953,0.712274,0.705128,0.501946,0.509387,2
0.898203,0.581098,0.51509,0.635898,0.315175,0.50438,2
0.832336,0.551724,0.402415,0.425641,0.217899,0.56821,1
0.772456,0.54023,0.549296,0.374359,0.031128,0.451815,1
0.796406,0.577267,0.589537,0.423077,0.163424,0.494368,1
0.826346,0.563218,0.44668,0.361538,0.101167,0.510638,1
0.796406,0.491699,0.484909,0.215385,0.326848,0.418023,1
0.760478,0.662835,0.609658,0.535897,0.206226,0.290363,1
0.898201,0.770115,0.625754,0.441026,0.202335,0.326658,0
0.826346,0.684547,0.458752,0.671795,0.256809,0.270338,0
0.87425,0.46871,0.849095,0.702564,0.583658,0.292866,3
0.868263,0.753512,0.418511,0.333333,0.140078,0.401752,0
0.79042,0.813538,0.561368,0.382051,0.194553,0.456821,0
0.832335,0.696041,0.682093,0.571795,0.33463,0.16771,0
0.904192,0.430396,0.613682,0.251282,0.338521,0.578223,2
0.84431,0.438059,0.706237,0.258974,0.404669,0.436796,2
0.826346,0.623244,0.527163,0.335897,0.143969,0.305382,0
0.748503,0.871009,0.637827,0.358974,0.381323,0.186483,1
0.802395,0.842912,0.627767,0.376923,0.33463,0.246558,0
0.79042,0.688378,0.498994,0.628205,0.350195,0.305382,1
0.826346,0.725415,0.62173,0.746154,0.451362,0.284105,1
0.844311,0.784163,0.734406,0.620513,0.486381,0.271589,1
0.88024,0.704981,0.531187,0.558974,0.202335,0.444305,1
0.91018,0.634738,0.45674,0.51282,0.198444,0.345432,1
0.832335,0.554278,0.649899,0.376923,0.272374,0.57572,1
0.802395,0.636015,0.597586,0.292308,0.206226,0.478098,1
0.904192,0.568327,0.402414,0.894872,0.747082,0.534418,3
0.88024,0.689655,0.579477,0.405128,0.276265,0.075094,0
0.868263,0.679438,0.603622,0.41282,0.268482,0.122653,0
0.838323,0.670498,0.603622,0.482051,0.214008,0.092616,0
0.886226,0.724138,0.629779,0.6,0.284047,0.35169,0
0.832336,0.740741,0.607646,0.623077,0.284047,0.249061,1
0.868263,0.735632,0.569417,0.602564,0.338521,0.20025,0
0.838323,0.62069,0.454728,0.748718,0.400778,0.140175,1
0.832336,0.581098,0.450704,0.75641,0.459144,0.212766,2
0.88024,0.554278,0.424547,0.815385,0.540856,0.306633,2
0.928143,0.587484,0.668008,0.812821,0.533074,0.356696,2
0.844311,0.733078,0.490946,0.494872,0.085603,0.272841,0
0.868263,0.736909,0.404426,0.297436,0.182879,0.292866,0
0.844311,0.767561,0.474849,0.274359,0.155642,0.320401,0
0.886226,0.708812,0.706237,0.505128,0.342412,0.381727,1
0.844311,0.808429,0.680081,0.512821,0.385214,0.290363,1
0.892217,0.782886,0.581489,0.569231,0.233463,0.255319,0
0.91018,0.761175,0.589537,0.579487,0.229572,0.267835,1
0.892217,0.772669,0.668008,0.605128,0.389105,0.190238,1
0.946106,0.780332,0.663984,0.653846,0.377432,0.211514,1
0.91018,0.770115,0.615694,0.805128,0.478599,0.317897,2
0.934132,0.753512,0.593561,0.78718,0.575875,0.317897,2
0.952097,0.738186,0.575453,0.789744,0.501946,0.339174,2
0.946106,0.702427,0.60161,0.758974,0.513619,0.296621,2
0.88024,0.698595,0.641851,0.61282,0.330739,0.370463,1
0.88024,0.698595,0.587525,0.45641,0.198444,0.401752,0
0.826346,0.469987,0.839034,0.628205,0.649805,0.560701,3
0.814371,0.60281,0.476861,0.448718,0.11284,0.423029,1
0.856286,0.61175,0.424547,0.433333,0.128405,0.39174,0
0.79042,0.664112,0.607646,0.510256,0.237354,0.242804,0
0.748503,0.652618,0.643863,0.553846,0.163424,0.340426,1
0.862275,0.749681,0.521127,0.533333,0.151751,0.245307,0
0.856286,0.59387,0.376258,0.746154,0.529183,0.126408,1
0.886226,0.514687,0.645875,0.787179,0.439689,0.235294,2
0.814371,0.825032,0.541247,0.338462,0.198444,0.269086,0
0.790418,0.808429,0.573441,0.425641,0.182879,0.355444,0
0.796406,0.740741,0.643863,0.564103,0.319066,0.12015,0
0.886226,0.627075,0.72837,0.505128,0.330739,0.157697,1
0.826346,0.427842,0.686117,0.207692,0.653696,0.540676,2
0.844311,0.402299,0.682093,0.417949,0.311284,0.397997,1
0.778443,0.363985,0.674044,0.507692,0.29572,0.35169,1
0.826346,0.908046,0.641851,0.397436,0.392996,0.1602,0
0.784431,0.822478,0.633803,0.394872,0.256809,0.186483,0
0.796406,0.798212,0.599598,0.328205,0.307393,0.185232,0
0.808383,0.781609,0.643863,0.333333,0.385214,0.186483,1
0.844311,0.762452,0.668008,0.397436,0.338521,0.270338,1
0.886226,0.628352,0.790744,0.494872,0.48249,0.439299,2
0.802395,0.679438,0.702213,0.546154,0.447471,0.379224,2
0.802395,0.669221,0.454728,0.602564,0.315175,0.251564,1
0.856286,0.63857,0.565392,0.620513,0.22179,0.262829,1
0.82036,0.650064,0.537223,0.610256,0.233463,0.269086,1
0.862273,0.684547,0.49497,0.666667,0.311284,0.260325,1
0.886226,0.62963,0.519115,0.748718,0.428016,0.232791,1
0.898203,0.648787,0.607646,0.728205,0.424125,0.245307,1
0.856286,0.685824,0.674044,0.684615,0.428016,0.250313,1
0.862275,0.775223,0.694165,0.679487,0.381323,0.30413,1
0.8503,0.807152,0.744467,0.505128,0.420233,0.332916,1
0.862273,0.833972,0.730382,0.482051,0.435798,0.230288,1
0.886226,0.698595,0.843058,0.410256,0.610895,0.500626,2
0.988021,0.776501,0.567404,0.784615,0.544747,0.339174,2
0.922155,0.713921,0.645875,0.55641,0.276265,0.483104,2
0.892215,0.704981,0.597585,0.525641,0.330739,0.443054,1
0.820358,0.805875,0.591549,0.330769,0.252918,0.540676,1
0.790418,0.854406,0.549296,0.535897,0.22179,0.366708,0
0.802395,0.827586,0.515091,0.610256,0.225681,0.315394,0
0.81437,0.729246,0.448692,0.823077,0.486381,0.175219,2
0.88024,0.657727,0.418511,0.933333,0.645914,0.366708,3
0.886226,0.683269,0.597586,0.607692,0.404669,0.035044,0
0.856286,0.726692,0.615694,0.651282,0.307393,0.252816,1
0.832336,0.736909,0.627767,0.641026,0.357977,0.236546,1
0.82036,0.707535,0.571429,0.54359,0.268482,0.187735,0
0.88024,0.527458,0.51509,0.633333,0.29572,0.435544,1
0.88024,0.521073,0.418511,0.623077,0.291829,0.382979,1
0.886226,0.500639,0.414487,0.610257,0.29572,0.36796,1
0.928143,0.501916,0.513079,0.725641,0.377432,0.339174,1
0.88024,0.624521,0.448692,0.7,0.326848,0.340426,1
0.88024,0.636015,0.482897,0.638462,0.276265,0.377972,1
0.904192,0.609195,0.482897,0.538462,0.175097,0.439299,1
0.856286,0.67433,0.585513,0.638462,0.342412,0.394243,1
0.79042,0.648787,0.567404,0.776923,0.431907,0.43179,2
0.886226,0.707535,0.384306,0.484615,0.077821,0.46433,0
0.856286,0.809706,0.555332,0.341026,0.202335,0.274093,0
0.88024,0.690932,0.581489,0.741026,0.233463,0.217772,1
0.982037,0.653895,0.668008,0.641026,0.342412,0.188986,0
0.922157,0.652618,0.738431,0.579487,0.252918,0.244055,1
0.856286,0.698595,0.688129,0.433333,0.272374,0.259074,1
0.88024,0.711367,0.641851,0.525641,0.299611,0.332916,1
0.874251,0.696041,0.661972,0.605128,0.299611,0.249061,1
0.838323,0.685824,0.702213,0.648718,0.424125,0.310388,1
0.892217,0.690932,0.72837,0.587179,0.420233,0.292866,1
0.862277,0.756066,0.653924,0.512821,0.256809,0.392991,0
0.844311,0.559387,0.54326,0.707692,0.365759,0.307885,1
0.868263,0.598978,0.668008,0.541026,0.361868,0.285357,1
0.856286,0.791826,0.760564,0.446154,0.463035,0.265332,1
0.844311,0.803321,0.752515,0.469231,0.392996,0.297872,1
