@RELATION "train-weka.filters.unsupervised.attribute.Remove-R11,16-17-weka.filters.unsupervised.attribute.Remove-R14"

@ATTRIBUTE air NUMERIC
@ATTRIBUTE pres NUMERIC
@ATTRIBUTE rhum NUMERIC
@ATTRIBUTE uwnd NUMERIC
@ATTRIBUTE vwnd NUMERIC
@ATTRIBUTE WDIR NUMERIC
@ATTRIBUTE WSPD NUMERIC
@ATTRIBUTE GST NUMERIC
@ATTRIBUTE DPD NUMERIC
@ATTRIBUTE APD NUMERIC
@ATTRIBUTE PRES NUMERIC
@ATTRIBUTE ATMP NUMERIC
@ATTRIBUTE WTMP NUMERIC
@ATTRIBUTE Class_WVHT {Baja, Media, Moderada, MuyAlta}

@DATA
281.799988,101590.0,97.0,2.100002,8.6,181.0,7.4,9.1,5.56,4.82,1016.1,9.2,9.8,Baja
281.5,101510.0,99.0,-0.4,7.6,173.0,6.1,7.1,5.88,4.55,1015.1,9.1,9.8,Baja
282.600006,101440.0,91.0,0.3,5.7,159.0,5.9,7.1,6.25,4.96,1014.6,9.6,9.8,Baja
282.699982,101390.0,93.0,0.900002,4.6,180.0,3.7,4.7,6.25,4.92,1014.1,9.6,10.1,Baja
281.899994,101240.0,94.0,0.2,2.0,135.0,2.3,3.2,7.14,5.58,1012.9,8.6,10.1,Baja
281.299988,101050.0,96.0,0.300002,-1.2,38.0,0.1,0.4,6.25,5.37,1011.5,8.3,10.0,Baja
282.200012,101160.0,88.0,-2.699998,-4.6,46.0,5.0,5.8,7.69,5.41,1011.9,9.6,10.0,Baja
282.899994,101350.0,81.0,-0.3,-6.299998,358.0,5.1,5.9,7.14,5.54,1013.4,10.2,10.4,Baja
282.200012,101510.0,89.0,2.000001,-4.7,311.0,4.8,5.5,7.69,4.89,1014.6,10.3,10.5,Baja
282.199982,101480.0,93.0,7.3,-4.799998,299.0,6.4,7.9,8.33,4.53,1014.5,9.9,10.2,Baja
283.0,101560.0,81.0,8.300001,-4.099998,299.0,6.5,7.5,4.55,4.38,1014.9,10.2,10.3,Media
283.100006,101720.0,75.0,9.1,-5.399999,305.0,7.6,9.3,5.26,4.52,1016.1,9.3,10.4,Baja
282.399963,101740.0,83.0,7.6,-3.799997,310.0,6.3,8.0,6.25,4.7,1016.7,9.6,10.4,Baja
282.200012,101710.0,86.0,5.900002,-0.6,287.0,6.1,7.2,5.56,4.27,1016.4,9.6,10.3,Baja
282.599976,101700.0,84.0,5.800002,0.300002,297.0,2.4,3.6,5.56,4.37,1016.8,9.2,10.3,Baja
282.799988,101700.0,84.0,6.400002,1.7,227.0,5.0,5.8,5.56,4.02,1016.5,9.9,10.6,Media
282.799988,101700.0,84.0,7.400002,0.400002,274.0,4.4,5.3,7.69,6.18,1016.4,9.8,10.5,Media
282.099976,101870.0,85.0,7.500001,-1.099998,283.0,6.2,7.5,7.69,5.17,1017.5,10.0,10.4,Baja
282.399963,101760.0,72.0,3.000001,1.800003,288.0,2.7,3.4,5.88,5.3,1017.7,9.4,10.4,Baja
281.399994,101400.0,83.0,-0.799998,1.7,193.0,2.6,5.2,7.14,5.6,1015.3,9.3,10.5,Baja
280.700012,101240.0,95.0,2.6,-2.2,245.0,1.0,1.9,9.09,6.18,1012.7,7.7,10.4,Baja
280.899994,101220.0,93.0,8.5,-1.4,296.0,6.4,7.4,8.33,5.72,1011.2,8.3,10.4,Baja
281.199982,101150.0,90.0,9.700002,0.1,276.0,6.0,7.8,8.33,5.22,1010.6,8.8,10.5,Media
282.0,101320.0,87.0,10.2,3e-06,282.0,9.1,11.2,5.88,4.75,1011.9,9.4,10.7,Media
282.299988,101380.0,85.0,9.200002,-0.499997,274.0,7.8,9.4,6.25,5.14,1012.2,9.8,10.6,Media
282.0,101400.0,84.0,9.000002,-2.9,293.0,8.7,11.2,7.14,5.36,1013.2,9.5,10.5,Media
283.099976,101450.0,81.0,9.3,-1.399997,290.0,8.3,10.1,8.33,5.64,1013.8,10.1,10.6,Media
284.0,101440.0,84.0,8.900002,-1.999998,274.0,5.9,7.1,9.09,5.51,1013.8,10.6,10.7,Media
283.399994,101360.0,91.0,5.3,-4.9,329.0,5.7,6.7,9.09,6.09,1012.4,10.6,10.6,Media
283.200012,101300.0,97.0,2.1,-4.7,30.0,4.1,5.1,10.0,6.48,1013.6,10.3,10.5,Media
283.299988,101360.0,91.0,1.0,-3.199998,353.0,1.8,2.5,9.09,6.47,1014.2,10.3,10.8,Media
284.299988,101450.0,82.0,1.9,-1.999997,258.0,2.4,3.2,8.33,6.66,1014.5,11.2,12.7,Baja
283.599976,101560.0,87.0,2.200003,-0.899998,247.0,3.4,5.6,9.09,6.35,1014.7,10.1,11.2,Media
283.399994,101640.0,93.0,6.500001,-1.699998,271.0,4.2,5.9,8.33,6.38,1014.8,9.5,11.0,Baja
283.599976,101630.0,87.0,5.9,-0.599998,283.0,3.7,4.7,7.14,6.72,1015.7,9.9,11.3,Baja
284.299988,101780.0,82.0,7.3,-0.5,294.0,3.7,4.3,7.69,6.24,1016.7,11.8,11.5,Baja
283.700012,101790.0,86.0,6.700002,-3.299999,299.0,6.1,7.0,7.14,5.27,1016.8,12.0,11.7,Baja
283.899994,101750.0,91.0,8.4,-4.8,300.0,6.5,7.6,7.14,4.58,1016.9,11.5,11.3,Baja
283.5,101810.0,89.0,7.900003,-5.899999,310.0,7.3,8.5,5.26,4.51,1017.3,11.5,11.2,Media
283.899994,101900.0,82.0,9.5,-5.3,310.0,8.1,9.5,5.56,4.46,1018.2,10.2,11.1,Media
282.399994,101890.0,93.0,7.5,-1.199997,294.0,6.3,8.0,6.25,4.87,1018.0,9.8,11.2,Baja
282.0,101870.0,93.0,4.9,1.5,284.0,3.6,5.0,5.88,4.8,1018.5,9.0,11.2,Baja
282.299988,101970.0,93.0,1.9,2.800002,238.0,2.8,4.4,16.0,5.47,1019.5,8.5,11.2,Baja
283.0,102100.0,83.0,1.000002,3.900002,164.0,0.2,0.6,14.81,6.66,1021.0,9.8,11.7,Baja
282.799988,102210.0,81.0,2.200003,4.500001,238.0,2.6,4.1,14.81,6.04,1022.0,9.4,11.5,Baja
282.600006,102350.0,82.0,0.600002,3.200001,160.0,1.9,3.1,7.69,6.76,1022.9,8.8,11.4,Media
282.499969,102420.0,82.0,0.300002,4.200002,147.0,2.0,2.9,7.69,6.17,1024.3,9.0,11.4,Baja
283.299988,102640.0,83.0,1.2,4.700003,182.0,4.2,5.8,7.69,6.41,1025.6,10.3,11.5,Baja
283.0,102690.0,89.0,1.300003,6.3,202.0,6.0,7.9,16.0,5.85,1026.0,10.2,11.5,Media
283.399994,102750.0,88.0,0.6,8.900002,204.0,7.9,9.3,7.69,5.29,1026.6,10.3,11.3,Media
283.799988,102660.0,88.0,2e-06,13.4,173.0,10.3,12.1,7.14,4.87,1026.1,10.8,11.2,Moderada
284.099976,102470.0,92.0,0.100002,16.6,182.0,12.8,16.2,7.14,5.43,1023.7,10.8,11.0,Moderada
283.299988,102160.0,98.0,5.300002,10.600001,215.0,9.8,12.3,8.33,6.06,1020.0,10.7,11.0,Media
282.899994,101890.0,100.0,6.3,4.000001,277.0,5.7,7.1,9.09,6.16,1019.6,9.9,10.9,Media
283.600006,101880.0,93.0,8.300001,-1.599998,264.0,5.1,6.1,8.33,6.11,1019.5,10.0,11.0,Media
284.200012,101920.0,87.0,10.0,-3.899998,273.0,6.3,7.5,7.69,5.67,1019.3,10.7,11.2,Media
283.899994,101900.0,88.0,10.0,-2.2,271.0,6.3,7.7,8.33,5.79,1017.7,10.7,11.3,Media
283.5,101780.0,93.0,11.500002,-1.9,296.0,9.6,11.4,7.69,5.1,1016.5,11.1,11.2,Media
284.299988,101800.0,90.0,9.300001,-4.3,298.0,8.5,10.4,6.67,5.38,1016.8,11.0,11.2,Media
284.799988,101810.0,89.0,8.8,-5.799998,321.0,8.7,9.8,6.25,5.16,1017.3,11.4,11.3,Media
284.399994,101860.0,93.0,5.100001,-7.0,324.0,6.3,7.4,6.67,5.38,1018.3,11.2,11.3,Baja
284.299988,101990.0,97.0,3.3,-7.399999,349.0,4.3,4.9,6.67,5.13,1020.0,11.5,11.2,Baja
284.600006,102240.0,93.0,4.000001,-5.599997,304.0,4.7,5.8,5.88,5.24,1022.2,9.7,11.2,Baja
284.399963,102340.0,83.0,6.4,-2.599998,263.0,5.6,6.9,5.56,4.76,1022.5,10.6,11.4,Baja
283.799988,102250.0,85.0,8.100001,-1.799997,294.0,6.4,7.7,7.69,4.63,1021.9,11.7,11.5,Media
282.700012,102170.0,93.0,8.100001,0.0,283.0,7.9,9.6,5.26,4.79,1021.2,9.7,11.3,Baja
283.099976,102040.0,91.0,7.400002,3.000001,247.0,6.2,7.2,6.25,4.8,1019.6,9.9,11.4,Baja
283.699982,101800.0,88.0,6.200002,2.9,237.0,6.0,7.1,5.26,4.67,1017.4,10.8,11.4,Baja
283.899994,101580.0,93.0,6.800002,4.300002,236.0,5.7,6.8,7.69,5.31,1015.6,10.4,11.5,Baja
283.799988,101380.0,93.0,6.900002,3.100002,266.0,7.5,8.5,6.25,4.74,1013.4,10.7,11.4,Baja
283.899994,101370.0,92.0,5.500001,3.900002,222.0,4.4,5.6,6.67,5.57,1014.1,9.8,11.5,Media
283.799988,101340.0,91.0,4.500001,5.600001,201.0,6.1,7.3,7.14,5.48,1013.6,10.7,11.6,Media
283.499969,101170.0,93.0,2.800002,8.8,186.0,5.5,6.3,9.09,5.91,1012.3,10.5,11.7,Media
283.0,101010.0,98.0,0.300002,9.4,182.0,7.9,9.2,10.0,5.59,1010.8,10.5,11.5,Media
283.299988,101000.0,98.0,-1.199998,9.700002,160.0,9.8,11.2,10.0,5.61,1010.1,10.4,11.5,Media
284.100006,101100.0,91.0,1.800002,8.5,184.0,7.6,8.9,10.0,5.4,1011.1,10.6,11.5,Media
283.700012,101270.0,96.0,2.2,9.000002,180.0,6.6,7.9,9.09,6.04,1012.8,10.9,11.5,Media
283.100006,101420.0,99.0,-1.6,9.100001,165.0,6.8,8.3,9.09,5.46,1014.4,10.5,11.5,Media
284.200012,101530.0,94.0,-3.299999,8.300001,125.0,8.0,9.9,9.09,5.48,1015.4,10.9,11.5,Media
283.699982,101670.0,98.0,-2.399998,8.7,164.0,7.7,9.1,6.25,5.11,1016.9,10.9,11.5,Media
284.0,101640.0,98.0,-2.699998,8.600003,141.0,7.2,8.9,5.56,5.27,1017.2,11.1,11.5,Media
283.600006,101700.0,100.0,-2.6,8.800003,152.0,6.6,8.4,16.0,4.92,1017.6,11.3,11.5,Baja
284.299988,101830.0,94.0,-1.999998,6.700002,149.0,6.1,7.3,16.0,5.55,1019.0,11.2,11.5,Baja
284.600006,102000.0,93.0,-3.6,5.0,143.0,4.4,5.5,5.56,4.9,1020.4,11.6,11.7,Baja
284.100006,101900.0,97.0,-2.899998,5.8,143.0,5.7,7.1,16.0,5.32,1020.1,11.5,11.7,Baja
283.899994,101920.0,97.0,-4.2,3.8,110.0,4.5,5.2,5.56,4.54,1020.1,11.1,11.7,Baja
284.899963,101940.0,93.0,-4.899999,4.400002,129.0,6.4,7.8,12.9,4.6,1019.9,11.5,11.7,Baja
284.399994,101960.0,93.0,-2.9,6.000001,135.0,5.6,7.0,5.0,4.23,1019.4,11.6,11.8,Baja
283.600006,101900.0,97.0,-1.5,7.4,170.0,5.7,7.3,16.0,4.69,1019.8,11.6,11.8,Baja
283.700012,101920.0,94.0,-2.4,5.700002,142.0,5.6,6.4,5.0,4.14,1020.0,11.4,11.8,Baja
284.100006,101850.0,91.0,-3.699998,6.200002,125.0,6.8,8.1,5.88,3.93,1019.5,11.0,11.7,Baja
284.299988,101830.0,88.0,-3.399998,5.6,140.0,5.6,6.7,5.26,4.4,1018.8,11.4,11.8,Baja
283.899994,101610.0,92.0,-2.099997,4.900002,143.0,4.5,5.1,5.88,4.87,1016.8,11.3,11.8,Baja
283.799988,101460.0,88.0,-4.899997,3.500001,135.0,4.5,5.7,6.25,4.39,1015.2,11.4,11.8,Baja
285.0,101120.0,81.0,-9.8,1.0,119.0,5.7,7.2,6.25,3.88,1013.0,11.5,11.8,Baja
285.499969,100810.0,85.0,-10.999998,-2.999999,84.0,8.3,10.3,4.76,4.03,1011.1,11.3,11.9,Media
285.100006,100670.0,88.0,-5.4,-4.5,74.0,7.1,8.7,6.25,4.83,1008.4,11.6,11.8,Media
284.5,100600.0,94.0,2e-06,-4.799998,32.0,8.9,10.6,7.69,5.63,1006.8,11.4,11.8,Media
284.899994,100560.0,90.0,6.700002,-4.8,355.0,5.3,6.3,9.09,5.88,1006.2,11.8,11.8,Media
284.5,100710.0,88.0,7.200002,-3.8,318.0,7.0,8.2,8.33,5.04,1007.1,11.5,11.9,Media
284.399994,100850.0,89.0,6.3,-3.899998,302.0,6.6,7.6,8.33,6.17,1007.5,11.5,11.9,Baja
284.100006,100940.0,91.0,9.200002,-2.9,291.0,5.8,6.9,9.09,5.44,1009.2,11.5,11.9,Baja
285.299988,101060.0,90.0,8.100001,-0.599998,290.0,4.8,5.7,7.69,5.57,1010.4,11.6,12.0,Baja
284.5,101200.0,97.0,7.000001,2.200001,195.0,2.1,2.8,7.69,4.95,1011.6,12.0,12.7,Baja
285.0,101350.0,92.0,7.700002,0.4,269.0,2.6,3.3,8.33,5.84,1012.4,12.3,12.8,Media
284.299988,101520.0,97.0,9.500002,-0.3,250.0,4.1,5.3,8.33,7.22,1013.9,12.2,12.5,Moderada
285.100006,101760.0,91.0,10.300001,0.6,275.0,8.8,10.6,10.0,6.47,1015.9,12.0,12.3,Media
285.099976,101920.0,90.0,9.200002,3.800002,258.0,6.7,8.2,9.09,5.93,1017.9,11.8,12.3,Media
284.700012,101920.0,91.0,7.900002,2.800002,250.0,6.5,8.0,8.33,5.56,1018.1,11.9,12.3,Media
283.899963,101930.0,94.0,5.100001,2.300002,253.0,6.2,7.2,7.69,5.66,1018.6,11.4,12.4,Media
284.700012,101810.0,90.0,0.600002,5.100001,187.0,3.3,4.1,7.14,5.74,1018.3,11.6,12.4,Baja
284.999969,101670.0,90.0,-1.799999,5.800002,165.0,4.8,5.6,6.67,5.11,1017.6,11.7,12.5,Baja
284.700012,101490.0,96.0,-3.799999,3.200001,127.0,5.3,6.2,6.25,4.87,1016.4,12.1,12.5,Baja
284.5,101540.0,96.0,-3.4,-0.5,124.0,3.6,4.2,6.67,4.79,1016.7,12.0,12.4,Baja
284.799988,101740.0,93.0,-0.2,-0.5,143.0,2.5,3.0,14.81,4.92,1017.8,12.0,12.5,Baja
285.200012,101780.0,91.0,1.000002,-0.499998,166.0,2.8,3.3,7.14,6.15,1017.7,12.5,12.9,Media
285.200012,101680.0,90.0,1.900003,1.2,155.0,2.5,3.0,9.09,7.43,1016.9,12.1,12.8,Baja
284.700012,101540.0,92.0,0.100002,-0.499998,181.0,2.4,2.8,10.0,7.49,1015.2,12.0,12.8,Baja
285.100006,101430.0,92.0,-3.299999,-0.299998,138.0,3.2,3.7,9.09,6.72,1014.9,12.1,12.8,Baja
285.100006,101430.0,94.0,-0.499998,-2.5,119.0,0.9,1.4,9.09,7.52,1014.4,13.2,13.4,Baja
285.100006,101370.0,90.0,1.300002,-1.8,220.0,0.5,0.7,8.33,6.27,1013.6,12.5,13.4,Baja
285.0,101220.0,91.0,3.5,-1.699998,310.0,3.3,3.7,14.81,7.56,1011.7,12.3,13.3,Baja
285.399994,101090.0,93.0,4.200002,-3.099998,327.0,4.2,4.9,14.81,5.63,1011.3,12.2,13.1,Baja
285.599976,101090.0,90.0,3.200001,-6.499999,340.0,6.2,7.7,9.09,4.23,1010.9,12.6,13.1,Baja
285.399994,101210.0,93.0,3.200001,-6.9,334.0,5.4,6.2,9.09,5.17,1012.2,13.1,13.0,Baja
285.700012,101330.0,92.0,5.000001,-7.2,321.0,6.3,7.3,8.33,4.85,1013.1,13.2,13.0,Baja
285.299988,101420.0,93.0,7.400002,-5.3,329.0,5.5,6.7,8.33,4.96,1014.6,12.9,13.0,Baja
285.600006,101540.0,83.0,8.9,-3.599998,290.0,6.4,7.7,7.14,5.07,1014.1,13.2,13.2,Baja
285.0,101560.0,86.0,6.800002,-2.9,295.0,8.9,10.6,5.0,4.46,1014.6,12.8,13.2,Baja
284.200012,101620.0,92.0,4.7,-0.699998,286.0,6.1,7.8,7.14,4.96,1015.4,11.9,13.1,Baja
284.600006,101650.0,89.0,4.100001,2.500003,239.0,4.8,5.9,6.67,4.97,1016.1,11.7,13.0,Baja
284.600006,101540.0,91.0,4.200002,6.500001,211.0,6.3,8.0,7.14,4.66,1014.6,12.3,13.1,Baja
284.799988,101180.0,94.0,5.300002,6.100001,224.0,5.0,6.1,7.69,4.66,1012.1,12.2,13.1,Baja
284.799988,100890.0,93.0,4.600001,3.000001,245.0,3.0,3.7,7.69,4.53,1009.1,12.2,13.1,Baja
285.299988,100810.0,90.0,3.100002,-2.799999,358.0,2.7,3.2,5.88,5.61,1008.5,12.8,13.2,Baja
286.299988,100900.0,85.0,1.800002,-4.799998,3.0,3.5,4.1,6.25,5.54,1009.5,13.8,14.3,Baja
286.0,100990.0,90.0,-0.999998,-7.999999,0.0,4.4,5.5,7.14,5.82,1010.3,13.8,14.6,Media
285.600006,101130.0,91.0,-2.099997,-7.699998,16.0,4.8,5.6,9.09,6.49,1011.3,13.7,14.6,Media
286.899994,101220.0,84.0,-1.799999,-6.0,63.0,4.0,4.8,9.09,6.25,1012.4,13.9,14.5,Media
286.399994,101250.0,88.0,-1.4,-3.999999,41.0,1.2,2.0,8.33,6.28,1013.4,14.2,14.8,Baja
285.799988,101270.0,94.0,-3.099998,-3.9,19.0,4.6,5.5,7.69,5.84,1013.1,14.4,14.6,Baja
285.999969,101300.0,92.0,-4.199998,-3.1,86.0,5.2,6.4,8.33,5.51,1013.6,14.0,14.8,Baja
286.5,101520.0,91.0,-4.499999,-2.0,105.0,3.5,4.6,8.33,6.11,1015.0,14.1,14.7,Baja
287.0,101550.0,83.0,-4.099997,-3.5,22.0,4.7,5.6,7.69,5.71,1016.6,14.8,15.5,Baja
286.200012,101770.0,91.0,-5.9,1.2,109.0,5.7,6.6,8.33,6.07,1017.9,14.2,15.3,Baja
285.5,101990.0,96.0,-3.1,0.700002,119.0,4.1,4.9,7.14,5.46,1020.3,14.1,15.0,Baja
285.799988,102280.0,92.0,-3.399997,2.1,139.0,3.5,4.8,7.69,6.09,1022.7,13.9,15.1,Baja
286.299988,102540.0,86.0,-4.1,4.0,127.0,3.6,4.3,16.0,5.97,1025.1,14.8,15.7,Baja
286.399963,102670.0,86.0,-4.999999,5.6,151.0,5.8,6.9,13.79,5.32,1026.5,14.6,15.8,Baja
286.099976,102830.0,92.0,-2.899998,4.700003,162.0,5.3,6.1,13.79,5.03,1028.3,14.0,15.4,Baja
286.299988,102990.0,93.0,-2.4,5.500001,157.0,5.5,6.5,5.56,4.75,1029.7,13.8,15.4,Baja
286.899994,103120.0,83.0,-0.099997,3.5,177.0,4.3,5.4,14.81,4.9,1030.4,14.1,15.5,Baja
286.599976,103140.0,85.0,-0.3,2.7,171.0,2.6,3.5,7.69,6.01,1030.6,14.1,15.5,Baja
285.799988,103180.0,93.0,2.900002,0.2,256.0,3.5,4.2,14.81,6.56,1031.1,13.5,15.4,Baja
286.299988,103190.0,88.0,2.000001,-2.2,307.0,5.1,6.0,7.14,5.56,1031.0,13.6,15.2,Baja
286.5,103210.0,84.0,5.700002,-2.1,284.0,6.7,7.6,7.69,4.36,1031.0,13.7,15.5,Baja
286.700012,103150.0,79.0,6.800002,-5.2,309.0,8.6,10.6,5.0,4.51,1030.3,14.1,15.0,Baja
285.899994,103230.0,81.0,7.7,-3.599998,294.0,7.5,9.0,5.0,4.51,1030.8,13.7,14.5,Baja
285.899994,103150.0,78.0,7.300002,-3.499999,305.0,6.9,7.9,5.26,4.66,1030.8,12.9,14.2,Baja
286.299988,103130.0,82.0,7.500001,-2.4,291.0,9.0,10.5,5.26,4.38,1030.6,13.1,14.4,Baja
286.399994,102980.0,88.0,7.500001,-3.3,308.0,8.2,10.2,5.56,4.7,1029.0,13.4,14.6,Media
285.0,102840.0,99.0,7.300002,-3.9,292.0,8.4,10.2,6.67,4.59,1027.7,13.1,14.3,Media
285.899994,102620.0,95.0,6.8,-3.2,295.0,7.2,9.0,7.14,5.07,1026.2,13.0,14.3,Baja
285.600006,102460.0,98.0,7.1,-2.5,299.0,5.9,7.0,7.14,4.59,1024.2,13.7,14.4,Baja
285.799988,102270.0,96.0,5.4,-5.1,313.0,6.6,8.3,6.67,4.58,1022.2,13.5,14.4,Baja
286.0,102140.0,98.0,7.6,-4.9,295.0,8.2,10.3,5.88,4.59,1020.9,12.8,14.4,Media
286.600006,101990.0,95.0,8.800001,-2.4,280.0,7.8,9.1,6.67,5.26,1019.2,13.3,14.4,Media
286.700012,101790.0,93.0,8.100001,-2.2,292.0,7.4,9.0,8.33,5.7,1016.8,14.7,14.7,Media
286.899994,101630.0,95.0,6.8,-2.9,293.0,6.1,7.0,8.33,6.65,1014.9,14.2,14.5,Media
286.700012,101540.0,99.0,7.700002,-2.6,300.0,5.0,6.1,7.69,5.7,1014.0,14.2,14.6,Media
288.299988,101540.0,84.0,7.000001,-2.3,286.0,5.2,6.1,8.33,6.27,1013.8,14.4,14.5,Media
287.499969,101410.0,88.0,8.900002,-2.699998,290.0,5.7,6.5,8.33,5.67,1013.1,14.9,15.0,Media
287.399994,101290.0,91.0,7.800002,-2.799997,289.0,5.1,6.0,8.33,6.11,1011.9,14.6,15.0,Media
287.200012,101140.0,94.0,7.0,-2.699998,323.0,4.5,5.8,8.33,5.73,1011.0,14.3,15.1,Media
288.0,101160.0,90.0,3.500001,-3.6,34.0,2.2,4.2,7.69,6.43,1011.6,14.5,15.1,Media
287.799988,101320.0,94.0,4.100001,-3.299999,317.0,3.7,4.5,7.69,6.08,1013.3,15.4,15.6,Media
287.399994,101460.0,97.0,2.100002,-5.1,321.0,5.1,6.1,7.69,6.2,1014.4,15.4,15.5,Baja
287.600006,101600.0,94.0,2.800002,-3.4,307.0,3.9,4.7,8.33,6.07,1015.3,15.5,15.5,Baja
287.799988,101610.0,93.0,4.0,-2.0,303.0,6.0,6.9,7.69,5.67,1016.0,15.3,15.5,Baja
287.600006,101550.0,92.0,6.700002,1.1,292.0,5.1,6.1,7.69,5.22,1015.5,15.2,15.9,Baja
286.999969,101440.0,96.0,7.200002,1.7,218.0,4.7,5.4,7.14,5.38,1013.6,14.7,15.8,Baja
286.899994,101230.0,96.0,8.700002,0.4,267.0,5.2,6.3,6.67,4.89,1012.1,14.7,15.9,Baja
287.200012,101180.0,92.0,8.000002,2.700003,246.0,3.9,4.5,7.69,5.55,1011.4,15.1,15.8,Media
287.399994,101010.0,88.0,11.1,6.0,242.0,7.2,8.3,7.14,4.98,1009.1,14.6,16.0,Media
287.200012,100690.0,88.0,12.600001,6.100003,246.0,10.5,12.8,5.56,4.86,1005.5,14.2,15.8,Moderada
286.700012,100480.0,91.0,15.800001,4.800002,258.0,12.0,14.0,8.33,5.65,1002.8,14.6,15.2,Moderada
286.899994,100610.0,84.0,15.4,5.8,252.0,12.6,15.2,9.09,5.91,1002.9,14.4,15.0,MuyAlta
288.200012,100740.0,79.0,16.0,4.300003,255.0,13.6,16.7,10.0,6.77,1003.5,14.6,14.5,Moderada
287.299988,100940.0,88.0,14.9,1.400002,272.0,10.4,12.8,10.0,6.61,1007.5,14.4,14.4,Moderada
286.200012,101200.0,89.0,13.200002,2.900002,265.0,9.5,12.5,10.0,6.62,1010.0,13.9,14.6,Moderada
285.899994,101340.0,84.0,10.500002,3.400003,250.0,10.2,11.9,9.09,6.13,1012.1,13.3,14.4,Moderada
285.899994,101490.0,84.0,9.1,7.1,229.0,9.5,11.2,9.09,5.77,1013.3,13.6,14.5,Media
285.799988,101460.0,83.0,5.000001,7.0,217.0,7.8,9.8,8.33,5.75,1013.9,13.5,14.5,Media
285.700012,101410.0,88.0,0.4,6.6,203.0,7.9,9.4,8.33,5.54,1013.4,12.6,14.3,Media
285.899994,101260.0,88.0,-1.799999,5.6,170.0,7.0,8.5,7.69,5.11,1012.9,12.7,14.4,Media
286.599976,101110.0,83.0,-1.4,4.600001,92.0,4.6,5.4,7.14,5.1,1011.3,12.7,14.5,Baja
286.799988,101020.0,84.0,3.7,6.300002,173.0,5.3,6.1,6.67,5.2,1009.1,13.7,14.4,Media
286.200012,101110.0,95.0,2.300002,5.9,172.0,5.2,6.4,5.88,5.25,1010.9,12.8,14.4,Media
286.799988,101220.0,90.0,0.1,8.900002,178.0,8.3,10.2,6.25,4.68,1011.3,13.7,14.5,Media
286.899963,101380.0,90.0,0.2,8.1,190.0,7.3,8.4,7.14,5.18,1013.0,14.0,14.4,Media
287.200012,101240.0,92.0,-2.299997,8.000002,158.0,7.4,8.9,7.69,5.27,1012.6,13.9,14.5,Media
287.0,101020.0,96.0,-1.1,8.200002,175.0,7.3,8.7,7.69,5.1,1009.8,13.7,14.5,Media
287.299988,100950.0,95.0,1.400002,11.300001,169.0,9.5,11.4,5.26,4.96,1009.1,13.9,14.4,Media
287.5,101100.0,88.0,5.800002,10.5,199.0,9.4,11.3,6.67,5.06,1009.1,14.0,14.4,Media
286.799988,101390.0,88.0,9.1,8.800001,235.0,8.8,11.4,7.14,5.1,1012.5,13.9,14.4,Media
286.299988,101700.0,90.0,6.500001,11.2,200.0,9.8,12.0,7.14,5.37,1015.7,13.8,14.3,Media
286.899994,101910.0,86.0,7.500001,10.2,216.0,9.3,11.2,7.69,5.51,1017.4,13.9,14.2,Media
286.899994,102090.0,90.0,10.1,8.6,231.0,8.5,10.2,7.14,5.53,1019.6,14.0,14.4,Media
286.600006,102160.0,94.0,12.100001,6.300002,233.0,10.4,12.9,7.69,5.27,1020.3,14.1,14.3,Media
285.999969,102270.0,92.0,12.700002,4.3,252.0,11.3,13.4,7.69,5.25,1020.8,14.0,14.2,Media
286.700012,102340.0,89.0,12.6,1.800002,274.0,9.1,11.2,7.69,5.76,1021.9,14.1,14.4,Media
286.899963,102550.0,90.0,11.9,0.9,278.0,9.7,11.6,7.14,4.94,1023.7,13.9,14.4,Media
286.599976,102520.0,95.0,8.300001,-0.899998,289.0,8.0,9.6,6.67,5.29,1024.0,14.1,14.8,Media
285.899994,102500.0,99.0,5.9,-0.099998,293.0,7.2,8.8,7.14,5.0,1024.4,13.7,14.7,Baja
286.700012,102470.0,93.0,2.3,1.300002,319.0,2.6,3.6,6.25,4.98,1024.5,13.5,14.5,Baja
287.299988,102390.0,90.0,-0.1,3.300002,208.0,1.7,2.5,5.88,4.77,1023.8,13.9,14.8,Baja
287.0,102090.0,93.0,-4.7,3.1,128.0,4.7,5.9,5.26,5.18,1021.4,13.3,14.8,Baja
286.200012,101960.0,97.0,-2.3,1.300002,138.0,4.9,5.6,6.67,4.24,1020.1,13.6,14.7,Baja
286.799988,102060.0,93.0,-0.999997,-0.7,141.0,2.7,3.2,5.88,5.0,1020.0,13.9,14.7,Baja
287.700012,102240.0,85.0,0.600003,-0.3,257.0,2.7,3.4,5.26,4.58,1021.5,14.3,15.2,Baja
287.699982,102340.0,83.0,0.400003,-1.599998,256.0,1.2,1.8,5.88,4.81,1022.4,14.3,14.8,Baja
287.0,102500.0,84.0,2.6,-1.699998,278.0,4.0,4.8,5.56,5.81,1023.8,14.2,14.8,Baja
286.799988,102620.0,88.0,3.000001,-1.2,315.0,5.1,5.9,6.25,4.52,1025.2,13.7,14.7,Baja
287.599976,102790.0,84.0,4.000003,2.400002,273.0,3.9,4.6,5.88,4.13,1026.6,14.5,14.9,Baja
286.899994,102670.0,93.0,4.700002,4.2,224.0,4.5,5.5,5.88,5.07,1026.1,13.6,14.9,Baja
