@relation 'train-weka.filters.unsupervised.attribute.Remove-R11,16-17-weka.filters.unsupervised.attribute.Remove-R14-weka.filters.unsupervised.attribute.MathExpression-EA*100-V-R11-weka.filters.unsupervised.attribute.MathExpression-EA-273.15-V-R1-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R1-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R2-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R3-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R4-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R5-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R6-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R7-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R8-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R9-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R10-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R11-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R12-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R13-weka.filters.unsupervised.attribute.Remove-R3-weka.filters.unsupervised.attribute.Remove-R6-weka.filters.unsupervised.attribute.Remove-R7'

@attribute air numeric
@attribute pres numeric
@attribute vwnd numeric
@attribute WDIR numeric
@attribute GST numeric
@attribute APD numeric
@attribute Class_WVHT {0,1,2,3}

@data
0.479043,0.891443,0.45641,0.763231,0.245136,0.290363,1
0.431139,0.873563,0.561538,0.626741,0.175097,0.365457,0
0.437126,0.846743,0.676923,0.537604,0.346304,0.185232,1
0.508983,0.821201,0.623077,0.576602,0.354086,0.237797,0
0.580838,0.793103,0.628205,0.67688,0.225681,0.225282,1
0.520959,0.762452,0.584615,0.593315,0.233463,0.349186,1
0.514971,0.731801,0.561538,0.56546,0.237354,0.362954,1
0.526946,0.717752,0.482051,0.721448,0.346304,0.325407,1
0.556886,0.731801,0.392308,0.788301,0.377432,0.362954,2
0.544911,0.747126,0.307692,0.830084,0.498054,0.324155,2
0.491017,0.761175,0.333333,0.816156,0.478599,0.369212,2
0.497006,0.784163,0.338462,0.830084,0.513619,0.359199,2
0.455091,0.800766,0.353846,0.832869,0.501946,0.385482,2
0.497006,0.808429,0.379487,0.818942,0.420233,0.34418,2
0.473054,0.803321,0.392308,0.802228,0.459144,0.350438,1
0.491017,0.798212,0.441026,0.824513,0.385214,0.292866,1
0.556886,0.796935,0.430769,0.771588,0.392996,0.317897,1
0.532932,0.784163,0.394872,0.779944,0.365759,0.266583,1
0.491017,0.790549,0.387179,0.791086,0.361868,0.332916,1
0.520959,0.789272,0.379487,0.796657,0.365759,0.301627,1
0.544911,0.803321,0.441026,0.75766,0.33463,0.292866,1
0.497006,0.809706,0.448718,0.715877,0.361868,0.206508,1
0.550899,0.808429,0.430769,0.788301,0.420233,0.306633,1
0.568861,0.819923,0.464103,0.779944,0.36965,0.221527,1
0.544909,0.821201,0.420513,0.777159,0.412451,0.236546,1
0.532932,0.828863,0.410256,0.816156,0.385214,0.209011,0
0.514971,0.821201,0.379487,0.835655,0.284047,0.236546,0
0.526946,0.825032,0.412821,0.78273,0.256809,0.216521,0
0.556886,0.817369,0.405128,0.779944,0.287938,0.235294,0
0.497006,0.795658,0.451282,0.740947,0.202335,0.206508,0
0.473054,0.768838,0.412821,0.94429,0.120623,0.274093,0
0.479041,0.763729,0.407692,0.704735,0.054475,0.230288,0
0.526946,0.765006,0.371795,0.869081,0.108949,0.292866,0
0.520958,0.763729,0.392308,0.961003,0.194553,0.290363,0
0.497006,0.757344,0.397436,0.852368,0.171206,0.292866,0
0.508983,0.750958,0.394872,0.852368,0.167315,0.275344,0
0.532934,0.752235,0.376923,0.874652,0.202335,0.177722,0
0.491017,0.743295,0.379487,0.855153,0.202335,0.232791,0
0.473054,0.749681,0.384615,0.805014,0.229572,0.212766,0
0.485029,0.752235,0.425641,0.732591,0.22179,0.226533,0
0.526946,0.756066,0.482051,0.743733,0.182879,0.329161,0
0.520959,0.768838,0.510256,0.598886,0.171206,0.359199,0
0.508983,0.752235,0.505128,0.314763,0.249027,0.234043,0
0.568863,0.720307,0.471795,0.281337,0.400778,0.110138,1
0.592814,0.667944,0.5,0.247911,0.571984,0.209011,2
0.616766,0.592593,0.625641,0.320334,0.548638,0.337922,2
0.574851,0.559387,0.641026,0.339833,0.439689,0.365457,2
0.592814,0.551724,0.574359,0.317549,0.385214,0.34418,2
0.574849,0.55811,0.538462,0.264624,0.322957,0.38423,1
0.574849,0.538953,0.548718,0.356546,0.159533,0.434293,1
0.526946,0.503193,0.582051,0.317549,0.058366,0.382979,1
0.532934,0.491699,0.597436,0.526462,0.194553,0.415519,1
0.580839,0.487867,0.551282,0.370474,0.182879,0.429287,1
0.580838,0.475096,0.510256,0.384401,0.217899,0.481852,1
0.538923,0.49553,0.448718,0.239554,0.210117,0.581977,1
0.574851,0.514687,0.479487,0.278552,0.182879,0.486859,1
0.604791,0.517241,0.507692,0.245125,0.291829,0.404255,1
0.592814,0.501916,0.484615,0.253482,0.276265,0.435544,1
0.550898,0.489144,0.435897,0.32312,0.252918,0.440551,1
0.580839,0.515964,0.397436,0.178273,0.132296,0.375469,1
0.568863,0.592593,0.55641,0.13649,0.143969,0.404255,1
0.550899,0.655172,0.676923,0.476323,0.190661,0.489362,1
0.514971,0.715198,0.730769,0.520891,0.428016,0.320401,1
0.568861,0.759898,0.689744,0.493036,0.346304,0.349186,1
0.580839,0.772669,0.630769,0.428969,0.245136,0.317897,1
0.586826,0.750958,0.517949,0.406685,0.233463,0.345432,1
0.550899,0.698595,0.435897,0.844011,0.050584,0.494368,0
0.574851,0.664112,0.351282,0.924791,0.299611,0.265332,0
0.604791,0.673052,0.402564,0.793872,0.252918,0.244055,0
0.550899,0.699872,0.512821,0.713092,0.326848,0.209011,1
0.532934,0.719029,0.612821,0.682451,0.400778,0.20025,1
0.574851,0.721584,0.661538,0.665738,0.319066,0.206508,1
0.574851,0.725415,0.697436,0.610028,0.322957,0.18398,1
0.556886,0.711367,0.679487,0.504178,0.338521,0.215269,0
0.538923,0.701149,0.653846,0.481894,0.2607,0.181477,0
0.604791,0.692209,0.605128,0.442897,0.2607,0.232791,0
0.610778,0.685824,0.576923,0.501393,0.167315,0.227785,0
0.562874,0.666667,0.510256,0.376045,0.108949,0.310388,0
0.526946,0.642401,0.428205,0.10585,0,0.284105,0
0.580839,0.65645,0.341026,0.128134,0.210117,0.289111,0
0.622754,0.680715,0.297436,0.997214,0.214008,0.305382,0
0.580839,0.701149,0.338462,0.866295,0.198444,0.22403,0
0.580838,0.697318,0.335897,0.832869,0.291829,0.178974,0
0.628743,0.707535,0.353846,0.832869,0.276265,0.1602,1
0.634731,0.727969,0.320513,0.849582,0.346304,0.177722,0
0.592812,0.730524,0.361539,0.86351,0.29572,0.20025,0
0.580839,0.726692,0.44359,0.799443,0.264591,0.146433,0
0.604789,0.725415,0.466667,0.827298,0.124514,0.158949,0
0.616766,0.725415,0.502564,0.632312,0.210117,0.115144,1
0.616766,0.725415,0.469231,0.763231,0.190661,0.385482,1
0.574849,0.747126,0.430769,0.788301,0.276265,0.259074,0
0.592812,0.733078,0.505128,0.802228,0.116732,0.275344,0
0.532934,0.687101,0.502564,0.537604,0.18677,0.312891,0
0.491019,0.666667,0.402564,0.682451,0.058366,0.385482,0
0.502994,0.664112,0.423077,0.824513,0.272374,0.32791,0
0.520958,0.655172,0.461538,0.768802,0.287938,0.265332,1
0.568863,0.676884,0.458974,0.785515,0.420233,0.206508,1
0.586826,0.684547,0.446154,0.763231,0.350195,0.255319,1
0.568863,0.687101,0.384615,0.816156,0.420233,0.282854,1
0.634729,0.693487,0.423077,0.807799,0.377432,0.317897,1
0.688623,0.692209,0.407692,0.763231,0.2607,0.301627,1
0.652694,0.681992,0.333333,0.916435,0.245136,0.374218,1
0.640719,0.67433,0.338462,0.083565,0.182879,0.423029,1
0.646706,0.681992,0.376923,0.983287,0.081712,0.421777,1
0.706586,0.693487,0.407692,0.718663,0.108949,0.445557,0
0.664669,0.707535,0.435897,0.688022,0.202335,0.406758,1
0.652694,0.717752,0.415385,0.754875,0.214008,0.410513,0
0.664669,0.716475,0.44359,0.788301,0.167315,0.453066,0
0.706586,0.735632,0.446154,0.818942,0.151751,0.392991,0
0.67066,0.736909,0.374359,0.832869,0.256809,0.271589,0
0.682634,0.731801,0.335897,0.835655,0.280156,0.185232,0
0.658683,0.739464,0.307692,0.86351,0.315175,0.176471,1
0.682634,0.750958,0.323077,0.86351,0.354086,0.170213,1
0.592814,0.749681,0.428205,0.818942,0.29572,0.221527,0
0.568863,0.747126,0.497436,0.791086,0.178988,0.212766,0
0.586826,0.759898,0.530769,0.662953,0.155642,0.296621,0
0.628743,0.776501,0.558974,0.456825,0.007782,0.445557,0
0.616766,0.790549,0.574359,0.662953,0.143969,0.36796,0
0.604791,0.808429,0.541026,0.445682,0.105058,0.458073,1
0.598801,0.817369,0.566667,0.409471,0.097276,0.38423,0
0.646706,0.845466,0.579487,0.506964,0.210117,0.414268,0
0.628743,0.851852,0.620513,0.562674,0.291829,0.34418,1
0.652694,0.859515,0.68718,0.568245,0.346304,0.274093,1
0.676646,0.84802,0.802564,0.481894,0.455253,0.221527,2
0.694609,0.823755,0.884615,0.506964,0.614786,0.291615,2
0.646706,0.784163,0.730769,0.598886,0.463035,0.370463,1
0.622754,0.749681,0.561538,0.771588,0.2607,0.382979,1
0.664671,0.748404,0.417949,0.735376,0.22179,0.376721,1
0.7006,0.753512,0.358974,0.760446,0.276265,0.321652,1
0.682634,0.750958,0.402564,0.754875,0.284047,0.336671,1
0.658683,0.735632,0.410256,0.824513,0.428016,0.250313,1
0.706586,0.738186,0.348718,0.830084,0.389105,0.285357,1
0.736526,0.739464,0.310256,0.89415,0.365759,0.257822,1
0.712575,0.745849,0.279487,0.902507,0.272374,0.285357,0
0.706586,0.762452,0.269231,0.972145,0.175097,0.254068,0
0.724551,0.794381,0.315385,0.846797,0.210117,0.267835,0
0.712573,0.807152,0.392308,0.732591,0.252918,0.20776,0
0.676646,0.795658,0.412821,0.818942,0.284047,0.191489,1
0.610779,0.785441,0.458974,0.788301,0.357977,0.211514,0
0.634729,0.768838,0.535897,0.688022,0.264591,0.212766,0
0.670658,0.738186,0.533333,0.660167,0.2607,0.196496,0
0.682634,0.710089,0.569231,0.657382,0.249027,0.276596,0
0.676646,0.684547,0.538462,0.740947,0.315175,0.205257,0
0.682634,0.683269,0.558974,0.618384,0.202335,0.309136,1
0.676646,0.679438,0.602564,0.559889,0.268482,0.297872,1
0.658681,0.657727,0.684615,0.518106,0.229572,0.35169,1
0.628743,0.637292,0.7,0.506964,0.342412,0.31164,1
0.646706,0.636015,0.707692,0.445682,0.420233,0.314143,1
0.694611,0.648787,0.676923,0.512535,0.330739,0.28786,1
0.67066,0.670498,0.689744,0.501393,0.291829,0.36796,1
0.634731,0.689655,0.692308,0.45961,0.307393,0.295369,1
0.7006,0.703704,0.671795,0.348189,0.36965,0.297872,1
0.670658,0.721584,0.682051,0.456825,0.338521,0.251564,1
0.688623,0.717752,0.679487,0.392758,0.330739,0.271589,1
0.664671,0.725415,0.684615,0.423398,0.311284,0.227785,0
0.706586,0.742018,0.630769,0.415042,0.268482,0.306633,0
0.724551,0.763729,0.587179,0.398329,0.198444,0.225282,0
0.694611,0.750958,0.607692,0.398329,0.2607,0.277847,0
0.682634,0.753512,0.55641,0.306407,0.18677,0.180225,0
0.742513,0.756066,0.571795,0.359331,0.287938,0.187735,0
0.712575,0.758621,0.612821,0.376045,0.256809,0.141427,0
0.664671,0.750958,0.648718,0.473538,0.268482,0.198999,0
0.67066,0.753512,0.605128,0.395543,0.233463,0.130163,0
0.694611,0.744572,0.617949,0.348189,0.299611,0.10388,0
0.706586,0.742018,0.602564,0.389972,0.245136,0.162703,0
0.682634,0.713921,0.584615,0.398329,0.182879,0.221527,0
0.676646,0.694764,0.548718,0.376045,0.206226,0.161452,0
0.748503,0.651341,0.484615,0.331476,0.264591,0.097622,0
0.778441,0.61175,0.382051,0.233983,0.385214,0.116395,1
0.754491,0.59387,0.34359,0.206128,0.322957,0.216521,1
0.718563,0.58493,0.335897,0.089136,0.396887,0.316646,1
0.742515,0.579821,0.335897,0.988858,0.229572,0.347935,1
0.718563,0.598978,0.361538,0.885794,0.303502,0.242804,1
0.712575,0.616858,0.358974,0.841226,0.280156,0.38423,0
0.694611,0.628352,0.384615,0.810585,0.252918,0.292866,0
0.766466,0.643678,0.44359,0.807799,0.206226,0.309136,0
0.718563,0.661558,0.515385,0.543175,0.093385,0.231539,0
0.748503,0.680715,0.469231,0.749304,0.11284,0.342929,1
0.706586,0.702427,0.451282,0.696379,0.190661,0.515645,2
0.754491,0.733078,0.474359,0.766017,0.396887,0.421777,1
0.754489,0.753512,0.55641,0.718663,0.303502,0.354193,1
0.73054,0.753512,0.530769,0.696379,0.29572,0.307885,1
0.682633,0.754789,0.517949,0.704735,0.264591,0.320401,1
0.73054,0.739464,0.589744,0.520891,0.143969,0.330413,0
0.748501,0.721584,0.607692,0.45961,0.202335,0.251564,0
0.73054,0.698595,0.541026,0.35376,0.225681,0.221527,0
0.718563,0.704981,0.446154,0.345404,0.14786,0.211514,0
0.736526,0.730524,0.446154,0.398329,0.101167,0.227785,0
0.76048,0.735632,0.446154,0.462396,0.11284,0.381727,1
0.76048,0.722861,0.489744,0.431755,0.101167,0.541927,0
0.73054,0.704981,0.446154,0.504178,0.093385,0.549437,0
0.754491,0.690932,0.451282,0.384401,0.128405,0.453066,0
0.754491,0.690932,0.394872,0.331476,0.038911,0.553191,0
0.754491,0.683269,0.41282,0.612813,0.011673,0.396746,0
0.748503,0.664112,0.415385,0.86351,0.128405,0.558198,0
0.772455,0.64751,0.379487,0.910864,0.175097,0.316646,0
0.78443,0.64751,0.292308,0.947075,0.284047,0.141427,0
0.772455,0.662835,0.282051,0.930362,0.225681,0.259074,0
0.79042,0.678161,0.274359,0.89415,0.268482,0.219024,0
0.766466,0.689655,0.323077,0.916435,0.245136,0.232791,0
0.784431,0.704981,0.366667,0.807799,0.284047,0.246558,0
0.748503,0.707535,0.384615,0.821727,0.396887,0.170213,0
0.7006,0.715198,0.441026,0.796657,0.287938,0.232791,0
0.724551,0.719029,0.523077,0.665738,0.214008,0.234043,0
0.724551,0.704981,0.625641,0.587744,0.29572,0.195244,0
0.736526,0.659004,0.615385,0.623955,0.22179,0.195244,0
0.736526,0.621967,0.535897,0.682451,0.128405,0.178974,0
0.766466,0.61175,0.387179,0.997214,0.108949,0.314143,0
0.826346,0.623244,0.335897,0.008357,0.143969,0.305382,0
0.808383,0.634738,0.253846,0,0.198444,0.340426,1
0.784431,0.652618,0.261538,0.044568,0.202335,0.42428,1
0.862275,0.664112,0.305128,0.175487,0.171206,0.394243,1
0.832335,0.667944,0.35641,0.114206,0.062257,0.397997,0
0.796406,0.670498,0.358974,0.052925,0.198444,0.342929,0
0.808381,0.67433,0.379487,0.239554,0.233463,0.301627,0
0.838323,0.702427,0.407692,0.292479,0.163424,0.376721,0
0.868263,0.706258,0.369231,0.061281,0.202335,0.326658,0
0.82036,0.734355,0.489744,0.303621,0.241245,0.371715,0
0.778443,0.762452,0.476923,0.331476,0.175097,0.295369,0
0.796406,0.799489,0.51282,0.387187,0.171206,0.374218,0
0.826346,0.832695,0.561538,0.35376,0.151751,0.359199,0
0.832333,0.849298,0.602564,0.420613,0.252918,0.277847,0
0.81437,0.869732,0.579487,0.451253,0.22179,0.241552,0
0.826346,0.890166,0.6,0.437326,0.237354,0.206508,0
0.862275,0.906769,0.548718,0.493036,0.194553,0.225282,0
0.84431,0.909323,0.528205,0.476323,0.120623,0.364205,0
0.796406,0.914432,0.464103,0.713092,0.14786,0.433041,0
0.826346,0.915709,0.402564,0.855153,0.217899,0.307885,0
0.838323,0.918263,0.405128,0.791086,0.280156,0.157697,0
0.8503,0.9106,0.325641,0.860724,0.396887,0.176471,0
0.802395,0.920817,0.366667,0.818942,0.33463,0.176471,0
0.802395,0.9106,0.369231,0.849582,0.291829,0.195244,0
0.826346,0.908046,0.397436,0.810585,0.392996,0.1602,0
0.832335,0.888889,0.374359,0.857939,0.381323,0.20025,1
0.748503,0.871009,0.358974,0.81337,0.381323,0.186483,1
0.802395,0.842912,0.376923,0.821727,0.33463,0.246558,0
0.784431,0.822478,0.394872,0.832869,0.256809,0.186483,0
0.796406,0.798212,0.328205,0.871866,0.307393,0.185232,0
0.808383,0.781609,0.333333,0.821727,0.385214,0.186483,1
0.844311,0.762452,0.397436,0.779944,0.338521,0.270338,1
0.8503,0.736909,0.402564,0.81337,0.33463,0.325407,1
0.862275,0.716475,0.384615,0.816156,0.256809,0.444305,1
0.8503,0.704981,0.392308,0.835655,0.22179,0.325407,1
0.946106,0.704981,0.4,0.796657,0.22179,0.396746,1
0.898201,0.688378,0.389744,0.807799,0.237354,0.321652,1
0.892215,0.673052,0.38718,0.805014,0.217899,0.376721,1
0.88024,0.653895,0.389744,0.899721,0.210117,0.329161,1
0.928143,0.65645,0.366667,0.094708,0.14786,0.416771,1
0.916166,0.676884,0.374359,0.883008,0.159533,0.372966,1
0.892215,0.694764,0.328205,0.89415,0.22179,0.387985,0
0.904192,0.712644,0.371795,0.855153,0.167315,0.371715,0
0.916166,0.713921,0.407692,0.844011,0.252918,0.321652,0
0.904192,0.706258,0.487179,0.81337,0.22179,0.265332,0
0.868261,0.692209,0.502564,0.607242,0.194553,0.285357,0
0.862275,0.66539,0.469231,0.743733,0.229572,0.22403,0
0.88024,0.659004,0.528205,0.685237,0.159533,0.306633,1
0.892215,0.637292,0.61282,0.674095,0.307393,0.235294,1
0.88024,0.596424,0.615385,0.685237,0.48249,0.220275,2
0.8503,0.569604,0.582051,0.718663,0.529183,0.319149,2
0.862275,0.586207,0.607692,0.70195,0.575875,0.35169,3
0.94012,0.60281,0.569231,0.710306,0.634241,0.459324,2
0.886226,0.628352,0.494872,0.75766,0.48249,0.439299,2
0.82036,0.661558,0.533333,0.738162,0.470817,0.440551,2
0.802395,0.679438,0.546154,0.696379,0.447471,0.379224,2
0.802395,0.698595,0.641026,0.637883,0.420233,0.334168,1
0.796406,0.694764,0.638462,0.604457,0.365759,0.331665,1
0.79042,0.688378,0.628205,0.56546,0.350195,0.305382,1
0.802395,0.669221,0.602564,0.473538,0.315175,0.251564,1
0.84431,0.650064,0.576923,0.256267,0.194553,0.250313,0
0.856286,0.63857,0.620513,0.481894,0.22179,0.262829,1
0.82036,0.650064,0.610256,0.479109,0.233463,0.269086,1
0.856286,0.664112,0.68718,0.495822,0.381323,0.197747,1
0.862273,0.684547,0.666667,0.529248,0.311284,0.260325,1
0.88024,0.666667,0.664103,0.440111,0.330739,0.271589,1
0.868263,0.63857,0.669231,0.487465,0.322957,0.250313,1
0.886226,0.62963,0.748718,0.470752,0.428016,0.232791,1
0.898203,0.648787,0.728205,0.554318,0.424125,0.245307,1
0.856286,0.685824,0.684615,0.654596,0.428016,0.250313,1
0.826346,0.725415,0.746154,0.557103,0.451362,0.284105,1
0.862275,0.752235,0.720513,0.601671,0.420233,0.301627,1
0.862275,0.775223,0.679487,0.643454,0.381323,0.30413,1
0.844311,0.784163,0.620513,0.649025,0.486381,0.271589,1
0.808381,0.798212,0.569231,0.70195,0.505837,0.269086,1
0.8503,0.807152,0.505128,0.763231,0.420233,0.332916,1
0.862273,0.833972,0.482051,0.774373,0.435798,0.230288,1
0.84431,0.83014,0.435897,0.805014,0.357977,0.274093,1
0.802395,0.827586,0.45641,0.816156,0.326848,0.237797,0
0.8503,0.823755,0.492308,0.888579,0.124514,0.235294,0
0.886226,0.813538,0.54359,0.579387,0.081712,0.209011,0
0.868263,0.775223,0.538462,0.356546,0.214008,0.260325,0
0.82036,0.758621,0.492308,0.384401,0.202335,0.142678,0
0.856286,0.771392,0.441026,0.392758,0.108949,0.237797,0
0.91018,0.794381,0.451282,0.715877,0.116732,0.185232,0
0.910178,0.807152,0.417949,0.713092,0.054475,0.214018,0
0.868263,0.827586,0.415385,0.774373,0.171206,0.339174,0
0.856286,0.842912,0.428205,0.877437,0.214008,0.177722,0
0.90419,0.864623,0.520513,0.760446,0.163424,0.128911,0
0.862275,0.849298,0.566667,0.623955,0.198444,0.246558,0
0.81437,0.831418,0.625641,0.615599,0.319066,0.153942,1
0.88024,0.804598,0.615385,0.62117,0.311284,0.269086,1
0.928141,0.796935,0.533333,0.746518,0.396887,0.260325,1
0.892213,0.794381,0.446154,0.749304,0.400778,0.296621,1
0.802395,0.813538,0.458974,0.768802,0.490272,0.232791,1
0.862275,0.83014,0.458974,0.777159,0.315175,0.302879,1
0.886226,0.851852,0.466667,0.793872,0.365759,0.257822,1
0.862275,0.846743,0.487179,0.763231,0.22179,0.276596,0
0.826346,0.845466,0.497436,0.601671,0.116732,0.252816,0
0.886226,0.849298,0.512821,0.545961,0.217899,0.216521,0
0.922153,0.853129,0.466667,0.774373,0.249027,0.161452,0
0.898203,0.850575,0.464103,0.735376,0.272374,0.197747,0
0.862273,0.844189,0.494872,0.735376,0.373541,0.168961,1
0.916166,0.837803,0.492308,0.70195,0.315175,0.257822,1
0.898203,0.83908,0.466667,0.727019,0.373541,0.321652,1
0.88024,0.83014,0.453846,0.754875,0.361868,0.350438,1
0.886226,0.840358,0.476923,0.740947,0.377432,0.34418,1
0.898203,0.83014,0.469231,0.760446,0.33463,0.331665,1
0.892215,0.826309,0.553846,0.699164,0.346304,0.31164,1
0.88024,0.795658,0.582051,0.651811,0.319066,0.360451,2
0.904192,0.763729,0.658974,0.587744,0.322957,0.39174,2
0.91018,0.707535,0.774359,0.573816,0.513619,0.349186,2
0.886226,0.675607,0.774359,0.551532,0.575875,0.399249,2
0.868263,0.639847,0.641026,0.629526,0.354086,0.506884,2
0.874251,0.610473,0.510256,0.749304,0.132296,0.490613,1
0.898201,0.623244,0.446154,0.754875,0.140078,0.525657,1
0.892213,0.65645,0.448718,0.718663,0.264591,0.446809,1
0.880238,0.704981,0.417949,0.830084,0.284047,0.436796,1
0.862275,0.734355,0.453846,0.743733,0.311284,0.362954,1
0.88024,0.765006,0.505128,0.771588,0.326848,0.257822,1
0.886226,0.770115,0.658974,0.601671,0.291829,0.30413,1
0.922153,0.747126,0.684615,0.668524,0.416342,0.256571,2
0.916166,0.713921,0.65641,0.693593,0.463035,0.31164,1
0.91018,0.710089,0.605128,0.696379,0.361868,0.305382,2
0.886226,0.734355,0.6,0.693593,0.396887,0.337922,1
0.886226,0.747126,0.589744,0.715877,0.357977,0.300375,1
0.886226,0.742018,0.666667,0.635097,0.252918,0.290363,1
0.91018,0.736909,0.730769,0.543175,0.435798,0.214018,1
0.898203,0.744572,0.741026,0.584958,0.470817,0.295369,1
0.898203,0.742018,0.764103,0.551532,0.521401,0.279099,2
0.88024,0.721584,0.810256,0.495822,0.525292,0.314143,2
0.892215,0.683269,0.802564,0.465181,0.66537,0.337922,2
0.90419,0.641124,0.733333,0.568245,0.459144,0.374218,1
0.8503,0.610473,0.6,0.545961,0.175097,0.401752,1
0.862275,0.586207,0.566667,0.473538,0.14786,0.322904,1
0.88024,0.600255,0.602564,0.493036,0.256809,0.330413,1
0.880238,0.587484,0.707692,0.51532,0.381323,0.210263,1
0.87425,0.577267,0.75641,0.557103,0.40856,0.229036,1
0.87425,0.55811,0.74359,0.523677,0.455253,0.266583,2
0.868263,0.544061,0.774359,0.543175,0.568093,0.320401,2
0.868261,0.565773,0.751282,0.557103,0.501946,0.458073,2
0.88024,0.59387,0.735897,0.573816,0.533074,0.400501,2
0.8503,0.628352,0.694872,0.623955,0.420233,0.445557,2
0.898203,0.655172,0.725641,0.582173,0.428016,0.346683,2
0.898203,0.699872,0.723077,0.601671,0.44358,0.426783,2
0.874251,0.719029,0.674359,0.604457,0.428016,0.404255,2
0.862273,0.765006,0.607692,0.699164,0.245136,0.444305,1
0.8503,0.800766,0.558974,0.649025,0.322957,0.299124,1
0.91018,0.841635,0.584615,0.604457,0.214008,0.366708,0
0.892213,0.845466,0.623077,0.493036,0.202335,0.277847,0
0.91018,0.833972,0.679487,0.398329,0.272374,0.254068,0
0.916166,0.816092,0.715385,0.359331,0.463035,0.137672,1
0.999998,0.819923,0.646154,0.440111,0.249027,0.270338,1
0.96407,0.812261,0.615385,0.618384,0.175097,0.301627,1
0.922153,0.810983,0.61282,0.582173,0.377432,0.219024,1
0.904192,0.83908,0.507692,0.791086,0.190661,0.44806,1
0.928143,0.851852,0.484615,0.852368,0.167315,0.370463,1
0.91018,0.842912,0.528205,0.222841,0.019455,0.449312,1
0.928143,0.826309,0.464103,0.158774,0.190661,0.476846,0
0.952095,0.802043,0.469231,0.211699,0.202335,0.376721,1
0.922155,0.807152,0.382051,0.167131,0.050584,0.434293,1
0.892215,0.809706,0.389744,0.476323,0.031128,0.376721,0
0.886226,0.796935,0.358974,0.832869,0.315175,0.217772,0
0.886226,0.800766,0.369231,0.86351,0.299611,0.254068,0
0.892213,0.780332,0.392308,0.827298,0.2607,0.18398,0
0.892213,0.777778,0.371795,0.855153,0.241245,0.262829,0
0.850298,0.757344,0.415385,0.721448,0.190661,0.245307,0
0.856286,0.756066,0.479487,0.718663,0.245136,0.215269,0
0.862275,0.726692,0.623077,0.637883,0.299611,0.196496,0
0.880238,0.694764,0.694872,0.498607,0.33463,0.133917,1
0.922155,0.660281,0.74359,0.445682,0.455253,0.202753,1
0.91018,0.671775,0.702564,0.559889,0.346304,0.237797,1
0.928143,0.696041,0.68718,0.629526,0.365759,0.221527,1
0.91018,0.715198,0.682051,0.518106,0.322957,0.335419,1
0.934132,0.749681,0.68718,0.526462,0.307393,0.377972,1
0.964072,0.795658,0.666667,0.551532,0.29572,0.401752,1
0.952095,0.83908,0.702564,0.557103,0.365759,0.299124,1
0.922155,0.873563,0.730769,0.529248,0.311284,0.326658,1
0.928143,0.905492,0.705128,0.545961,0.357977,0.279099,1
0.916166,0.942529,0.692308,0.537604,0.365759,0.290363,1
0.916166,0.965517,0.669231,0.573816,0.342412,0.290363,0
0.898203,0.974457,0.587179,0.604457,0.252918,0.265332,0
0.898201,0.968072,0.594872,0.601671,0.284047,0.279099,0
0.916166,0.952746,0.623077,0.601671,0.326848,0.226533,1
0.946106,0.91954,0.610256,0.665738,0.322957,0.267835,1
0.934132,0.863346,0.55641,0.688022,0.365759,0.198999,1
0.91018,0.836526,0.446154,0.768802,0.431907,0.267835,1
0.892215,0.812261,0.41282,0.849582,0.249027,0.289111,1
0.898203,0.796935,0.402564,0.805014,0.33463,0.269086,1
0.862273,0.748404,0.482051,0.740947,0.249027,0.266583,0
0.874251,0.698595,0.453846,0.442897,0.050584,0.259074,0
0.922153,0.66539,0.341026,0.899721,0.105058,0.299124,0
0.958083,0.652618,0.346154,0.002786,0.167315,0.259074,0
0.91018,0.643678,0.358974,0.877437,0.155642,0.352941,0
0.904192,0.628352,0.346154,0.991643,0.237354,0.382979,0
0.916166,0.619413,0.376923,0.966574,0.14786,0.340426,0
0.928143,0.610473,0.34359,0.183844,0.194553,0.403004,0
0.928143,0.619413,0.294872,0.133705,0.291829,0.269086,1
0.922155,0.623244,0.241026,0.027855,0.198444,0.260325,0
0.982035,0.627075,0.205128,0.958217,0.315175,0.226533,1
0.982033,0.634738,0.253846,0.986072,0.272374,0.28786,1
0.946106,0.633461,0.330769,0.97493,0.151751,0.36796,0
