@relation test-weka.filters.unsupervised.attribute.Remove-R16-17-weka.filters.unsupervised.attribute.Remove-R15-weka.filters.unsupervised.attribute.Remove-R11-weka.filters.unsupervised.attribute.MathExpression-EA*100-V-R11-weka.filters.unsupervised.attribute.MathExpression-EA-273.15-V-R1-weka.filters.unsupervised.attribute.MathExpression-E(A+0.650031)/(16.050012+0.650031)-V-R1-weka.filters.unsupervised.attribute.MathExpression-E(A-96020)/(103850-96020)-V-R2-weka.filters.unsupervised.attribute.MathExpression-E(A-48)/(100-48)-V-R3-weka.filters.unsupervised.attribute.MathExpression-E(A+24.399998)/(25.300001+24.399998)-V-R4-weka.filters.unsupervised.attribute.MathExpression-E(A+17.9)/(21.10002+17.9)-V-R5-weka.filters.unsupervised.attribute.MathExpression-E(A+0)/(359-0)-V-R6-weka.filters.unsupervised.attribute.MathExpression-E(A-0.1)/(19.7-0.1)-V-R7-weka.filters.unsupervised.attribute.MathExpression-E(A-0.4)/(26.1-0.4)-V-R8-weka.filters.unsupervised.attribute.MathExpression-E(A-2.94)/(17.39-2.94)-V-R9-weka.filters.unsupervised.attribute.MathExpression-E(A-3.1)/(11.09-3.1)-V-R10-weka.filters.unsupervised.attribute.MathExpression-E(A-95880)/(103830-95880)-V-R11-weka.filters.unsupervised.attribute.MathExpression-E(A+0.9)/(15.8+0.9)-V-R12-weka.filters.unsupervised.attribute.MathExpression-E(A-6)/(16.1-6)-V-R13-weka.filters.unsupervised.attribute.MathExpression-E(A-6)/(16.1-6)-V-R13-unset-class-temporarily

@attribute air numeric
@attribute pres numeric
@attribute rhum numeric
@attribute uwnd numeric
@attribute vwnd numeric
@attribute WDIR numeric
@attribute WSPD numeric
@attribute GST numeric
@attribute DPD numeric
@attribute APD numeric
@attribute PRES numeric
@attribute ATMP numeric
@attribute WTMP numeric
@attribute Class_WVHT {0,1,2,3}

@data
0.670658,0.827586,0.769231,0.587525,0.369231,0.888579,0.255102,0.210117,0.258131,0.181477,0.831447,0.772455,0.584158,?
0.664669,0.790549,0.769231,0.581489,0.364102,0.86351,0.306122,0.276265,0.258131,0.205257,0.802516,0.766467,0.594059,?
0.658683,0.771392,0.942308,0.559356,0.4,0.849582,0.270408,0.245136,0.229066,0.165207,0.777358,0.754491,0.584158,?
0.652694,0.739464,0.923077,0.531187,0.484615,0.78273,0.132653,0.11284,0.229066,0.197747,0.758491,0.724551,0.594059,?
0.676646,0.729246,0.769231,0.545272,0.471795,0.593315,0.132653,0.116732,0.181315,0.201502,0.734591,0.724551,0.623762,?
0.67066,0.708812,0.788462,0.486922,0.453846,0.300836,0.061224,0.054475,0.903806,0.286608,0.716981,0.706587,0.623762,?
0.694611,0.702427,0.75,0.476861,0.438461,0.189415,0.102041,0.085603,0.229066,0.331665,0.710692,0.754491,0.613861,?
0.7006,0.696041,0.807692,0.440644,0.438461,0.197772,0.219388,0.198444,0.229066,0.181477,0.714465,0.706587,0.623762,?
0.688623,0.701149,0.730769,0.476861,0.420513,0.169916,0.193878,0.163424,0.20346,0.163955,0.724528,0.730539,0.633663,?
0.676646,0.712644,0.711538,0.448692,0.453846,0.264624,0.153061,0.167315,0.903806,0.284105,0.728302,0.682635,0.643564,?
0.634731,0.727969,0.769231,0.460765,0.492307,0.29805,0.137755,0.155642,0.290657,0.220275,0.740881,0.670659,0.633663,?
0.682634,0.735632,0.634615,0.432596,0.479487,0.29805,0.204082,0.18677,0.229066,0.331665,0.748428,0.670659,0.633663,?
0.742515,0.743295,0.442308,0.390342,0.494872,0.231198,0.219388,0.18677,0.290657,0.201502,0.755975,0.784431,0.673267,?
0.76048,0.736909,0.384615,0.392354,0.515384,0.275766,0.30102,0.264591,0.229066,0.186483,0.753459,0.790419,0.663366,?
0.712573,0.747126,0.596154,0.426559,0.571795,0.4039,0.270408,0.252918,0.821453,0.166458,0.752201,0.784431,0.633663,?
0.754491,0.731801,0.673077,0.432596,0.633333,0.389972,0.306122,0.276265,0.821453,0.166458,0.743396,0.778443,0.643564,?
0.76048,0.726692,0.769231,0.474849,0.697436,0.43454,0.392857,0.342412,0.750865,0.170213,0.724528,0.790419,0.643564,?
0.7006,0.693487,0.961538,0.513078,0.725641,0.506964,0.408163,0.354086,0.750865,0.195244,0.699371,0.736527,0.623762,?
0.688623,0.679438,0.923077,0.541247,0.743589,0.51532,0.47449,0.44358,0.142561,0.198999,0.679245,0.748503,0.623762,?
0.724551,0.669221,0.826923,0.535211,0.751282,0.537604,0.494898,0.478599,0.258131,0.262829,0.669182,0.742515,0.613861,?
0.706586,0.671775,0.846154,0.523139,0.741025,0.534819,0.5,0.451362,0.229066,0.337922,0.675472,0.736527,0.60396,?
0.712575,0.651341,0.884615,0.541247,0.707692,0.523677,0.479592,0.424125,0.258131,0.281602,0.651572,0.730539,0.60396,?
0.706586,0.650064,0.846154,0.633803,0.710256,0.593315,0.47449,0.412451,0.425606,0.342929,0.642767,0.730539,0.60396,?
0.694611,0.676884,0.807692,0.682093,0.658974,0.604457,0.438776,0.392996,0.488581,0.394243,0.665409,0.736527,0.60396,?
0.706586,0.734355,0.75,0.708249,0.61282,0.679666,0.438776,0.400778,0.425606,0.392991,0.72327,0.760479,0.60396,?
0.67066,0.763729,0.75,0.672032,0.610256,0.665738,0.433673,0.396887,0.488581,0.40801,0.763522,0.736527,0.613861,?
0.658683,0.789272,0.788462,0.68008,0.594872,0.718663,0.438776,0.416342,0.37301,0.334168,0.788679,0.682635,0.60396,?
0.67066,0.807152,0.807692,0.629779,0.579487,0.637883,0.30102,0.268482,0.488581,0.399249,0.806289,0.706587,0.594059,?
0.694611,0.823755,0.807692,0.641851,0.533333,0.665738,0.265306,0.233463,0.488581,0.365457,0.821384,0.736527,0.613861,?
0.682634,0.827586,0.826923,0.631791,0.487179,0.749304,0.326531,0.287938,0.425606,0.405507,0.826415,0.736527,0.60396,?
0.652694,0.845466,0.730769,0.623742,0.441025,0.777159,0.311224,0.272374,0.425606,0.347935,0.842767,0.730539,0.60396,?
0.694611,0.858238,0.615385,0.551308,0.410256,0.802228,0.239796,0.206226,0.425606,0.372966,0.857862,0.748503,0.60396,?
0.736526,0.862069,0.480769,0.509054,0.402564,0.905292,0.132653,0.116732,0.37301,0.361702,0.871698,0.778443,0.663366,?
0.730538,0.862069,0.480769,0.452716,0.4,0.952646,0.117347,0.093385,0.425606,0.428035,0.872956,0.772455,0.673267,?
0.688623,0.872286,0.557692,0.478873,0.466666,0.10585,0.005102,0.007782,0.258131,0.326658,0.879245,0.748503,0.653465,?
0.718563,0.871009,0.538462,0.420523,0.564102,0.398329,0.163265,0.175097,0.635294,0.416771,0.885535,0.754491,0.663366,?
0.736526,0.858238,0.711538,0.452716,0.66923,0.442897,0.30102,0.252918,0.32872,0.157697,0.872956,0.778443,0.673267,?
0.73054,0.825032,0.865385,0.527163,0.694871,0.465181,0.443878,0.385214,0.111419,0.121402,0.827673,0.772455,0.643564,?
0.682634,0.799489,0.961538,0.668008,0.620513,0.671309,0.423469,0.36965,0.181315,0.146433,0.792453,0.736527,0.633663,?
0.724551,0.795658,0.730769,0.702213,0.54359,0.707521,0.387755,0.342412,0.229066,0.181477,0.794969,0.748503,0.633663,?
0.652693,0.793103,0.769231,0.68008,0.551282,0.668524,0.413265,0.365759,0.20346,0.215269,0.794969,0.742515,0.633663,?
0.652694,0.740741,0.903846,0.583501,0.743589,0.559889,0.408163,0.354086,0.37301,0.291615,0.76478,0.718563,0.633663,?
0.694611,0.690932,0.903846,0.676056,0.76923,0.579387,0.55102,0.486381,0.425606,0.300375,0.685535,0.736527,0.623762,?
0.736526,0.692209,0.730769,0.738431,0.602564,0.690808,0.535714,0.505837,0.37301,0.356696,0.67673,0.694611,0.623762,?
0.706586,0.707535,0.769231,0.704225,0.589743,0.682451,0.530612,0.478599,0.488581,0.415519,0.690566,0.748503,0.60396,?
0.688623,0.702427,0.807692,0.639839,0.55641,0.685237,0.377551,0.342412,0.425606,0.36796,0.700629,0.730539,0.613861,?
0.676646,0.704981,0.730769,0.627767,0.469231,0.771588,0.326531,0.291829,0.488581,0.397997,0.704403,0.742515,0.594059,?
0.706586,0.733078,0.730769,0.577465,0.476923,0.771588,0.229592,0.206226,0.425606,0.335419,0.735849,0.754491,0.613861,?
0.718563,0.738186,0.692308,0.561368,0.515384,0.693593,0.19898,0.167315,0.37301,0.362954,0.750943,0.766467,0.653465,?
0.718563,0.747126,0.826923,0.539235,0.476923,0.75766,0.173469,0.151751,0.425606,0.342929,0.754717,0.760479,0.643564,?
0.688623,0.743295,0.903846,0.567404,0.394872,0.754875,0.311224,0.256809,0.32872,0.285357,0.754717,0.748503,0.643564,?
0.736526,0.766284,0.788462,0.605634,0.379487,0.81337,0.341837,0.303502,0.37301,0.193992,0.771069,0.742515,0.633663,?
0.754491,0.777778,0.75,0.603622,0.451282,0.768802,0.290816,0.256809,0.085121,0.172716,0.783648,0.760479,0.643564,?
0.73054,0.782886,0.826923,0.607646,0.507692,0.827298,0.163265,0.143969,0.689273,0.239049,0.787421,0.772455,0.653465,?
0.712575,0.793103,0.769231,0.60161,0.44359,0.788301,0.219388,0.18677,0.229066,0.284105,0.801258,0.760479,0.643564,?
0.73054,0.818646,0.75,0.587525,0.402564,0.83844,0.122449,0.105058,0.689273,0.226533,0.820126,0.778443,0.643564,?
0.760478,0.853129,0.673077,0.581489,0.369231,0.86351,0.255102,0.225681,0.229066,0.187735,0.844025,0.790419,0.673267,?
0.736526,0.859515,0.673077,0.567404,0.417949,0.802228,0.183673,0.159533,0.142561,0.166458,0.860377,0.778443,0.663366,?
0.676646,0.869732,0.769231,0.565392,0.438461,0.841226,0.188776,0.155642,0.20346,0.244055,0.875472,0.760479,0.653465,?
0.688623,0.890166,0.634615,0.541247,0.446154,0.86351,0.306122,0.256809,0.125952,0.12015,0.890566,0.712575,0.623762,?
0.7006,0.89272,0.596154,0.551308,0.484615,0.740947,0.244898,0.217899,0.125952,0.12015,0.898113,0.748503,0.663366,?
0.712575,0.885057,0.807692,0.521127,0.497436,0.788301,0.209184,0.206226,0.258131,0.092616,0.898113,0.700599,0.633663,?
0.688623,0.888889,0.942308,0.535211,0.458974,0.735376,0.117347,0.101167,0.903806,0.237797,0.903145,0.694611,0.633663,?
0.760478,0.902937,0.865385,0.507042,0.458974,0.387187,0.010204,0.027237,0.587543,0.145181,0.908176,0.724551,0.623762,?
0.778441,0.904215,0.826923,0.529175,0.487179,0.643454,0.234694,0.194553,0.903806,0.24781,0.913208,0.784431,0.653465,?
0.754491,0.905492,0.980769,0.531187,0.469231,0.729805,0.188776,0.155642,0.097578,0.18398,0.906918,0.802395,0.653465,?
0.766466,0.909323,0.942308,0.555332,0.405128,0.785515,0.132653,0.108949,0.32872,0.377972,0.910692,0.796407,0.653465,?
0.79042,0.916986,0.884615,0.545272,0.448718,0.810585,0.132653,0.108949,0.290657,0.255319,0.915723,0.802395,0.653465,?
0.802395,0.924649,0.769231,0.567404,0.410256,0.788301,0.19898,0.167315,0.290657,0.276596,0.920755,0.844311,0.70297,?
0.76048,0.909323,0.807692,0.537223,0.448718,0.768802,0.183673,0.14786,0.32872,0.319149,0.909434,0.820359,0.693069,?
0.754491,0.9106,0.807692,0.509054,0.494872,0.654596,0.122449,0.11284,0.32872,0.334168,0.91195,0.760479,0.683168,?
0.76048,0.902937,0.769231,0.472837,0.535897,0.587744,0.102041,0.108949,0.32872,0.372966,0.904403,0.760479,0.693069,?
0.76048,0.890166,0.730769,0.452716,0.55641,0.545961,0.153061,0.163424,0.32872,0.387985,0.898113,0.784431,0.732673,?
0.73054,0.8659,0.923077,0.462777,0.587179,0.476323,0.122449,0.120623,0.32872,0.320401,0.87673,0.820359,0.732673,?
0.766466,0.845466,0.846154,0.422535,0.579487,0.401114,0.239796,0.210117,0.181315,0.20025,0.860377,0.838323,0.722772,?
0.778443,0.823755,0.884615,0.396378,0.620513,0.373259,0.336735,0.299611,0.32872,0.187735,0.840252,0.838323,0.663366,?
0.796406,0.796935,0.865385,0.390342,0.633333,0.381616,0.382653,0.350195,0.290657,0.140175,0.820126,0.850299,0.70297,?
0.790418,0.775223,0.884615,0.394366,0.633333,0.384401,0.321429,0.284047,0.160554,0.135169,0.789937,0.832335,0.683168,?
0.766466,0.765006,1,0.430583,0.625641,0.364903,0.352041,0.315175,0.085121,0.128911,0.776101,0.832335,0.693069,?
0.76048,0.770115,0.980769,0.478873,0.625641,0.451253,0.260204,0.233463,0.258131,0.180225,0.773585,0.826347,0.693069,?
0.784431,0.776501,0.942308,0.454728,0.617948,0.420613,0.234694,0.194553,0.229066,0.176471,0.784906,0.826347,0.70297,?
0.778441,0.765006,1,0.402414,0.628205,0.381616,0.285714,0.245136,0.160554,0.148936,0.774843,0.832335,0.70297,?
0.79042,0.763729,1,0.428571,0.676923,0.37883,0.367347,0.307393,0.111419,0.133917,0.771069,0.838323,0.683168,?
0.802395,0.772669,0.942308,0.496982,0.715384,0.473538,0.382653,0.322957,0.111419,0.140175,0.778616,0.844311,0.693069,?
0.832335,0.818646,0.865385,0.523139,0.635897,0.501393,0.265306,0.225681,0.290657,0.212766,0.808805,0.838323,0.712871,?
0.814371,0.825032,0.980769,0.519115,0.6,0.506964,0.188776,0.159533,0.229066,0.242804,0.828931,0.832335,0.712871,?
0.796406,0.840358,0.980769,0.509054,0.597436,0.504178,0.22449,0.198444,1,0.34418,0.841509,0.826347,0.712871,?
0.814371,0.84802,1,0.515091,0.661538,0.501393,0.295918,0.252918,1,0.34418,0.847799,0.838323,0.722772,?
0.84431,0.854406,0.865385,0.565392,0.651282,0.551532,0.30102,0.252918,0.32872,0.251564,0.854088,0.868263,0.732673,?
0.826346,0.851852,0.903846,0.571429,0.582051,0.590529,0.183673,0.155642,0.32872,0.281602,0.857862,0.856287,0.742574,?
0.784431,0.855683,1,0.55332,0.525641,0.768802,0.188776,0.171206,0.290657,0.325407,0.864151,0.814371,0.722772,?
0.796406,0.862069,0.961538,0.454728,0.502564,0.300836,0.086735,0.07393,0.903806,0.377972,0.865409,0.826347,0.742574,?
0.832335,0.850575,0.865385,0.472837,0.5,0.309192,0.183673,0.155642,0.821453,0.357947,0.856604,0.844311,0.742574,?
0.784431,0.845466,0.980769,0.521127,0.569231,0.618384,0.137755,0.116732,0.903806,0.481852,0.844025,0.856287,0.752475,?
0.772455,0.831418,1,0.54326,0.623077,0.545961,0.168367,0.140078,0.821453,0.301627,0.845283,0.838323,0.732673,?
0.808381,0.846743,1,0.573441,0.623077,0.554318,0.19898,0.175097,0.821453,0.260325,0.850314,0.844311,0.732673,?
0.886226,0.85696,0.807692,0.547284,0.592307,0.548747,0.285714,0.241245,0.290657,0.206508,0.855346,0.922156,0.792079,?
0.850298,0.8659,0.903846,0.535211,0.569231,0.590529,0.244898,0.217899,0.258131,0.289111,0.865409,0.922156,0.792079,?
0.832335,0.864623,1,0.531187,0.589743,0.584958,0.209184,0.175097,0.32872,0.266583,0.866667,0.88024,0.792079,?
0.856286,0.868455,0.942308,0.56338,0.530769,0.520891,0.188776,0.163424,0.37301,0.347935,0.87673,0.88024,0.792079,?
0.886226,0.885057,0.846154,0.55332,0.561538,0.604457,0.204082,0.178988,0.32872,0.309136,0.877987,0.904192,0.811881,?
0.838323,0.87484,0.980769,0.589537,0.523077,0.679666,0.193878,0.163424,0.37301,0.290363,0.875472,0.892216,0.811881,?
0.808381,0.882503,0.980769,0.581489,0.489743,0.763231,0.193878,0.175097,0.37301,0.291615,0.874214,0.850299,0.811881,?
0.802395,0.885057,1,0.593561,0.464102,0.835655,0.112245,0.108949,0.32872,0.235294,0.877987,0.826347,0.811881,?
0.856286,0.877395,0.769231,0.60161,0.394872,0.832869,0.290816,0.252918,0.425606,0.346683,0.87673,0.844311,0.821782,?
0.790418,0.8659,0.942308,0.567404,0.369231,0.841226,0.295918,0.276265,0.37301,0.219024,0.864151,0.844311,0.821782,?
0.790418,0.850575,0.961538,0.605634,0.374359,0.791086,0.341837,0.299611,0.32872,0.306633,0.851572,0.808383,0.811881,?
0.82036,0.849298,0.923077,0.617706,0.382051,0.779944,0.295918,0.264591,0.32872,0.197747,0.844025,0.898204,0.811881,?
0.844311,0.814815,0.788462,0.65996,0.41282,0.802228,0.336735,0.299611,0.37301,0.345432,0.833962,0.892216,0.821782,?
0.808383,0.813538,0.923077,0.639839,0.410256,0.763231,0.423469,0.377432,0.544637,0.314143,0.812579,0.892216,0.811881,?
0.802395,0.790549,0.980769,0.641851,0.466666,0.779944,0.357143,0.33463,0.544637,0.315394,0.794969,0.88024,0.80198,?
0.796406,0.776501,1,0.635815,0.494872,0.75766,0.30102,0.268482,0.488581,0.277847,0.78239,0.862275,0.80198,?
0.820358,0.761175,0.807692,0.623742,0.523077,0.710306,0.295918,0.252918,0.488581,0.322904,0.762264,0.868263,0.811881,?
0.802393,0.736909,0.903846,0.631791,0.507692,0.788301,0.295918,0.268482,0.544637,0.291615,0.734591,0.868263,0.811881,?
0.796406,0.698595,0.884615,0.613682,0.507692,0.821727,0.295918,0.287938,0.32872,0.341677,0.708176,0.808383,0.80198,?
0.79042,0.667944,0.923077,0.557344,0.592307,0.576602,0.19898,0.175097,0.425606,0.289111,0.683019,0.796407,0.80198,?
0.832333,0.60281,0.903846,0.561368,0.7,0.543175,0.362245,0.338521,0.425606,0.197747,0.630189,0.856287,0.80198,?
0.82036,0.494253,0.961538,0.513078,0.828205,0.442897,0.586735,0.533074,0.142561,0.163955,0.520755,0.862275,0.792079,?
0.826346,0.376756,0.865385,0.615694,0.8,0.51532,0.576531,0.560311,0.258131,0.28786,0.378616,0.88024,0.752475,?
0.862275,0.355045,0.75,0.665996,0.692307,0.607242,0.392857,0.357977,0.37301,0.369212,0.354717,0.826347,0.772277,?
0.862275,0.38825,0.788462,0.569416,0.628205,0.476323,0.25,0.22179,0.37301,0.382979,0.403774,0.862275,0.782178,?
0.844311,0.452107,0.711538,0.476861,0.561538,0.389972,0.183673,0.163424,0.37301,0.459324,0.464151,0.868263,0.792079,?
0.820358,0.508301,0.884615,0.424547,0.497436,0.281337,0.132653,0.136187,0.488581,0.545682,0.525786,0.874251,0.772277,?
0.90419,0.560664,0.634615,0.376258,0.428205,0.091922,0.178571,0.171206,0.544637,0.553191,0.58239,0.892216,0.782178,?
0.934132,0.597701,0.730769,0.364185,0.389743,0.203343,0.316327,0.272374,0.544637,0.475594,0.610063,0.916168,0.821782,?
0.90419,0.639847,0.884615,0.305835,0.492307,0.261838,0.346939,0.307393,0.488581,0.454318,0.662893,0.892216,0.80198,?
0.892215,0.683269,0.903846,0.29175,0.461538,0.309192,0.372449,0.373541,0.488581,0.355444,0.708176,0.91018,0.782178,?
0.916166,0.738186,0.846154,0.331992,0.423077,0.130919,0.22449,0.202335,0.425606,0.445557,0.758491,0.898204,0.792079,?
0.898203,0.762452,0.826923,0.364185,0.402564,0.164345,0.234694,0.194553,0.37301,0.397997,0.78239,0.898204,0.831683,?
0.862275,0.768838,0.865385,0.422535,0.425641,0.155989,0.066327,0.054475,0.488581,0.443054,0.78239,0.904192,0.831683,?
0.81437,0.770115,0.923077,0.490946,0.423077,0.961003,0,0.007782,0.37301,0.435544,0.781132,0.886228,0.821782,?
0.826346,0.770115,0.923077,0.513078,0.538461,0.637883,0.209184,0.182879,0.37301,0.458073,0.771069,0.814371,0.831683,?
0.874251,0.761175,0.807692,0.577465,0.592307,0.615599,0.367347,0.33463,0.32872,0.331665,0.763522,0.874251,0.861386,?
0.844311,0.735632,0.923077,0.571429,0.630769,0.629526,0.387755,0.33463,0.37301,0.196496,0.737107,0.874251,0.851485,?
0.832335,0.712644,0.923077,0.61167,0.653846,0.607242,0.423469,0.373541,0.32872,0.275344,0.708176,0.892216,0.841584,?
0.886226,0.664112,0.865385,0.589537,0.705128,0.590529,0.464286,0.40856,0.425606,0.22403,0.665409,0.904192,0.821782,?
0.898201,0.628352,0.846154,0.615694,0.697436,0.601671,0.545918,0.490272,0.20346,0.246558,0.630189,0.886228,0.831683,?
0.838321,0.595147,0.980769,0.623742,0.66923,0.651811,0.52551,0.463035,0.290657,0.24781,0.592453,0.868263,0.811881,?
0.826346,0.572158,0.980769,0.615694,0.648718,0.643454,0.362245,0.319066,0.290657,0.262829,0.563522,0.856287,0.811881,?
0.84431,0.55811,0.923077,0.603622,0.582051,0.735376,0.285714,0.241245,0.229066,0.237797,0.552201,0.88024,0.811881,?
0.90419,0.554278,0.75,0.593561,0.507692,0.618384,0.117347,0.097276,0.20346,0.279099,0.561006,0.892216,0.861386,?
0.886226,0.547893,0.75,0.633803,0.433333,0.78273,0.321429,0.299611,0.229066,0.204005,0.562264,0.91018,0.841584,?
0.838323,0.58493,0.75,0.653924,0.397436,0.816156,0.367347,0.326848,0.229066,0.216521,0.572327,0.886228,0.831683,?
0.88024,0.616858,0.615385,0.65996,0.44359,0.816156,0.392857,0.350195,0.258131,0.286608,0.602516,0.874251,0.821782,?
0.91018,0.661558,0.634615,0.686117,0.474359,0.75766,0.438776,0.400778,0.258131,0.22403,0.65283,0.922156,0.831683,?
0.856286,0.702427,0.730769,0.663984,0.45641,0.805014,0.392857,0.361868,0.32872,0.276596,0.698113,0.91018,0.821782,?
0.832335,0.740741,0.769231,0.688129,0.441025,0.729805,0.397959,0.338521,0.37301,0.265332,0.742138,0.874251,0.821782,?
0.826346,0.775223,0.788462,0.639839,0.464102,0.766017,0.280612,0.237354,0.290657,0.282854,0.774843,0.886228,0.811881,?
0.862275,0.802043,0.730769,0.637827,0.494872,0.746518,0.311224,0.264591,0.290657,0.241552,0.807547,0.904192,0.831683,?
0.832335,0.809706,0.826923,0.613682,0.497436,0.679666,0.27551,0.233463,0.290657,0.222778,0.816352,0.898204,0.831683,?
0.814371,0.814815,0.980769,0.627767,0.515384,0.690808,0.295918,0.2607,0.290657,0.211514,0.81761,0.868263,0.831683,?
0.826346,0.825032,0.980769,0.645875,0.538461,0.696379,0.403061,0.361868,0.20346,0.16771,0.830189,0.862275,0.841584,?
0.874251,0.832695,0.903846,0.676056,0.502564,0.721448,0.382653,0.326848,0.258131,0.236546,0.826415,0.886228,0.841584,?
0.826346,0.836526,0.980769,0.686117,0.484615,0.724234,0.392857,0.357977,0.37301,0.250313,0.841509,0.868263,0.841584,?
0.826346,0.845466,0.980769,0.661972,0.5,0.75766,0.438776,0.416342,0.32872,0.300375,0.849057,0.832335,0.831683,?
0.814371,0.851852,0.961538,0.655936,0.55641,0.688022,0.443878,0.396887,0.425606,0.319149,0.860377,0.850299,0.821782,?
0.844311,0.846743,0.903846,0.651911,0.689743,0.623955,0.423469,0.385214,0.32872,0.28035,0.840252,0.904192,0.821782,?
0.856286,0.803321,0.923077,0.686117,0.741025,0.607242,0.561224,0.521401,0.425606,0.339174,0.802516,0.916168,0.821782,?
0.862275,0.761175,0.903846,0.708249,0.782051,0.593315,0.637755,0.583658,0.488581,0.465582,0.744654,0.916168,0.831683,?
0.868263,0.719029,0.923077,0.714286,0.723077,0.632312,0.596939,0.55642,0.587543,0.51189,0.701887,0.898204,0.811881,?
0.862273,0.689655,0.923077,0.740443,0.635897,0.682451,0.515306,0.478599,0.689273,0.561952,0.669182,0.886228,0.80198,?
0.802395,0.683269,0.923077,0.740443,0.458974,0.768802,0.5,0.466926,0.635294,0.506884,0.690566,0.862275,0.80198,?
0.76048,0.713921,0.692308,0.738431,0.428205,0.785515,0.494898,0.466926,0.425606,0.409262,0.699371,0.874251,0.80198,?
0.760478,0.736909,0.615385,0.71831,0.476923,0.754875,0.408163,0.377432,0.587543,0.425532,0.72327,0.856287,0.792079,?
0.802395,0.739464,0.576923,0.708249,0.487179,0.768802,0.418367,0.357977,0.425606,0.395494,0.737107,0.856287,0.782178,?
0.796406,0.743295,0.653846,0.702213,0.489743,0.75766,0.382653,0.354086,0.544637,0.395494,0.743396,0.850299,0.782178,?
0.748503,0.753512,0.615385,0.684105,0.520513,0.746518,0.280612,0.249027,0.488581,0.366708,0.752201,0.844311,0.782178,?
0.76048,0.762452,0.519231,0.631791,0.530769,0.682451,0.346939,0.307393,0.425606,0.440551,0.767296,0.838323,0.782178,?
0.802393,0.759898,0.403846,0.569417,0.553846,0.612813,0.255102,0.229572,0.425606,0.360451,0.763522,0.850299,0.792079,?
0.79042,0.742018,0.538462,0.517103,0.55641,0.612813,0.209184,0.18677,0.290657,0.366708,0.755975,0.838323,0.792079,?
0.808383,0.735632,0.615385,0.478873,0.530769,0.67688,0.19898,0.182879,0.290657,0.32791,0.750943,0.832335,0.782178,?
0.862273,0.743295,0.519231,0.478873,0.458974,0.754875,0.096939,0.085603,0.258131,0.389237,0.755975,0.844311,0.782178,?
0.886226,0.752235,0.442308,0.468813,0.423077,0.114206,0.153061,0.140078,0.821453,0.35169,0.755975,0.868263,0.861386,?
0.88024,0.756066,0.519231,0.567404,0.376923,0.983287,0.229592,0.190661,0.750865,0.34418,0.761006,0.868263,0.811881,?
0.808383,0.784163,0.576923,0.587525,0.407692,0.880223,0.295918,0.264591,0.20346,0.219024,0.777358,0.856287,0.80198,?
0.814371,0.808429,0.5,0.519115,0.446154,0.924791,0.19898,0.163424,0.258131,0.220275,0.805031,0.850299,0.80198,?
0.856286,0.83014,0.538462,0.460765,0.551282,0.601671,0.076531,0.077821,0.20346,0.286608,0.825157,0.892216,0.861386,?
0.862275,0.826309,0.846154,0.412475,0.641025,0.412256,0.295918,0.264591,0.181315,0.190238,0.828931,0.892216,0.831683,?
0.868263,0.836526,0.961538,0.426559,0.628205,0.37883,0.352041,0.315175,0.111419,0.106383,0.83522,0.874251,0.811881,?
0.910178,0.855683,0.884615,0.44668,0.610256,0.504178,0.22449,0.210117,0.181315,0.204005,0.859119,0.898204,0.821782,?
0.916166,0.85696,0.903846,0.420523,0.628205,0.431755,0.27551,0.245136,0.160554,0.111389,0.87673,0.928144,0.841584,?
0.892215,0.854406,0.980769,0.416499,0.651282,0.401114,0.27551,0.229572,0.290657,0.261577,0.871698,0.928144,0.841584,?
0.874251,0.85696,1,0.384306,0.7,0.37883,0.408163,0.346304,0.544637,0.429287,0.867925,0.904192,0.831683,?
0.91018,0.85696,0.903846,0.418511,0.735897,0.440111,0.438776,0.389105,0.635294,0.594493,0.864151,0.94012,0.841584,?
0.952095,0.845466,0.807692,0.44668,0.743589,0.465181,0.494898,0.435798,0.635294,0.481852,0.855346,0.952096,0.841584,?
0.91018,0.825032,0.942308,0.438632,0.761538,0.456825,0.459184,0.428016,0.488581,0.423029,0.833962,0.952096,0.851485,?
0.922155,0.817369,0.923077,0.44668,0.797436,0.465181,0.423469,0.385214,0.587543,0.548185,0.823899,0.934132,0.841584,?
0.91018,0.800766,0.980769,0.492958,0.815384,0.498607,0.479592,0.439689,0.544637,0.386733,0.802516,0.934132,0.851485,?
0.898203,0.779055,1,0.460765,0.758974,0.481894,0.464286,0.416342,0.544637,0.387985,0.786164,0.94012,0.851485,?
0.892213,0.730524,1,0.462777,0.75641,0.487465,0.479592,0.44358,0.488581,0.305382,0.744654,0.934132,0.851485,?
0.958083,0.685824,0.846154,0.56338,0.746154,0.518106,0.464286,0.428016,0.32872,0.389237,0.683019,0.928144,0.851485,?
0.892213,0.661558,0.807692,0.684105,0.720513,0.62117,0.484694,0.428016,0.488581,0.294118,0.657862,0.91018,0.841584,?
0.868263,0.693487,0.769231,0.700201,0.597436,0.679666,0.469388,0.428016,0.32872,0.347935,0.683019,0.904192,0.851485,?
0.81437,0.704981,0.903846,0.696177,0.551282,0.682451,0.372449,0.311284,0.425606,0.290363,0.700629,0.868263,0.841584,?
0.832333,0.727969,0.903846,0.692153,0.494872,0.763231,0.387755,0.381323,0.425606,0.345432,0.713208,0.874251,0.841584,?
