@relation 'train-weka.filters.unsupervised.attribute.Remove-R11,16-17-weka.filters.unsupervised.attribute.Remove-R14-weka.filters.unsupervised.attribute.MathExpression-EA*100-V-R11-weka.filters.unsupervised.attribute.MathExpression-EA-273.15-V-R1-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R1-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R2-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R3-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R4-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R5-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R6-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R7-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R8-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R9-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R10-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R11-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R12-weka.filters.unsupervised.attribute.MathExpression-E(A-MIN)/(MAX-MIN)-V-R13-weka.filters.unsupervised.attribute.Remove-R3-weka.filters.unsupervised.attribute.Remove-R6-weka.filters.unsupervised.attribute.Remove-R2-3,9'

@attribute air numeric
@attribute vwnd numeric
@attribute WDIR numeric
@attribute GST numeric
@attribute APD numeric
@attribute PRES numeric
@attribute Class_WVHT {0,1,2,3}

@data
0.592814,0.574359,0.317549,0.385214,0.34418,0.587421,2
0.574849,0.538462,0.264624,0.322957,0.38423,0.571069,1
0.574849,0.548718,0.356546,0.159533,0.434293,0.552201,1
0.526946,0.582051,0.317549,0.058366,0.382979,0.519497,1
0.532934,0.597436,0.526462,0.194553,0.415519,0.504403,1
0.580839,0.551282,0.370474,0.182879,0.429287,0.508176,1
0.580838,0.510256,0.384401,0.217899,0.481852,0.50566,1
0.538923,0.448718,0.239554,0.210117,0.581977,0.518239,1
0.574851,0.479487,0.278552,0.182879,0.486859,0.530818,1
0.604791,0.507692,0.245125,0.291829,0.404255,0.537107,1
0.592814,0.484615,0.253482,0.276265,0.435544,0.519497,1
0.550898,0.435897,0.32312,0.252918,0.440551,0.513208,1
0.580839,0.397436,0.178273,0.132296,0.375469,0.539623,1
0.568863,0.55641,0.13649,0.143969,0.404255,0.598742,1
0.550899,0.676923,0.476323,0.190661,0.489362,0.654088,1
0.514971,0.730769,0.520891,0.428016,0.320401,0.710692,1
0.568861,0.689744,0.493036,0.346304,0.349186,0.762264,1
0.580839,0.630769,0.428969,0.245136,0.317897,0.78239,1
0.586826,0.517949,0.406685,0.233463,0.345432,0.766038,1
0.550899,0.435897,0.844011,0.050584,0.494368,0.722013,0
0.574851,0.351282,0.924791,0.299611,0.265332,0.675472,0
0.604791,0.402564,0.793872,0.252918,0.244055,0.671698,0
0.550899,0.512821,0.713092,0.326848,0.209011,0.684277,1
0.532934,0.612821,0.682451,0.400778,0.20025,0.703145,1
0.574851,0.661538,0.665738,0.319066,0.206508,0.720755,1
0.574851,0.697436,0.610028,0.322957,0.18398,0.730818,1
0.556886,0.679487,0.504178,0.338521,0.215269,0.720755,0
0.538923,0.653846,0.481894,0.2607,0.181477,0.708176,0
0.604791,0.605128,0.442897,0.2607,0.232791,0.701887,0
0.610778,0.576923,0.501393,0.167315,0.227785,0.695597,0
0.562874,0.510256,0.376045,0.108949,0.310388,0.680503,0
0.526946,0.428205,0.10585,0,0.284105,0.662893,0
0.580839,0.341026,0.128134,0.210117,0.289111,0.667925,0
0.622754,0.297436,0.997214,0.214008,0.305382,0.686792,0
0.580839,0.338462,0.866295,0.198444,0.22403,0.701887,0
0.580838,0.335897,0.832869,0.291829,0.178974,0.700629,0
0.628743,0.353846,0.832869,0.276265,0.1602,0.70566,1
0.634731,0.320513,0.849582,0.346304,0.177722,0.720755,0
0.592812,0.361539,0.86351,0.29572,0.20025,0.728302,0
0.580839,0.44359,0.799443,0.264591,0.146433,0.724528,0
0.604789,0.466667,0.827298,0.124514,0.158949,0.72956,0
0.616766,0.502564,0.632312,0.210117,0.115144,0.725786,1
0.616766,0.469231,0.763231,0.190661,0.385482,0.724528,1
0.574849,0.430769,0.788301,0.276265,0.259074,0.738365,0
0.592812,0.505128,0.802228,0.116732,0.275344,0.740881,0
0.532934,0.502564,0.537604,0.18677,0.312891,0.710692,0
0.491019,0.402564,0.682451,0.058366,0.385482,0.677987,0
0.502994,0.423077,0.824513,0.272374,0.32791,0.659119,0
0.520958,0.461538,0.768802,0.287938,0.265332,0.651572,1
0.568863,0.458974,0.785515,0.420233,0.206508,0.667925,1
0.586826,0.446154,0.763231,0.350195,0.255319,0.671698,1
0.568863,0.384615,0.816156,0.420233,0.282854,0.684277,1
0.634729,0.423077,0.807799,0.377432,0.317897,0.691824,1
0.688623,0.407692,0.763231,0.2607,0.301627,0.691824,1
0.652694,0.333333,0.916435,0.245136,0.374218,0.674214,1
0.640719,0.338462,0.083565,0.182879,0.423029,0.689308,1
0.646706,0.376923,0.983287,0.081712,0.421777,0.696855,1
0.706586,0.407692,0.718663,0.108949,0.445557,0.700629,0
0.664669,0.435897,0.688022,0.202335,0.406758,0.703145,1
0.652694,0.415385,0.754875,0.214008,0.410513,0.704403,0
0.664669,0.44359,0.788301,0.167315,0.453066,0.715723,0
0.706586,0.446154,0.818942,0.151751,0.392991,0.728302,0
0.67066,0.374359,0.832869,0.256809,0.271589,0.72956,0
0.682634,0.335897,0.835655,0.280156,0.185232,0.730818,0
0.658683,0.307692,0.86351,0.315175,0.176471,0.735849,1
0.682634,0.323077,0.86351,0.354086,0.170213,0.74717,1
0.592814,0.428205,0.818942,0.29572,0.221527,0.744654,0
0.568863,0.497436,0.791086,0.178988,0.212766,0.750943,0
0.586826,0.530769,0.662953,0.155642,0.296621,0.763522,0
0.628743,0.558974,0.456825,0.007782,0.445557,0.78239,0
0.616766,0.574359,0.662953,0.143969,0.36796,0.794969,0
0.604791,0.541026,0.445682,0.105058,0.458073,0.806289,1
0.598801,0.566667,0.409471,0.097276,0.38423,0.823899,0
0.646706,0.579487,0.506964,0.210117,0.414268,0.840252,0
0.628743,0.620513,0.562674,0.291829,0.34418,0.845283,1
0.652694,0.68718,0.568245,0.346304,0.274093,0.85283,1
0.676646,0.802564,0.481894,0.455253,0.221527,0.846541,2
0.694609,0.884615,0.506964,0.614786,0.291615,0.816352,2
0.646706,0.730769,0.598886,0.463035,0.370463,0.769811,1
0.622754,0.561538,0.771588,0.2607,0.382979,0.76478,1
0.664671,0.417949,0.735376,0.22179,0.376721,0.763522,1
0.7006,0.358974,0.760446,0.276265,0.321652,0.761006,1
0.682634,0.402564,0.754875,0.284047,0.336671,0.740881,1
0.658683,0.410256,0.824513,0.428016,0.250313,0.725786,1
0.706586,0.348718,0.830084,0.389105,0.285357,0.72956,1
0.736526,0.310256,0.89415,0.365759,0.257822,0.735849,1
0.712575,0.279487,0.902507,0.272374,0.285357,0.748428,0
0.706586,0.269231,0.972145,0.175097,0.254068,0.769811,0
0.724551,0.315385,0.846797,0.210117,0.267835,0.797484,0
0.712573,0.392308,0.732591,0.252918,0.20776,0.801258,0
0.676646,0.412821,0.818942,0.284047,0.191489,0.793711,1
0.610779,0.458974,0.788301,0.357977,0.211514,0.784906,0
0.634729,0.535897,0.688022,0.264591,0.212766,0.76478,0
0.670658,0.533333,0.660167,0.2607,0.196496,0.737107,0
0.682634,0.569231,0.657382,0.249027,0.276596,0.714465,0
0.676646,0.538462,0.740947,0.315175,0.205257,0.686792,0
0.682634,0.558974,0.618384,0.202335,0.309136,0.695597,1
0.676646,0.602564,0.559889,0.268482,0.297872,0.689308,1
0.658681,0.684615,0.518106,0.229572,0.35169,0.672956,1
0.628743,0.7,0.506964,0.342412,0.31164,0.654088,1
0.646706,0.707692,0.445682,0.420233,0.314143,0.645283,1
0.694611,0.676923,0.512535,0.330739,0.28786,0.657862,1
0.67066,0.689744,0.501393,0.291829,0.36796,0.679245,1
0.634731,0.692308,0.45961,0.307393,0.295369,0.699371,1
0.7006,0.671795,0.348189,0.36965,0.297872,0.71195,1
0.670658,0.682051,0.456825,0.338521,0.251564,0.730818,1
0.688623,0.679487,0.392758,0.330739,0.271589,0.734591,1
0.664671,0.684615,0.423398,0.311284,0.227785,0.739623,0
0.706586,0.630769,0.415042,0.268482,0.306633,0.757233,0
0.724551,0.587179,0.398329,0.198444,0.225282,0.774843,0
0.694611,0.607692,0.398329,0.2607,0.277847,0.771069,0
0.682634,0.55641,0.306407,0.18677,0.180225,0.771069,0
0.742513,0.571795,0.359331,0.287938,0.187735,0.768553,0
0.712575,0.612821,0.376045,0.256809,0.141427,0.762264,0
0.664671,0.648718,0.473538,0.268482,0.198999,0.767296,0
0.67066,0.605128,0.395543,0.233463,0.130163,0.769811,0
0.694611,0.617949,0.348189,0.299611,0.10388,0.763522,0
0.706586,0.602564,0.389972,0.245136,0.162703,0.754717,0
0.682634,0.584615,0.398329,0.182879,0.221527,0.72956,0
0.676646,0.548718,0.376045,0.206226,0.161452,0.709434,0
0.748503,0.484615,0.331476,0.264591,0.097622,0.681761,0
0.778441,0.382051,0.233983,0.385214,0.116395,0.657862,1
0.754491,0.34359,0.206128,0.322957,0.216521,0.623899,1
0.718563,0.335897,0.089136,0.396887,0.316646,0.603774,1
0.742515,0.335897,0.988858,0.229572,0.347935,0.596226,1
0.718563,0.361538,0.885794,0.303502,0.242804,0.607547,1
0.712575,0.358974,0.841226,0.280156,0.38423,0.612579,0
0.694611,0.384615,0.810585,0.252918,0.292866,0.633962,0
0.766466,0.44359,0.807799,0.206226,0.309136,0.649057,0
0.718563,0.515385,0.543175,0.093385,0.231539,0.664151,0
0.748503,0.469231,0.749304,0.11284,0.342929,0.674214,1
0.706586,0.451282,0.696379,0.190661,0.515645,0.693082,2
0.754491,0.474359,0.766017,0.396887,0.421777,0.718239,1
0.754489,0.55641,0.718663,0.303502,0.354193,0.743396,1
0.73054,0.530769,0.696379,0.29572,0.307885,0.745912,1
0.682633,0.517949,0.704735,0.264591,0.320401,0.752201,1
0.73054,0.589744,0.520891,0.143969,0.330413,0.748428,0
0.748501,0.607692,0.45961,0.202335,0.251564,0.739623,0
0.73054,0.541026,0.35376,0.225681,0.221527,0.724528,0
0.718563,0.446154,0.345404,0.14786,0.211514,0.728302,0
0.736526,0.446154,0.398329,0.101167,0.227785,0.742138,0
0.76048,0.446154,0.462396,0.11284,0.381727,0.740881,1
0.76048,0.489744,0.431755,0.101167,0.541927,0.730818,0
0.73054,0.446154,0.504178,0.093385,0.549437,0.709434,0
0.754491,0.451282,0.384401,0.128405,0.453066,0.70566,0
0.754491,0.394872,0.331476,0.038911,0.553191,0.699371,0
0.754491,0.41282,0.612813,0.011673,0.396746,0.689308,0
0.748503,0.415385,0.86351,0.128405,0.558198,0.665409,0
0.772455,0.379487,0.910864,0.175097,0.316646,0.660377,0
0.78443,0.292308,0.947075,0.284047,0.141427,0.655346,0
0.772455,0.282051,0.930362,0.225681,0.259074,0.671698,0
0.79042,0.274359,0.89415,0.268482,0.219024,0.683019,0
0.766466,0.323077,0.916435,0.245136,0.232791,0.701887,0
0.784431,0.366667,0.807799,0.284047,0.246558,0.695597,0
0.748503,0.384615,0.821727,0.396887,0.170213,0.701887,0
0.7006,0.441026,0.796657,0.287938,0.232791,0.71195,0
0.724551,0.523077,0.665738,0.214008,0.234043,0.720755,0
0.724551,0.625641,0.587744,0.29572,0.195244,0.701887,0
0.736526,0.615385,0.623955,0.22179,0.195244,0.67044,0
0.736526,0.535897,0.682451,0.128405,0.178974,0.632704,0
0.766466,0.387179,0.997214,0.108949,0.314143,0.625157,0
0.826346,0.335897,0.008357,0.143969,0.305382,0.637736,0
0.808383,0.253846,0,0.198444,0.340426,0.647799,1
0.784431,0.261538,0.044568,0.202335,0.42428,0.660377,1
0.862275,0.305128,0.175487,0.171206,0.394243,0.674214,1
0.832335,0.35641,0.114206,0.062257,0.397997,0.686792,0
0.796406,0.358974,0.052925,0.198444,0.342929,0.683019,0
0.808381,0.379487,0.239554,0.233463,0.301627,0.689308,0
0.838323,0.407692,0.292479,0.163424,0.376721,0.706918,0
0.868263,0.369231,0.061281,0.202335,0.326658,0.727044,0
0.82036,0.489744,0.303621,0.241245,0.371715,0.743396,0
0.778443,0.476923,0.331476,0.175097,0.295369,0.773585,0
0.796406,0.51282,0.387187,0.171206,0.374218,0.803774,0
0.826346,0.561538,0.35376,0.151751,0.359199,0.833962,0
0.832333,0.602564,0.420613,0.252918,0.277847,0.851572,0
0.81437,0.579487,0.451253,0.22179,0.241552,0.874214,0
0.826346,0.6,0.437326,0.237354,0.206508,0.891824,0
0.862275,0.548718,0.493036,0.194553,0.225282,0.900629,0
0.84431,0.528205,0.476323,0.120623,0.364205,0.903145,0
0.796406,0.464103,0.713092,0.14786,0.433041,0.909434,0
0.826346,0.402564,0.855153,0.217899,0.307885,0.908176,0
0.838323,0.405128,0.791086,0.280156,0.157697,0.908176,0
0.8503,0.325641,0.860724,0.396887,0.176471,0.899371,0
0.802395,0.366667,0.818942,0.33463,0.176471,0.90566,0
0.802395,0.369231,0.849582,0.291829,0.195244,0.90566,0
0.826346,0.397436,0.810585,0.392996,0.1602,0.903145,0
0.832335,0.374359,0.857939,0.381323,0.20025,0.883019,1
0.748503,0.358974,0.81337,0.381323,0.186483,0.866667,1
0.802395,0.376923,0.821727,0.33463,0.246558,0.847799,0
0.784431,0.394872,0.832869,0.256809,0.186483,0.822642,0
0.796406,0.328205,0.871866,0.307393,0.185232,0.797484,0
0.808383,0.333333,0.821727,0.385214,0.186483,0.781132,1
0.844311,0.397436,0.779944,0.338521,0.270338,0.759748,1
0.8503,0.402564,0.81337,0.33463,0.325407,0.72956,1
0.862275,0.384615,0.816156,0.256809,0.444305,0.70566,1
0.8503,0.392308,0.835655,0.22179,0.325407,0.69434,1
0.946106,0.4,0.796657,0.22179,0.396746,0.691824,1
0.898201,0.389744,0.807799,0.237354,0.321652,0.683019,1
0.892215,0.38718,0.805014,0.217899,0.376721,0.667925,1
0.88024,0.389744,0.899721,0.210117,0.329161,0.656604,1
0.928143,0.366667,0.094708,0.14786,0.416771,0.664151,1
0.916166,0.374359,0.883008,0.159533,0.372966,0.685535,1
0.892215,0.328205,0.89415,0.22179,0.387985,0.699371,0
0.904192,0.371795,0.855153,0.167315,0.371715,0.710692,0
0.916166,0.407692,0.844011,0.252918,0.321652,0.719497,0
0.904192,0.487179,0.81337,0.22179,0.265332,0.713208,0
0.868261,0.502564,0.607242,0.194553,0.285357,0.689308,0
0.862275,0.469231,0.743733,0.229572,0.22403,0.67044,0
0.88024,0.528205,0.685237,0.159533,0.306633,0.661635,1
0.892215,0.61282,0.674095,0.307393,0.235294,0.632704,1
0.88024,0.615385,0.685237,0.48249,0.220275,0.587421,2
0.8503,0.582051,0.718663,0.529183,0.319149,0.553459,2
0.862275,0.607692,0.70195,0.575875,0.35169,0.554717,3
0.94012,0.569231,0.710306,0.634241,0.459324,0.562264,2
0.886226,0.494872,0.75766,0.48249,0.439299,0.612579,2
0.82036,0.533333,0.738162,0.470817,0.440551,0.644025,2
0.802395,0.546154,0.696379,0.447471,0.379224,0.67044,2
0.802395,0.641026,0.637883,0.420233,0.334168,0.685535,1
0.796406,0.638462,0.604457,0.365759,0.331665,0.693082,1
0.79042,0.628205,0.56546,0.350195,0.305382,0.686792,1
0.802395,0.602564,0.473538,0.315175,0.251564,0.680503,1
0.84431,0.576923,0.256267,0.194553,0.250313,0.660377,0
0.856286,0.620513,0.481894,0.22179,0.262829,0.632704,1
0.82036,0.610256,0.479109,0.233463,0.269086,0.655346,1
0.856286,0.68718,0.495822,0.381323,0.197747,0.660377,1
0.862273,0.666667,0.529248,0.311284,0.260325,0.681761,1
0.88024,0.664103,0.440111,0.330739,0.271589,0.67673,1
0.868263,0.669231,0.487465,0.322957,0.250313,0.641509,1
0.886226,0.748718,0.470752,0.428016,0.232791,0.632704,1
0.898203,0.728205,0.554318,0.424125,0.245307,0.632704,1
0.856286,0.684615,0.654596,0.428016,0.250313,0.675472,1
0.826346,0.746154,0.557103,0.451362,0.284105,0.715723,1
0.862275,0.720513,0.601671,0.420233,0.301627,0.737107,1
0.862275,0.679487,0.643454,0.381323,0.30413,0.76478,1
0.844311,0.620513,0.649025,0.486381,0.271589,0.773585,1
0.808381,0.569231,0.70195,0.505837,0.269086,0.779874,1
0.8503,0.505128,0.763231,0.420233,0.332916,0.793711,1
0.862273,0.482051,0.774373,0.435798,0.230288,0.816352,1
0.84431,0.435897,0.805014,0.357977,0.274093,0.820126,1
0.802395,0.45641,0.816156,0.326848,0.237797,0.825157,0
0.8503,0.492308,0.888579,0.124514,0.235294,0.826415,0
0.886226,0.54359,0.579387,0.081712,0.209011,0.81761,0
0.868263,0.538462,0.356546,0.214008,0.260325,0.787421,0
0.82036,0.492308,0.384401,0.202335,0.142678,0.771069,0
0.856286,0.441026,0.392758,0.108949,0.237797,0.769811,0
0.91018,0.451282,0.715877,0.116732,0.185232,0.788679,0
0.910178,0.417949,0.713092,0.054475,0.214018,0.8,0
0.868263,0.415385,0.774373,0.171206,0.339174,0.81761,0
0.856286,0.428205,0.877437,0.214008,0.177722,0.83522,0
0.90419,0.520513,0.760446,0.163424,0.128911,0.85283,0
0.862275,0.566667,0.623955,0.198444,0.246558,0.846541,0
0.81437,0.625641,0.615599,0.319066,0.153942,0.826415,1
0.88024,0.615385,0.62117,0.311284,0.269086,0.793711,1
0.928141,0.533333,0.746518,0.396887,0.260325,0.786164,1
0.892213,0.446154,0.749304,0.400778,0.296621,0.788679,1
0.802395,0.458974,0.768802,0.490272,0.232791,0.784906,1
0.862275,0.458974,0.777159,0.315175,0.302879,0.816352,1
0.886226,0.466667,0.793872,0.365759,0.257822,0.837736,1
0.862275,0.487179,0.763231,0.22179,0.276596,0.849057,0
0.826346,0.497436,0.601671,0.116732,0.252816,0.847799,0
0.886226,0.512821,0.545961,0.217899,0.216521,0.841509,0
0.922153,0.466667,0.774373,0.249027,0.161452,0.847799,0
0.898203,0.464103,0.735376,0.272374,0.197747,0.849057,0
0.862273,0.494872,0.735376,0.373541,0.168961,0.844025,1
0.916166,0.492308,0.70195,0.315175,0.257822,0.837736,1
0.898203,0.466667,0.727019,0.373541,0.321652,0.826415,1
0.88024,0.453846,0.754875,0.361868,0.350438,0.831447,1
0.886226,0.476923,0.740947,0.377432,0.34418,0.828931,1
0.898203,0.469231,0.760446,0.33463,0.331665,0.828931,1
0.892215,0.553846,0.699164,0.346304,0.31164,0.816352,1
0.88024,0.582051,0.651811,0.319066,0.360451,0.794969,2
0.904192,0.658974,0.587744,0.322957,0.39174,0.758491,2
0.91018,0.774359,0.573816,0.513619,0.349186,0.715723,2
0.886226,0.774359,0.551532,0.575875,0.399249,0.662893,2
0.868263,0.641026,0.629526,0.354086,0.506884,0.641509,2
0.874251,0.510256,0.749304,0.132296,0.490613,0.623899,1
0.898201,0.446154,0.754875,0.140078,0.525657,0.628931,1
0.892213,0.448718,0.718663,0.264591,0.446809,0.65283,1
0.880238,0.417949,0.830084,0.284047,0.436796,0.69434,1
0.862275,0.453846,0.743733,0.311284,0.362954,0.730818,1
0.88024,0.505128,0.771588,0.326848,0.257822,0.758491,1
0.886226,0.658974,0.601671,0.291829,0.30413,0.761006,1
0.922153,0.684615,0.668524,0.416342,0.256571,0.732075,2
0.916166,0.65641,0.693593,0.463035,0.31164,0.701887,1
0.91018,0.605128,0.696379,0.361868,0.305382,0.701887,2
0.886226,0.6,0.693593,0.396887,0.337922,0.722013,1
0.886226,0.589744,0.715877,0.357977,0.300375,0.733333,1
0.886226,0.666667,0.635097,0.252918,0.290363,0.745912,1
0.91018,0.730769,0.543175,0.435798,0.214018,0.732075,1
0.898203,0.741026,0.584958,0.470817,0.295369,0.738365,1
0.898203,0.764103,0.551532,0.521401,0.279099,0.737107,2
0.88024,0.810256,0.495822,0.525292,0.314143,0.713208,2
0.892215,0.802564,0.465181,0.66537,0.337922,0.672956,2
0.90419,0.733333,0.568245,0.459144,0.374218,0.637736,1
0.8503,0.6,0.545961,0.175097,0.401752,0.627673,1
0.862275,0.566667,0.473538,0.14786,0.322904,0.611321,1
0.88024,0.602564,0.493036,0.256809,0.330413,0.598742,1
0.880238,0.707692,0.51532,0.381323,0.210263,0.586164,1
0.87425,0.75641,0.557103,0.40856,0.229036,0.573585,1
0.87425,0.74359,0.523677,0.455253,0.266583,0.563522,2
0.868263,0.774359,0.543175,0.568093,0.320401,0.555975,2
0.868261,0.751282,0.557103,0.501946,0.458073,0.557233,2
0.88024,0.735897,0.573816,0.533074,0.400501,0.578616,2
0.8503,0.694872,0.623955,0.420233,0.445557,0.606289,2
0.898203,0.725641,0.582173,0.428016,0.346683,0.637736,2
0.898203,0.723077,0.601671,0.44358,0.426783,0.683019,2
0.874251,0.674359,0.604457,0.428016,0.404255,0.710692,2
0.862273,0.607692,0.699164,0.245136,0.444305,0.754717,1
0.8503,0.558974,0.649025,0.322957,0.299124,0.798742,1
0.91018,0.584615,0.604457,0.214008,0.366708,0.837736,0
0.892213,0.623077,0.493036,0.202335,0.277847,0.85283,0
0.91018,0.679487,0.398329,0.272374,0.254068,0.851572,0
0.916166,0.715385,0.359331,0.463035,0.137672,0.832704,1
0.999998,0.646154,0.440111,0.249027,0.270338,0.802516,1
0.96407,0.615385,0.618384,0.175097,0.301627,0.802516,1
0.922153,0.61282,0.582173,0.377432,0.219024,0.793711,1
0.904192,0.507692,0.791086,0.190661,0.44806,0.826415,1
0.928143,0.484615,0.852368,0.167315,0.370463,0.854088,1
0.91018,0.528205,0.222841,0.019455,0.449312,0.856604,1
0.928143,0.464103,0.158774,0.190661,0.476846,0.83522,0
0.952095,0.469231,0.211699,0.202335,0.376721,0.821384,1
0.922155,0.382051,0.167131,0.050584,0.434293,0.812579,1
0.892215,0.389744,0.476323,0.031128,0.376721,0.807547,0
0.886226,0.358974,0.832869,0.315175,0.217772,0.792453,0
0.886226,0.369231,0.86351,0.299611,0.254068,0.788679,0
0.892213,0.392308,0.827298,0.2607,0.18398,0.781132,0
0.892213,0.371795,0.855153,0.241245,0.262829,0.773585,0
0.850298,0.415385,0.721448,0.190661,0.245307,0.759748,0
0.856286,0.479487,0.718663,0.245136,0.215269,0.750943,0
0.862275,0.623077,0.637883,0.299611,0.196496,0.730818,0
0.880238,0.694872,0.498607,0.33463,0.133917,0.709434,1
0.922155,0.74359,0.445682,0.455253,0.202753,0.660377,1
0.91018,0.702564,0.559889,0.346304,0.237797,0.657862,1
0.928143,0.68718,0.629526,0.365759,0.221527,0.689308,1
0.91018,0.682051,0.518106,0.322957,0.335419,0.715723,1
0.934132,0.68718,0.526462,0.307393,0.377972,0.74717,1
0.964072,0.666667,0.551532,0.29572,0.401752,0.778616,1
0.952095,0.702564,0.557103,0.365759,0.299124,0.827673,1
0.922155,0.730769,0.529248,0.311284,0.326658,0.871698,1
0.928143,0.705128,0.545961,0.357977,0.279099,0.901887,1
0.916166,0.692308,0.537604,0.365759,0.290363,0.939623,1
0.916166,0.669231,0.573816,0.342412,0.290363,0.961006,0
0.898203,0.587179,0.604457,0.252918,0.265332,0.966038,0
0.898201,0.594872,0.601671,0.284047,0.279099,0.958491,0
0.916166,0.623077,0.601671,0.326848,0.226533,0.938365,1
0.946106,0.610256,0.665738,0.322957,0.267835,0.90566,1
0.934132,0.55641,0.688022,0.365759,0.198999,0.856604,1
0.91018,0.446154,0.768802,0.431907,0.267835,0.822642,1
0.892215,0.41282,0.849582,0.249027,0.289111,0.805031,1
0.898203,0.402564,0.805014,0.33463,0.269086,0.793711,1
0.862273,0.482051,0.740947,0.249027,0.266583,0.755975,0
0.874251,0.453846,0.442897,0.050584,0.259074,0.71195,0
0.922153,0.341026,0.899721,0.105058,0.299124,0.681761,0
0.958083,0.346154,0.002786,0.167315,0.259074,0.675472,0
0.91018,0.358974,0.877437,0.155642,0.352941,0.657862,0
0.904192,0.346154,0.991643,0.237354,0.382979,0.644025,0
0.916166,0.376923,0.966574,0.14786,0.340426,0.627673,0
0.928143,0.34359,0.183844,0.194553,0.403004,0.626415,0
0.928143,0.294872,0.133705,0.291829,0.269086,0.638994,1
0.922155,0.241026,0.027855,0.198444,0.260325,0.651572,0
0.982035,0.205128,0.958217,0.315175,0.226533,0.641509,1
0.982033,0.253846,0.986072,0.272374,0.28786,0.642767,1
0.946106,0.330769,0.97493,0.151751,0.36796,0.647799,0
0.922155,0.407692,0.270195,0.241245,0.342929,0.645283,0
0.904192,0.346154,0.119777,0.319066,0.168961,0.649057,1
0.958083,0.323077,0.022284,0.311284,0.252816,0.625157,0
0.922155,0.310256,0.139276,0.252918,0.291615,0.666667,1
0.922153,0.266667,0.128134,0.338521,0.2403,0.675472,1
0.934132,0.276923,0.064067,0.338521,0.175219,0.690566,0
0.958083,0.269231,0.94429,0.303502,0.135169,0.693082,0
0.922155,0.320513,0.916435,0.22179,0.185232,0.704403,0
0.928143,0.320513,0.857939,0.29572,0.116395,0.71195,0
0.916166,0.392308,0.816156,0.252918,0.078849,0.718239,0
0.94012,0.412821,0.785515,0.237354,0.085106,0.718239,0
0.892215,0.41282,0.832869,0.319066,0.077597,0.728302,0
0.88024,0.417949,0.832869,0.315175,0.158949,0.732075,0
0.934132,0.397436,0.844011,0.330739,0.163955,0.744654,0
0.952093,0.417949,0.818942,0.280156,0.211514,0.753459,0
0.904192,0.428205,0.827298,0.210117,0.157697,0.769811,0
0.904192,0.461538,0.763231,0.171206,0.291615,0.767296,0
0.916166,0.566667,0.601671,0.128405,0.256571,0.769811,0
0.928143,0.682051,0.479109,0.252918,0.332916,0.744654,1
0.898203,0.697436,0.423398,0.354086,0.305382,0.713208,1
0.916166,0.615385,0.626741,0.249027,0.26408,0.665409,1
0.928143,0.548718,0.562674,0.120623,0.332916,0.650314,0
0.94012,0.476923,0.807799,0.280156,0.260325,0.636478,1
0.94012,0.45641,0.766017,0.36965,0.32791,0.632704,1
0.892215,0.420513,0.771588,0.428016,0.242804,0.618868,2
0.910178,0.451282,0.785515,0.544747,0.330413,0.618868,2
0.916166,0.476923,0.777159,0.478599,0.361702,0.631447,1
0.886226,0.497436,0.754875,0.392996,0.31164,0.638994,1
0.88024,0.497436,0.760446,0.416342,0.266583,0.640252,1
0.904192,0.520513,0.754875,0.346304,0.296621,0.646541,1
0.928143,0.617949,0.688022,0.315175,0.337922,0.641509,1
0.898203,0.45641,0.738162,0.249027,0.331665,0.613836,1
0.868263,0.341026,0.816156,0.463035,0.290363,0.63522,1
0.910178,0.415385,0.802228,0.373541,0.314143,0.684277,1
0.94012,0.441026,0.788301,0.400778,0.331665,0.716981,1
0.91018,0.492308,0.754875,0.322957,0.335419,0.739623,1
0.880238,0.566667,0.707521,0.229572,0.340426,0.755975,1
0.892215,0.666667,0.498607,0.245136,0.317897,0.734591,1
0.958083,0.728205,0.29805,0.513619,0.181477,0.649057,1
0.958083,0.735897,0.5961,0.490272,0.202753,0.527044,1
0.928143,0.451282,0.70195,0.400778,0.277847,0.427673,2
0.91018,0.315385,0.824513,0.774319,0.36796,0.515723,3
0.874251,0.45641,0.791086,0.673152,0.480601,0.611321,3
0.862273,0.451282,0.760446,0.661479,0.478098,0.63522,3
0.886226,0.410256,0.779944,0.610895,0.500626,0.675472,2
0.892215,0.35641,0.796657,0.51751,0.470588,0.724528,2
0.952095,0.330769,0.883008,0.404669,0.501877,0.796226,2
